,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp,prox_x,prox_z,prox_pos_x,prox_pos_z,call
3229,3229,3229,265701,CU,20210728,78.3,-1.97,5.89,45.0,594838,665733,,ball,14.0,R,R,LAA,COL,B,,,1.31,2.24,Paul Clemons,0.11,0.31,0.7400000000000002,out,in,w
3230,3230,3230,265702,FF,20210728,96.4,-2.17,6.01,219.0,594838,665733,,ball,11.0,R,R,LAA,COL,B,,,-0.6,4.54,Paul Clemons,0.055,0.4,1.04,in,out,w
3231,3231,3231,265703,FF,20210728,96.3,-1.87,6.02,220.0,660271,665733,walk,ball,11.0,L,R,LAA,COL,B,,,-1.33,4.06,Paul Clemons,0.251,0.33,0.5599999999999996,out,out,w
3232,3232,3232,265704,FF,20210728,95.4,-1.94,6.04,223.0,660271,665733,,ball,11.0,L,R,LAA,COL,B,,,-1.46,4.21,Paul Clemons,0.113,0.4599999999999999,0.71,out,out,w
3233,3233,3233,265705,CU,20210728,83.6,-2.0,5.92,32.0,660271,665733,,ball,14.0,L,R,LAA,COL,B,,,1.99,0.47,Paul Clemons,0.052,0.99,1.03,out,out,w
3234,3234,3234,265706,CH,20210728,88.2,-1.97,6.02,238.0,660271,665733,,called_strike,11.0,L,R,LAA,COL,S,,,-0.93,2.65,Paul Clemons,-0.049,0.0699999999999999,0.8500000000000001,in,in,r
3235,3235,3235,265707,FF,20210728,96.4,-1.92,6.07,226.0,660271,665733,,ball,11.0,L,R,LAA,COL,B,,,-1.14,3.73,Paul Clemons,0.038,0.1399999999999999,0.2299999999999999,out,out,w
3236,3236,3236,265708,FF,20210728,93.2,3.56,5.19,126.0,596115,571760,strikeout,swinging_strike,12.0,R,L,LAA,COL,S,2.0,,0.7,3.84,Paul Clemons,-0.073,0.3,0.3399999999999998,in,out,w
3237,3237,3237,265709,CU,20210728,80.5,3.66,5.14,313.0,596115,571760,,ball,13.0,R,L,LAA,COL,B,,,-1.2,1.55,Paul Clemons,0.011,0.1999999999999999,0.05,out,in,w
3238,3238,3238,265710,CU,20210728,79.8,3.68,5.16,326.0,596115,571760,,swinging_strike,13.0,R,L,LAA,COL,S,,,-0.44,1.11,Paul Clemons,-0.024,0.56,0.3899999999999999,in,out,w
3239,3239,3239,265711,FF,20210728,91.8,3.53,5.24,128.0,596115,571760,,called_strike,1.0,R,L,LAA,COL,S,,,-0.29,2.99,Paul Clemons,-0.018,0.71,0.5099999999999998,in,in,r
3240,3240,3240,265712,FF,20210728,93.1,3.61,5.19,127.0,663898,571760,strikeout,swinging_strike,12.0,R,L,LAA,COL,S,2.0,,0.44,3.86,Paul Clemons,-0.101,0.56,0.3599999999999999,in,out,w
3241,3241,3241,265713,CU,20210728,79.2,3.75,5.19,312.0,663898,571760,,foul,4.0,R,L,LAA,COL,S,,,-0.35,2.11,Paul Clemons,0.0,0.65,0.6099999999999999,in,in,r
3242,3242,3242,265714,CU,20210728,78.5,3.66,5.3,313.0,663898,571760,,foul,8.0,R,L,LAA,COL,S,,,0.16,1.62,Paul Clemons,-0.035,0.84,0.1200000000000001,in,in,r
3243,3243,3243,265715,FF,20210728,91.6,3.49,5.23,130.0,663898,571760,,called_strike,9.0,R,L,LAA,COL,S,,,0.32,1.6,Paul Clemons,-0.027,0.6799999999999999,0.1,in,in,r
3244,3244,3244,265716,CU,20210728,79.4,3.62,5.24,316.0,606132,571760,field_out,hit_into_play,13.0,L,L,LAA,COL,X,4.0,ground_ball,-1.19,1.18,Paul Clemons,-0.216,0.1899999999999999,0.32,out,out,w
3245,3245,3245,265717,CU,20210728,78.9,3.73,5.24,316.0,606132,571760,,swinging_strike,7.0,L,L,LAA,COL,S,,,-0.69,1.83,Paul Clemons,-0.066,0.31,0.33,in,in,r
3246,3246,3246,265718,CU,20210728,80.0,3.65,5.24,321.0,606132,571760,,ball,13.0,L,L,LAA,COL,B,,,-2.38,-0.24,Paul Clemons,0.052,1.38,1.74,out,out,w
3247,3247,3247,265719,FF,20210728,89.7,3.64,5.17,127.0,606132,571760,,called_strike,2.0,L,L,LAA,COL,S,,,0.12,2.95,Paul Clemons,-0.049,0.88,0.5499999999999998,in,in,r
3248,3248,3248,265720,CU,20210728,77.6,3.6,5.28,325.0,606132,571760,,ball,13.0,L,L,LAA,COL,B,,,-1.11,0.71,Paul Clemons,0.038,0.1100000000000001,0.79,out,out,w
3249,3249,3249,265721,SL,20210728,83.8,-2.18,5.96,153.0,664058,665733,field_out,hit_into_play,2.0,R,R,LAA,COL,X,6.0,fly_ball,-0.16,2.97,Paul Clemons,-0.119,0.84,0.5299999999999998,in,in,r
3250,3250,3250,265722,FF,20210728,96.5,-1.99,6.1,220.0,664058,665733,,ball,11.0,R,R,LAA,COL,B,,,-0.11,3.53,Paul Clemons,0.016,0.89,0.0299999999999998,in,out,w
3251,3251,3251,265723,FF,20210728,96.5,-1.93,6.11,218.0,608686,665733,field_out,hit_into_play,2.0,R,R,LAA,COL,X,6.0,ground_ball,0.09,2.77,Paul Clemons,-0.189,0.91,0.73,in,in,r
3252,3252,3252,265724,SL,20210728,86.8,-2.1,6.03,169.0,608686,665733,,ball,14.0,R,R,LAA,COL,B,,,1.41,2.23,Paul Clemons,0.026,0.4099999999999999,0.73,out,in,w
3253,3253,3253,265725,FF,20210728,97.5,-1.96,6.08,223.0,501571,665733,field_out,hit_into_play,1.0,R,R,LAA,COL,X,8.0,fly_ball,-0.6,2.91,Paul Clemons,-0.282,0.4,0.5899999999999999,in,in,r
3254,3254,3254,265726,FF,20210728,97.4,-1.95,6.05,223.0,501571,665733,,ball,14.0,R,R,LAA,COL,B,,,0.21,1.47,Paul Clemons,0.052,0.79,0.03,in,out,w
3255,3255,3255,265727,FF,20210728,96.2,-2.06,6.1,221.0,501571,665733,,foul,2.0,R,R,LAA,COL,S,,,0.05,3.41,Paul Clemons,-0.049,0.95,0.0899999999999998,in,in,r
3256,3256,3256,265728,FF,20210728,96.0,-1.96,6.13,218.0,501571,665733,,ball,12.0,R,R,LAA,COL,B,,,0.64,4.6,Paul Clemons,0.038,0.36,1.0999999999999996,in,out,w
3257,3257,3257,265729,CU,20210728,79.9,3.52,5.35,319.0,641658,571760,force_out,hit_into_play,7.0,R,L,LAA,COL,X,5.0,ground_ball,-0.56,2.04,Paul Clemons,-0.153,0.4399999999999999,0.54,in,in,r
3258,3258,3258,265730,FF,20210728,89.5,3.26,5.36,134.0,641658,571760,,foul,5.0,R,L,LAA,COL,S,,,0.11,2.14,Paul Clemons,-0.059,0.89,0.6400000000000001,in,in,r
3259,3259,3259,265731,FF,20210728,90.4,3.43,5.34,132.0,641658,571760,,swinging_strike,6.0,R,L,LAA,COL,S,,,0.6,2.22,Paul Clemons,-0.048,0.4,0.7200000000000002,in,in,r
3260,3260,3260,265732,FF,20210728,90.9,3.39,5.34,125.0,641658,571760,,ball,14.0,R,L,LAA,COL,B,,,1.18,2.1,Paul Clemons,0.036,0.1799999999999999,0.6000000000000001,out,in,w
3261,3261,3261,265733,FF,20210728,90.3,3.3,5.39,127.0,658069,571760,field_out,hit_into_play,5.0,R,L,LAA,COL,X,9.0,fly_ball,-0.15,2.87,Paul Clemons,-0.306,0.85,0.6299999999999999,in,in,r
3262,3262,3262,265734,FF,20210728,91.3,3.38,5.27,125.0,656541,571760,strikeout,swinging_strike,14.0,L,L,LAA,COL,S,2.0,,0.51,1.51,Paul Clemons,-0.267,0.49,0.01,in,in,r
3263,3263,3263,265735,CU,20210728,79.4,3.43,5.34,320.0,656541,571760,,ball,13.0,L,L,LAA,COL,B,,,-1.42,1.85,Paul Clemons,0.03,0.4199999999999999,0.3500000000000001,out,in,w
3264,3264,3264,265736,CU,20210728,78.5,3.48,5.24,311.0,656541,571760,,swinging_strike,13.0,L,L,LAA,COL,S,,,-0.64,0.91,Paul Clemons,-0.088,0.36,0.59,in,out,w
3265,3265,3265,265737,CU,20210728,78.4,3.36,5.24,311.0,656541,571760,,swinging_strike,7.0,L,L,LAA,COL,S,,,-0.44,2.23,Paul Clemons,-0.057,0.56,0.73,in,in,r
3266,3266,3266,265738,FF,20210728,91.6,3.53,5.27,131.0,656582,571760,walk,ball,12.0,R,L,LAA,COL,B,,,1.53,3.28,Paul Clemons,0.329,0.53,0.2200000000000002,out,in,w
3267,3267,3267,265739,FF,20210728,91.9,3.52,5.22,127.0,656582,571760,,foul,6.0,R,L,LAA,COL,S,,,0.3,2.67,Paul Clemons,0.0,0.7,0.8300000000000001,in,in,r
3268,3268,3268,265740,FF,20210728,90.3,3.59,5.21,124.0,656582,571760,,called_strike,6.0,R,L,LAA,COL,S,,,0.56,2.23,Paul Clemons,-0.077,0.4399999999999999,0.73,in,in,r
3269,3269,3269,265741,FF,20210728,90.5,3.57,5.32,133.0,656582,571760,,ball,12.0,R,L,LAA,COL,B,,,1.41,3.17,Paul Clemons,0.113,0.4099999999999999,0.33,out,in,w
3270,3270,3270,265742,CU,20210728,78.8,3.61,5.3,319.0,656582,571760,,ball,13.0,R,L,LAA,COL,B,,,-1.58,1.19,Paul Clemons,0.052,0.5800000000000001,0.31,out,out,w
3271,3271,3271,265743,CU,20210728,79.0,3.6,5.4,307.0,656582,571760,,ball,7.0,R,L,LAA,COL,B,,,-0.6,1.6,Paul Clemons,0.027,0.4,0.1,in,in,r
3272,3272,3272,265744,FF,20210728,90.2,3.48,5.3,129.0,656582,571760,,foul,4.0,R,L,LAA,COL,S,,,-0.42,2.69,Paul Clemons,-0.038,0.5800000000000001,0.81,in,in,r
3273,3273,3273,265745,SL,20210728,81.9,1.52,5.69,324.0,594809,656458,field_out,hit_into_play,4.0,L,L,LAA,COL,X,8.0,line_drive,-0.47,2.32,Paul Clemons,-0.527,0.53,0.8199999999999998,in,in,r
3274,3274,3274,265746,SL,20210728,82.3,1.38,5.69,311.0,594809,656458,,swinging_strike_blocked,13.0,L,L,LAA,COL,S,,,-0.45,0.7,Paul Clemons,-0.21,0.55,0.8,in,out,w
3275,3275,3275,265747,SL,20210728,79.2,1.54,5.7,320.0,594809,656458,,called_strike,3.0,L,L,LAA,COL,S,,,0.5,2.62,Paul Clemons,-0.154,0.5,0.8799999999999999,in,in,r
3276,3276,3276,265748,SL,20210728,79.6,1.36,5.75,312.0,594809,656458,,ball,11.0,L,L,LAA,COL,B,,,-0.84,3.68,Paul Clemons,0.084,0.16,0.1800000000000001,in,out,w
3277,3277,3277,265749,FF,20210728,91.5,1.4,5.71,161.0,545358,656458,walk,ball,13.0,R,L,LAA,COL,B,,,-1.5,1.41,Paul Clemons,0.307,0.5,0.09,out,out,w
3278,3278,3278,265750,SL,20210728,78.9,1.51,5.76,321.0,545358,656458,,called_strike,5.0,R,L,LAA,COL,S,,,0.04,2.77,Paul Clemons,-0.137,0.96,0.73,in,in,r
3279,3279,3279,265751,FF,20210728,93.1,1.54,5.72,155.0,545358,656458,,ball,12.0,R,L,LAA,COL,B,,,0.89,3.73,Paul Clemons,0.136,0.1099999999999999,0.2299999999999999,in,out,w
3280,3280,3280,265752,FF,20210728,92.7,1.51,5.78,166.0,545358,656458,,ball,12.0,R,L,LAA,COL,B,,,0.38,4.2,Paul Clemons,0.096,0.62,0.7000000000000002,in,out,w
3281,3281,3281,265753,SL,20210728,80.3,1.58,5.71,318.0,545358,656458,,foul,5.0,R,L,LAA,COL,S,,,-0.24,2.52,Paul Clemons,-0.078,0.76,0.98,in,in,r
3282,3282,3282,265754,SL,20210728,79.8,1.57,5.73,310.0,545358,656458,,ball,12.0,R,L,LAA,COL,B,,,0.42,4.06,Paul Clemons,0.057,0.5800000000000001,0.5599999999999996,in,out,w
3283,3283,3283,265755,FS,20210728,86.0,1.49,5.67,156.0,578428,656458,single,hit_into_play,8.0,R,L,LAA,COL,X,7.0,line_drive,0.18,1.61,Paul Clemons,0.965,0.8200000000000001,0.1100000000000001,in,in,r
3284,3284,3284,265756,SL,20210728,82.1,1.51,5.78,300.0,578428,656458,,called_strike,3.0,R,L,LAA,COL,S,,,0.5,3.07,Paul Clemons,-0.075,0.5,0.4300000000000001,in,in,r
3285,3285,3285,265757,FF,20210728,91.8,1.33,5.74,164.0,457708,656458,field_out,hit_into_play,8.0,R,L,LAA,COL,X,9.0,fly_ball,0.15,2.1,Paul Clemons,-0.814,0.85,0.6000000000000001,in,in,r
3286,3286,3286,265758,FF,20210728,91.3,1.57,5.82,172.0,457708,656458,,called_strike,11.0,R,L,LAA,COL,S,,,-1.05,3.15,Paul Clemons,-0.124,0.05,0.3500000000000001,out,in,w
3287,3287,3287,265759,FF,20210728,92.5,1.57,5.64,164.0,457708,656458,,ball,13.0,R,L,LAA,COL,B,,,-0.98,0.76,Paul Clemons,0.23,0.02,0.74,in,out,w
3288,3288,3288,265760,FF,20210728,93.5,1.46,5.8,163.0,457708,656458,,ball,11.0,R,L,LAA,COL,B,,,-1.54,2.65,Paul Clemons,0.145,0.54,0.8500000000000001,out,in,w
3289,3289,3289,265761,FF,20210728,94.9,1.43,5.74,159.0,457708,656458,,ball,13.0,R,L,LAA,COL,B,,,-0.41,1.43,Paul Clemons,0.089,0.5900000000000001,0.07,in,out,w
3290,3290,3290,265762,FF,20210728,91.9,1.62,5.71,166.0,594838,656458,walk,ball,14.0,R,L,LAA,COL,B,,,1.15,1.71,Paul Clemons,0.142,0.1499999999999999,0.2099999999999999,out,in,w
3291,3291,3291,265763,FF,20210728,94.3,1.49,5.83,165.0,594838,656458,,ball,14.0,R,L,LAA,COL,B,,,1.06,2.27,Paul Clemons,0.131,0.06,0.77,out,in,w
3292,3292,3292,265764,FF,20210728,94.1,1.52,5.8,160.0,594838,656458,,ball,14.0,R,L,LAA,COL,B,,,0.34,0.79,Paul Clemons,0.07,0.6599999999999999,0.71,in,out,w
3293,3293,3293,265765,FF,20210728,94.7,1.54,5.83,165.0,594838,656458,,ball,14.0,R,L,LAA,COL,B,,,1.19,1.09,Paul Clemons,0.046,0.1899999999999999,0.4099999999999999,out,out,w
3294,3294,3294,265766,SL,20210728,82.0,1.71,5.78,323.0,660271,656458,single,hit_into_play,7.0,L,L,LAA,COL,X,9.0,ground_ball,-0.5,2.12,Paul Clemons,0.262,0.5,0.6200000000000001,in,in,r
3295,3295,3295,265767,SL,20210728,82.3,1.69,5.72,328.0,664058,656458,field_out,hit_into_play,7.0,R,L,LAA,COL,X,4.0,popup,-0.71,1.72,Paul Clemons,-0.173,0.29,0.2199999999999999,in,in,r
3296,3296,3296,265768,FS,20210728,84.7,1.56,5.74,145.0,664058,656458,,ball,14.0,R,L,LAA,COL,B,,,0.07,-0.2,Paul Clemons,0.022,0.93,1.7,in,out,w
3297,3297,3297,265769,FF,20210728,94.1,1.67,5.81,167.0,664058,656458,,foul,6.0,R,L,LAA,COL,S,,,0.3,2.56,Paul Clemons,-0.052,0.7,0.94,in,in,r
3298,3298,3298,265770,FF,20210728,92.8,1.52,5.89,167.0,664058,656458,,called_strike,9.0,R,L,LAA,COL,S,,,0.73,1.85,Paul Clemons,-0.038,0.27,0.3500000000000001,in,in,r
3299,3299,3299,265771,CU,20210728,80.7,3.61,5.17,319.0,641857,571760,strikeout,swinging_strike_blocked,13.0,L,L,LAA,COL,S,2.0,,-1.36,0.51,Paul Clemons,-0.073,0.3600000000000001,0.99,out,out,w
3300,3300,3300,265772,FF,20210728,92.2,3.41,5.31,127.0,641857,571760,,ball,11.0,L,L,LAA,COL,B,,,-0.5,4.54,Paul Clemons,0.011,0.5,1.04,in,out,w
3301,3301,3301,265773,CU,20210728,79.1,3.73,5.21,318.0,641857,571760,,foul,4.0,L,L,LAA,COL,S,,,-0.42,2.41,Paul Clemons,-0.024,0.5800000000000001,0.91,in,in,r
3302,3302,3302,265774,CU,20210728,80.0,3.59,5.29,328.0,641857,571760,,swinging_strike,7.0,L,L,LAA,COL,S,,,-0.38,1.7,Paul Clemons,-0.018,0.62,0.1999999999999999,in,in,r
3303,3303,3303,265775,CU,20210728,80.2,3.76,5.19,320.0,553869,571760,strikeout,swinging_strike_blocked,13.0,R,L,LAA,COL,S,2.0,,-1.23,0.73,Paul Clemons,-0.142,0.2299999999999999,0.77,out,out,w
3304,3304,3304,265776,FF,20210728,91.7,3.51,5.3,127.0,553869,571760,,ball,11.0,R,L,LAA,COL,B,,,-0.22,4.23,Paul Clemons,0.028,0.78,0.7300000000000004,in,out,w
3305,3305,3305,265777,CH,20210728,83.3,3.54,5.32,112.0,553869,571760,,foul,14.0,R,L,LAA,COL,S,,,1.09,2.38,Paul Clemons,-0.043,0.09,0.8799999999999999,out,in,w
3306,3306,3306,265778,CH,20210728,80.6,3.41,5.42,109.0,553869,571760,,foul,12.0,R,L,LAA,COL,S,,,1.3,2.5,Paul Clemons,-0.032,0.3,,out,in,w
3307,3307,3307,265779,FF,20210728,91.7,3.68,5.25,130.0,553869,571760,,ball,12.0,R,L,LAA,COL,B,,,1.71,2.99,Paul Clemons,0.026,0.71,0.5099999999999998,out,in,w
3308,3308,3308,265780,CH,20210728,83.7,3.43,5.35,115.0,596115,571760,home_run,hit_into_play,5.0,R,L,LAA,COL,X,,fly_ball,0.04,2.25,Paul Clemons,1.384,0.96,0.75,in,in,r
3309,3309,3309,265781,FF,20210728,91.9,3.54,5.33,127.0,596115,571760,,ball,12.0,R,L,LAA,COL,B,,,0.86,3.81,Paul Clemons,0.041,0.14,0.31,in,out,w
3310,3310,3310,265782,FF,20210728,92.2,3.43,5.3,123.0,596115,571760,,ball,11.0,R,L,LAA,COL,B,,,-0.12,3.94,Paul Clemons,0.054,0.88,0.4399999999999999,in,out,w
3311,3311,3311,265783,FF,20210728,92.4,3.4,5.24,128.0,596115,571760,,swinging_strike,2.0,R,L,LAA,COL,S,,,0.11,3.1,Paul Clemons,-0.121,0.89,0.3999999999999999,in,in,r
3312,3312,3312,265784,CH,20210728,82.3,3.54,5.39,101.0,596115,571760,,blocked_ball,14.0,R,L,LAA,COL,B,,,1.37,0.28,Paul Clemons,0.032,0.3700000000000001,1.22,out,out,w
3313,3313,3313,265785,CU,20210728,78.5,3.52,5.33,323.0,596115,571760,,swinging_strike_blocked,13.0,R,L,LAA,COL,S,,,-0.8,0.65,Paul Clemons,-0.046,0.1999999999999999,0.85,in,out,w
3314,3314,3314,265786,CU,20210728,80.0,3.65,5.31,311.0,663898,571760,strikeout,swinging_strike,8.0,R,L,LAA,COL,S,2.0,,-0.14,1.59,Paul Clemons,-0.319,0.86,0.09,in,in,r
3315,3315,3315,265787,FF,20210728,91.6,3.37,5.31,127.0,663898,571760,,foul,12.0,R,L,LAA,COL,S,,,0.39,3.69,Paul Clemons,0.0,0.61,0.1899999999999999,in,out,w
3316,3316,3316,265788,FF,20210728,92.1,3.47,5.31,127.0,663898,571760,,called_strike,8.0,R,L,LAA,COL,S,,,-0.1,1.82,Paul Clemons,-0.082,0.9,0.32,in,in,r
3317,3317,3317,265789,FF,20210728,91.4,3.42,5.3,129.0,663898,571760,,called_strike,6.0,R,L,LAA,COL,S,,,0.7,2.37,Paul Clemons,-0.052,0.3,0.8700000000000001,in,in,r
3318,3318,3318,265790,FF,20210728,89.7,3.75,5.16,,606132,571760,double,hit_into_play,9.0,L,L,LAA,COL,X,7.0,line_drive,0.7,1.54,Paul Clemons,0.677,0.3,0.04,in,in,r
3319,3319,3319,265791,FF,20210728,91.5,3.44,5.36,129.0,606132,571760,,called_strike,7.0,L,L,LAA,COL,S,,,-0.45,2.0,Paul Clemons,-0.038,0.55,0.5,in,in,r
3320,3320,3320,593455,SL,20210502,86.8,-0.86,6.75,124.0,660670,503569,strikeout,swinging_strike,14.0,R,R,TOR,ATL,S,2.0,,0.66,0.98,Paul Clemons,-0.521,0.3399999999999999,0.52,in,out,w
3321,3321,3321,593456,SL,20210502,86.5,-1.02,6.74,135.0,660670,503569,,blocked_ball,14.0,R,R,TOR,ATL,B,,,1.12,-0.29,Paul Clemons,0.097,0.1200000000000001,1.79,out,out,w
3322,3322,3322,593457,SI,20210502,94.6,-0.7,6.87,214.0,660670,503569,,foul,13.0,R,R,TOR,ATL,S,,,-0.57,1.32,Paul Clemons,-0.237,0.43,0.1799999999999999,in,out,w
3323,3323,3323,593458,SI,20210502,94.6,-0.86,6.85,214.0,660670,503569,,called_strike,6.0,R,R,TOR,ATL,S,,,0.75,2.79,Paul Clemons,-0.139,0.25,0.71,in,in,r
3324,3324,3324,593459,SL,20210502,81.0,-2.36,5.89,41.0,665506,606303,hit_by_pitch,hit_by_pitch,11.0,R,R,TOR,ATL,B,,,-2.02,3.98,Paul Clemons,0.548,1.02,0.48,out,out,w
3325,3325,3325,593460,FF,20210502,95.4,-1.91,5.97,218.0,665506,606303,,foul,12.0,R,R,TOR,ATL,S,,,0.61,3.65,Paul Clemons,0.0,0.39,0.1499999999999999,in,out,w
3326,3326,3326,593461,FF,20210502,94.4,-1.96,5.99,218.0,665506,606303,,called_strike,12.0,R,R,TOR,ATL,S,,,0.41,3.43,Paul Clemons,-0.097,0.5900000000000001,0.0699999999999998,in,in,r
3327,3327,3327,593462,FF,20210502,95.8,-2.18,6.04,219.0,665506,606303,,foul,11.0,R,R,TOR,ATL,S,,,-0.61,3.59,Paul Clemons,-0.075,0.39,0.0899999999999998,in,out,w
3328,3328,3328,593463,SL,20210502,81.8,-2.32,6.02,45.0,661388,606303,field_out,hit_into_play,4.0,R,R,TOR,ATL,X,6.0,line_drive,-0.69,2.66,Paul Clemons,-0.338,0.31,0.8399999999999999,in,in,r
3329,3329,3329,593464,SI,20210502,94.7,-2.28,6.1,211.0,661388,606303,,foul,7.0,R,R,TOR,ATL,S,,,-0.64,1.8,Paul Clemons,-0.121,0.36,0.3,in,in,r
3330,3330,3330,593465,SI,20210502,93.7,-2.14,6.12,220.0,661388,606303,,called_strike,7.0,R,R,TOR,ATL,S,,,-0.61,1.64,Paul Clemons,-0.103,0.39,0.1399999999999999,in,in,r
3331,3331,3331,593466,SL,20210502,78.4,-2.45,5.99,44.0,661388,606303,,ball,13.0,R,R,TOR,ATL,B,,,-1.18,2.62,Paul Clemons,0.089,0.1799999999999999,0.8799999999999999,out,in,w
3332,3332,3332,593467,SI,20210502,95.9,-2.34,5.99,218.0,663586,606303,single,hit_into_play,11.0,R,R,TOR,ATL,X,7.0,line_drive,-1.21,2.9,Paul Clemons,0.475,0.2099999999999999,0.6000000000000001,out,in,w
3333,3333,3333,593468,SI,20210502,95.8,-1.99,6.09,215.0,621020,606303,single,hit_into_play,7.0,R,R,TOR,ATL,X,9.0,ground_ball,-0.52,1.67,Paul Clemons,0.289,0.48,0.1699999999999999,in,in,r
3334,3334,3334,593469,SL,20210502,80.0,-2.17,6.07,62.0,621020,606303,,foul,5.0,R,R,TOR,ATL,S,,,-0.04,2.5,Paul Clemons,-0.027,0.96,,in,in,r
3335,3335,3335,593470,FF,20210502,95.1,-2.1,5.95,220.0,467055,606303,strikeout,swinging_strike,1.0,L,R,TOR,ATL,S,2.0,,-0.6,3.39,Paul Clemons,-0.173,0.4,0.1099999999999998,in,in,r
3336,3336,3336,593471,FF,20210502,95.2,-2.05,6.14,215.0,467055,606303,,swinging_strike,2.0,L,R,TOR,ATL,S,,,-0.16,3.11,Paul Clemons,-0.057,0.84,0.3900000000000001,in,in,r
3337,3337,3337,593472,CH,20210502,85.7,-2.13,6.08,230.0,467055,606303,,swinging_strike,6.0,L,R,TOR,ATL,S,,,0.31,2.65,Paul Clemons,-0.049,0.69,0.8500000000000001,in,in,r
3338,3338,3338,593473,FF,20210502,95.6,-2.14,6.1,220.0,467055,606303,,ball,11.0,L,R,TOR,ATL,B,,,-1.61,3.59,Paul Clemons,0.038,0.6100000000000001,0.0899999999999998,out,out,w
3339,3339,3339,593474,CH,20210502,83.6,-1.23,5.73,249.0,666182,657097,field_out,hit_into_play,9.0,R,R,TOR,ATL,X,8.0,fly_ball,0.3,1.78,Paul Clemons,-0.187,0.7,0.28,in,in,r
3340,3340,3340,593475,CH,20210502,84.2,-1.31,5.66,246.0,666182,657097,,foul,13.0,R,R,TOR,ATL,S,,,-0.01,0.87,Paul Clemons,0.0,0.99,0.63,in,out,w
3341,3341,3341,593476,CH,20210502,82.6,-1.15,5.72,250.0,666182,657097,,swinging_strike,9.0,R,R,TOR,ATL,S,,,0.81,1.45,Paul Clemons,-0.086,0.1899999999999999,0.05,in,out,w
3342,3342,3342,593477,CH,20210502,83.4,-1.21,5.76,245.0,666182,657097,,foul,8.0,R,R,TOR,ATL,S,,,0.16,1.62,Paul Clemons,-0.045,0.84,0.1200000000000001,in,in,r
3343,3343,3343,593478,FF,20210502,95.2,-1.3,5.61,219.0,605412,657097,double,hit_into_play,6.0,L,R,TOR,ATL,X,8.0,line_drive,0.62,2.17,Paul Clemons,0.903,0.38,0.6699999999999999,in,in,r
3344,3344,3344,593479,CU,20210502,81.9,-1.25,5.6,32.0,605412,657097,,blocked_ball,14.0,L,R,TOR,ATL,B,,,1.71,0.92,Paul Clemons,0.031,0.71,0.58,out,out,w
3345,3345,3345,593480,CH,20210502,84.0,-1.2,5.66,241.0,605412,657097,,ball,14.0,L,R,TOR,ATL,B,,,1.11,-0.05,Paul Clemons,0.025,0.1100000000000001,1.55,out,out,w
3346,3346,3346,593481,FF,20210502,94.9,-1.26,5.6,222.0,643376,657097,strikeout,swinging_strike,3.0,R,R,TOR,ATL,S,2.0,,0.81,3.06,Paul Clemons,-0.269,0.1899999999999999,0.4399999999999999,in,in,r
3347,3347,3347,593482,CH,20210502,83.4,-1.24,5.75,253.0,643376,657097,,foul,4.0,R,R,TOR,ATL,S,,,-0.37,2.77,Paul Clemons,-0.073,0.63,0.73,in,in,r
3348,3348,3348,593483,CH,20210502,82.3,-1.27,5.66,250.0,643376,657097,,called_strike,7.0,R,R,TOR,ATL,S,,,-0.56,1.81,Paul Clemons,-0.045,0.4399999999999999,0.31,in,in,r
3349,3349,3349,593484,FF,20210502,94.9,-1.23,5.71,217.0,643376,657097,,ball,11.0,R,R,TOR,ATL,B,,,-1.29,3.97,Paul Clemons,0.032,0.29,0.4700000000000002,out,out,w
3350,3350,3350,593485,FC,20210502,87.1,1.66,6.3,187.0,624415,656794,strikeout,swinging_strike,13.0,L,L,TOR,ATL,S,2.0,,-0.11,1.42,Paul Clemons,-0.511,0.89,0.08,in,out,w
3351,3351,3351,593486,FC,20210502,88.2,1.65,6.31,189.0,624415,656794,,called_strike,8.0,L,L,TOR,ATL,S,,,-0.08,1.8,Paul Clemons,-0.123,0.92,0.3,in,in,r
3352,3352,3352,593487,CU,20210502,77.8,1.61,6.46,333.0,624415,656794,,blocked_ball,13.0,L,L,TOR,ATL,B,,,-1.27,-0.94,Paul Clemons,0.139,0.27,2.44,out,out,w
3353,3353,3353,593488,FF,20210502,94.9,1.55,6.51,144.0,624415,656794,,called_strike,5.0,L,L,TOR,ATL,S,,,0.15,2.33,Paul Clemons,-0.084,0.85,0.8300000000000001,in,in,r
3354,3354,3354,593489,CU,20210502,78.9,1.49,6.41,330.0,624415,656794,,blocked_ball,13.0,L,L,TOR,ATL,B,,,-1.81,-0.52,Paul Clemons,0.071,0.81,2.02,out,out,w
3355,3355,3355,593490,FF,20210502,92.7,1.55,6.63,154.0,624415,656794,,ball,12.0,L,L,TOR,ATL,B,,,0.88,3.98,Paul Clemons,0.054,0.12,0.48,in,out,w
3356,3356,3356,593491,FC,20210502,88.2,1.92,6.3,262.0,666971,656794,double,hit_into_play,9.0,R,L,TOR,ATL,X,8.0,line_drive,0.43,1.63,Paul Clemons,0.706,0.5700000000000001,0.1299999999999999,in,in,r
