Unnamed: 0,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp,call
570084,SI,20210508,92.1,-2.61,5.83,219.0,641487,685503,,called_strike,9.0,L,R,TEX,SEA,S,,,0.48,1.96,Erich Bacchus,-0.084,r
570085,FC,20210508,86.7,-2.91,5.78,187.0,641487,685503,,ball,11.0,L,R,TEX,SEA,B,,,-1.14,3.82,Erich Bacchus,0.026,r
570086,SL,20210508,83.7,-2.83,5.71,100.0,664034,685503,field_out,hit_into_play,5.0,R,R,TEX,SEA,X,4.0,ground_ball,-0.22,2.53,Erich Bacchus,-0.352,
570087,SL,20210508,84.2,-2.75,5.73,143.0,664034,685503,,foul,1.0,R,R,TEX,SEA,S,,,-0.32,3.37,Erich Bacchus,-0.204,
570088,SI,20210508,92.4,-2.53,5.97,217.0,664034,685503,,blocked_ball,13.0,R,R,TEX,SEA,B,,,-0.45,0.46,Erich Bacchus,0.091,r
570089,SL,20210508,82.2,-2.8,5.77,112.0,664034,685503,,called_strike,2.0,R,R,TEX,SEA,S,,,0.04,3.21,Erich Bacchus,-0.142,r
570090,CH,20210508,83.0,-2.51,5.83,235.0,572122,685503,walk,ball,14.0,L,R,TEX,SEA,B,,,0.62,0.99,Erich Bacchus,0.503,r
570091,SI,20210508,92.0,-2.65,5.82,220.0,572122,685503,,called_strike,7.0,L,R,TEX,SEA,S,,,-0.39,1.43,Erich Bacchus,-0.189,w
570092,SI,20210508,92.5,-2.71,5.74,218.0,572122,685503,,blocked_ball,14.0,L,R,TEX,SEA,B,,,0.89,-0.17,Erich Bacchus,0.303,r
570093,CH,20210508,82.4,-2.51,5.81,233.0,572122,685503,,ball,14.0,L,R,TEX,SEA,B,,,1.26,0.93,Erich Bacchus,0.181,r
570094,SI,20210508,93.0,-2.83,5.85,222.0,572122,685503,,ball,13.0,L,R,TEX,SEA,B,,,-0.37,1.01,Erich Bacchus,0.079,r
570095,SI,20210508,89.6,-2.52,5.93,217.0,641786,685503,single,hit_into_play,13.0,R,R,TEX,SEA,X,9.0,ground_ball,-0.18,1.38,Erich Bacchus,0.755,
570096,FF,20210508,91.4,-2.64,5.9,221.0,641786,685503,,called_strike,6.0,R,R,TEX,SEA,S,,,0.46,2.28,Erich Bacchus,-0.057,r
570097,FC,20210508,86.9,-2.88,5.64,185.0,571745,685503,single,hit_into_play,11.0,R,R,TEX,SEA,X,9.0,ground_ball,-1.04,2.77,Erich Bacchus,0.327,
570098,FC,20210508,88.2,-2.77,5.68,194.0,571745,685503,,swinging_strike,6.0,R,R,TEX,SEA,S,,,0.79,2.42,Erich Bacchus,-0.077,
570099,FF,20210508,90.9,-2.57,5.8,216.0,571745,685503,,called_strike,4.0,R,R,TEX,SEA,S,,,-0.42,2.23,Erich Bacchus,-0.081,r
570100,FF,20210508,91.5,-2.64,5.89,220.0,571745,685503,,ball,11.0,R,R,TEX,SEA,B,,,-0.5,4.29,Erich Bacchus,0.126,r
570101,SI,20210508,90.9,-2.54,6.0,216.0,571745,685503,,ball,14.0,R,R,TEX,SEA,B,,,0.49,0.48,Erich Bacchus,0.07,r
570102,FF,20210508,93.1,-2.47,6.04,216.0,571745,685503,,ball,14.0,R,R,TEX,SEA,B,,,1.15,1.94,Erich Bacchus,0.038,r
586778,FC,20210504,89.6,-1.81,5.38,207.0,553902,453178,grounded_into_double_play,hit_into_play,14.0,R,R,MIN,TEX,X,6.0,ground_ball,0.21,1.07,Erich Bacchus,-0.445,
586779,FF,20210504,94.8,-1.76,5.21,215.0,553902,453178,,ball,12.0,R,R,MIN,TEX,B,,,0.73,3.91,Erich Bacchus,0.013,r
586780,FF,20210504,94.3,-1.67,5.34,212.0,553902,453178,,swinging_strike,2.0,R,R,MIN,TEX,S,,,0.24,3.04,Erich Bacchus,-0.079,
586781,KC,20210504,80.3,-1.79,5.49,49.0,595909,453178,strikeout,swinging_strike,14.0,L,R,MIN,TEX,S,2.0,,0.58,0.86,Erich Bacchus,-0.396,
586782,FF,20210504,94.5,-1.77,5.22,212.0,595909,453178,,called_strike,8.0,L,R,MIN,TEX,S,,,-0.17,2.13,Erich Bacchus,-0.11,r
586783,FF,20210504,94.7,-1.62,5.34,213.0,595909,453178,,foul_tip,2.0,L,R,MIN,TEX,S,,,-0.21,3.02,Erich Bacchus,-0.088,
586784,FF,20210504,93.1,-1.71,5.3,214.0,641598,453178,single,hit_into_play,6.0,R,R,MIN,TEX,X,7.0,line_drive,0.42,2.71,Erich Bacchus,0.687,
586785,FF,20210504,97.5,-2.52,6.4,221.0,642201,660896,strikeout,swinging_strike,6.0,R,R,MIN,TEX,S,2.0,,0.35,2.17,Erich Bacchus,-0.258,
586786,FF,20210504,96.8,-2.59,6.5,220.0,642201,660896,,foul,11.0,R,R,MIN,TEX,S,,,-0.91,2.58,Erich Bacchus,0.0,
586787,SL,20210504,87.4,-2.49,6.48,157.0,642201,660896,,ball,14.0,R,R,MIN,TEX,B,,,1.15,0.96,Erich Bacchus,0.045,r
586788,FF,20210504,96.9,-2.61,6.53,224.0,642201,660896,,ball,13.0,R,R,MIN,TEX,B,,,-1.6,2.47,Erich Bacchus,0.027,r
586789,SL,20210504,88.2,-2.74,6.44,172.0,642201,660896,,foul,9.0,R,R,MIN,TEX,S,,,0.42,1.66,Erich Bacchus,-0.086,
586790,SL,20210504,87.4,-2.91,6.3,196.0,642201,660896,,swinging_strike,6.0,R,R,MIN,TEX,S,,,0.53,2.38,Erich Bacchus,-0.045,
586791,FF,20210504,92.4,1.89,6.4,161.0,518586,663399,double,hit_into_play,1.0,R,L,MIN,TEX,X,7.0,line_drive,-0.54,3.35,Erich Bacchus,0.984,
586792,FF,20210504,91.6,1.87,6.41,157.0,518586,663399,,foul,3.0,R,L,MIN,TEX,S,,,0.41,3.28,Erich Bacchus,-0.039,
586793,SL,20210504,86.1,2.08,6.36,208.0,641432,663399,field_out,hit_into_play,14.0,L,L,MIN,TEX,X,3.0,ground_ball,0.4,1.07,Erich Bacchus,-0.256,
586794,SL,20210504,87.2,2.11,6.3,147.0,641432,663399,,blocked_ball,13.0,L,L,MIN,TEX,B,,,-1.05,-0.43,Erich Bacchus,0.046,r
586795,SL,20210504,86.9,1.98,6.38,164.0,641432,663399,,swinging_strike_blocked,14.0,L,L,MIN,TEX,S,,,0.03,0.38,Erich Bacchus,-0.073,
586796,SL,20210504,86.1,1.99,6.33,215.0,641432,663399,,ball,13.0,L,L,MIN,TEX,B,,,-0.2,0.99,Erich Bacchus,0.032,r
586797,SL,20210504,86.5,2.08,6.28,212.0,641432,663399,,called_strike,14.0,L,L,MIN,TEX,S,,,0.85,2.13,Erich Bacchus,-0.046,r
586798,FF,20210504,92.4,1.81,6.37,147.0,608336,663399,double,hit_into_play,9.0,L,L,MIN,TEX,X,9.0,line_drive,0.42,1.84,Erich Bacchus,0.378,
586799,FF,20210504,92.8,2.02,6.32,153.0,608336,663399,,ball,14.0,L,L,MIN,TEX,B,,,1.31,2.01,Erich Bacchus,0.038,r
586800,FF,20210504,93.0,1.76,6.38,149.0,608336,663399,,ball,13.0,L,L,MIN,TEX,B,,,-1.43,2.07,Erich Bacchus,0.021,r
586801,SL,20210504,86.9,1.87,6.32,209.0,608336,663399,,called_strike,9.0,L,L,MIN,TEX,S,,,0.3,2.04,Erich Bacchus,-0.027,r
586802,SL,20210504,86.1,1.84,6.37,172.0,666969,663399,home_run,hit_into_play,7.0,R,L,MIN,TEX,X,,fly_ball,-0.62,2.07,Erich Bacchus,1.633,
586803,SL,20210504,86.2,2.11,6.34,201.0,666969,663399,,swinging_strike,2.0,R,L,MIN,TEX,S,,,0.01,3.41,Erich Bacchus,-0.046,
586804,FF,20210504,92.5,2.12,6.31,146.0,663993,663399,field_out,hit_into_play,8.0,L,L,MIN,TEX,X,7.0,line_drive,0.14,1.63,Erich Bacchus,-0.383,
586805,FF,20210504,92.7,4.08,5.19,106.0,593871,570257,strikeout,called_strike,1.0,R,L,MIN,TEX,S,2.0,,-0.47,2.84,Erich Bacchus,-0.091,r
586806,SI,20210504,94.0,4.02,5.23,126.0,593871,570257,,foul,14.0,R,L,MIN,TEX,S,,,1.11,2.21,Erich Bacchus,0.0,
586807,SI,20210504,94.4,4.05,5.28,125.0,593871,570257,,foul,6.0,R,L,MIN,TEX,S,,,0.68,2.32,Erich Bacchus,0.0,
586808,CH,20210504,88.6,4.09,5.23,104.0,593871,570257,,foul,14.0,R,L,MIN,TEX,S,,,0.02,0.96,Erich Bacchus,0.0,
586809,CH,20210504,88.1,4.06,5.1,12.0,593871,570257,,ball,13.0,R,L,MIN,TEX,B,,,-0.27,-0.78,Erich Bacchus,0.018,r
586810,SI,20210504,93.6,3.99,5.25,121.0,593871,570257,,swinging_strike,9.0,R,L,MIN,TEX,S,,,0.66,1.44,Erich Bacchus,-0.027,
586811,SI,20210504,93.3,4.02,5.28,130.0,593871,570257,,called_strike,3.0,R,L,MIN,TEX,S,,,0.78,2.95,Erich Bacchus,-0.02,r
586812,SI,20210504,94.1,4.0,5.34,123.0,593871,570257,,ball,12.0,R,L,MIN,TEX,B,,,1.95,3.72,Erich Bacchus,0.016,r
586813,CH,20210504,87.9,4.05,5.24,103.0,443558,570257,strikeout,foul_tip,14.0,R,L,MIN,TEX,S,2.0,,1.64,1.63,Erich Bacchus,-0.101,
586814,CH,20210504,87.4,4.13,5.23,104.0,443558,570257,,foul,9.0,R,L,MIN,TEX,S,,,0.53,1.7,Erich Bacchus,-0.035,
586815,SI,20210504,92.2,3.9,5.37,118.0,443558,570257,,called_strike,12.0,R,L,MIN,TEX,S,,,0.99,2.72,Erich Bacchus,-0.027,r
586816,SI,20210504,92.5,4.06,5.42,126.0,621439,570257,field_out,hit_into_play,14.0,R,L,MIN,TEX,X,9.0,line_drive,1.29,2.44,Erich Bacchus,-0.241,
586817,SL,20210504,83.5,1.72,5.53,271.0,669256,573124,field_out,hit_into_play,5.0,R,L,MIN,TEX,X,8.0,fly_ball,0.18,2.27,Erich Bacchus,-0.259,
586818,SI,20210504,94.6,1.72,5.55,127.0,669256,573124,,ball,12.0,R,L,MIN,TEX,B,,,1.37,3.63,Erich Bacchus,0.045,r
586819,SL,20210504,83.5,1.79,5.52,291.0,669256,573124,,foul,13.0,R,L,MIN,TEX,S,,,-0.51,1.32,Erich Bacchus,0.0,
586820,SI,20210504,95.4,1.7,5.56,123.0,669256,573124,,foul,1.0,R,L,MIN,TEX,S,,,-0.68,2.96,Erich Bacchus,0.0,
586821,SI,20210504,95.8,1.55,5.53,126.0,669256,573124,,ball,11.0,R,L,MIN,TEX,B,,,-1.58,2.63,Erich Bacchus,0.027,r
586822,SL,20210504,84.1,1.73,5.51,278.0,669256,573124,,foul,5.0,R,L,MIN,TEX,S,,,-0.04,2.5,Erich Bacchus,0.0,
586823,SL,20210504,86.1,1.66,5.54,263.0,669256,573124,,foul,13.0,R,L,MIN,TEX,S,,,-0.68,1.04,Erich Bacchus,0.0,
586824,SI,20210504,95.0,1.66,5.52,124.0,669256,573124,,foul_tip,5.0,R,L,MIN,TEX,S,,,-0.03,2.58,Erich Bacchus,-0.086,
586825,SL,20210504,84.6,1.74,5.58,262.0,669256,573124,,called_strike,6.0,R,L,MIN,TEX,S,,,0.35,2.49,Erich Bacchus,-0.045,r
586826,SL,20210504,83.9,1.69,5.52,286.0,643396,573124,sac_fly,hit_into_play,4.0,R,L,MIN,TEX,X,6.0,fly_ball,-0.63,2.4,Erich Bacchus,-0.311,
586827,SI,20210504,94.5,1.65,5.58,126.0,624431,573124,sac_bunt,hit_into_play,3.0,R,L,MIN,TEX,X,2.0,ground_ball,0.41,3.02,Erich Bacchus,-0.144,
586828,SL,20210504,84.9,1.67,5.51,282.0,628451,573124,single,hit_into_play,9.0,R,L,MIN,TEX,X,7.0,ground_ball,0.43,1.56,Erich Bacchus,0.755,
586829,SL,20210504,83.2,1.71,5.54,282.0,628451,573124,,called_strike,1.0,R,L,MIN,TEX,S,,,-0.29,2.81,Erich Bacchus,-0.057,r
586830,SL,20210504,84.9,1.75,5.51,268.0,518586,573124,single,hit_into_play,9.0,R,L,MIN,TEX,X,5.0,ground_ball,0.46,1.86,Erich Bacchus,0.471,
586831,SL,20210504,84.0,1.73,5.56,273.0,518586,573124,,swinging_strike,1.0,R,L,MIN,TEX,S,,,-0.33,3.07,Erich Bacchus,-0.057,
586832,SL,20210504,83.7,1.79,5.54,281.0,518586,573124,,foul,4.0,R,L,MIN,TEX,S,,,-0.54,2.38,Erich Bacchus,-0.049,
586833,SL,20210504,84.0,1.71,5.56,275.0,518586,573124,,ball,13.0,R,L,MIN,TEX,B,,,-1.11,1.99,Erich Bacchus,0.038,r
586834,SI,20210504,94.8,1.77,5.57,125.0,641432,573124,home_run,hit_into_play,2.0,L,L,MIN,TEX,X,,fly_ball,0.05,2.93,Erich Bacchus,0.892,
586835,SI,20210504,94.8,1.68,5.56,125.0,641432,573124,,ball,11.0,L,L,MIN,TEX,B,,,-0.02,3.58,Erich Bacchus,0.07,r
586836,SI,20210504,94.7,1.6,5.64,129.0,641432,573124,,ball,13.0,L,L,MIN,TEX,B,,,-1.85,1.92,Erich Bacchus,0.038,r
586837,SI,20210504,95.0,-1.56,6.38,206.0,518626,502043,strikeout,called_strike,3.0,R,R,MIN,TEX,S,2.0,,0.35,3.18,Erich Bacchus,-0.134,r
586838,SI,20210504,94.4,-1.92,6.12,217.0,518626,502043,,ball,13.0,R,R,MIN,TEX,B,,,-0.46,1.4,Erich Bacchus,0.043,r
586839,SL,20210504,85.3,-2.04,6.04,82.0,518626,502043,,ball,14.0,R,R,MIN,TEX,B,,,2.78,1.08,Erich Bacchus,0.018,r
586840,SI,20210504,93.3,-1.93,6.16,217.0,518626,502043,,swinging_strike,13.0,R,R,MIN,TEX,S,,,-0.88,1.8,Erich Bacchus,-0.027,
586841,FC,20210504,87.5,-2.11,6.08,184.0,518626,502043,,ball,14.0,R,R,MIN,TEX,B,,,1.34,1.38,Erich Bacchus,0.014,r
586842,SI,20210504,94.6,-1.66,6.38,211.0,518626,502043,,called_strike,12.0,R,R,MIN,TEX,S,,,0.85,3.21,Erich Bacchus,-0.018,r
586843,CH,20210504,85.8,-2.17,6.0,232.0,596146,502043,field_out,hit_into_play,4.0,L,R,MIN,TEX,X,5.0,popup,-0.46,2.5,Erich Bacchus,-0.114,
586844,SI,20210504,92.5,-1.88,6.16,215.0,596146,502043,,ball,11.0,L,R,MIN,TEX,B,,,-0.2,3.65,Erich Bacchus,0.013,r
586845,CH,20210504,84.7,-2.12,6.03,234.0,596146,502043,,foul,13.0,L,R,MIN,TEX,S,,,-1.05,1.7,Erich Bacchus,-0.035,
586846,CU,20210504,79.7,-2.04,6.18,63.0,596146,502043,,foul,8.0,L,R,MIN,TEX,S,,,-0.01,1.64,Erich Bacchus,-0.027,
586847,SI,20210504,93.8,-1.7,6.38,211.0,592743,502043,field_out,hit_into_play,2.0,R,R,MIN,TEX,X,3.0,ground_ball,0.13,3.54,Erich Bacchus,-0.317,
586848,SI,20210504,93.7,-1.89,6.32,215.0,592743,502043,,ball,13.0,R,R,MIN,TEX,B,,,-1.62,1.66,Erich Bacchus,0.101,r
586849,CH,20210504,85.6,-2.04,6.08,230.0,592743,502043,,ball,13.0,R,R,MIN,TEX,B,,,-0.26,0.35,Erich Bacchus,0.043,r
586850,SI,20210504,92.8,-1.86,6.3,212.0,592743,502043,,ball,13.0,R,R,MIN,TEX,B,,,-1.69,1.9,Erich Bacchus,0.022,r
586851,SL,20210504,82.2,-2.01,6.24,77.0,592743,502043,,called_strike,8.0,R,R,MIN,TEX,S,,,0.14,1.67,Erich Bacchus,-0.052,r
586852,SL,20210504,82.7,-2.13,6.13,71.0,592743,502043,,swinging_strike,9.0,R,R,MIN,TEX,S,,,0.59,1.82,Erich Bacchus,-0.038,
586853,SL,20210504,83.3,1.73,5.54,287.0,608336,573124,strikeout,swinging_strike,13.0,L,L,MIN,TEX,S,2.0,,-1.04,2.15,Erich Bacchus,-0.258,
586854,SL,20210504,83.2,1.66,5.56,279.0,608336,573124,,ball,13.0,L,L,MIN,TEX,B,,,-0.95,1.77,Erich Bacchus,0.045,w
586855,SL,20210504,83.7,1.64,5.52,285.0,608336,573124,,ball,13.0,L,L,MIN,TEX,B,,,-1.54,1.38,Erich Bacchus,0.027,r
586856,SL,20210504,83.5,1.68,5.6,283.0,608336,573124,,swinging_strike,13.0,L,L,MIN,TEX,S,,,-1.01,1.91,Erich Bacchus,-0.086,
586857,SL,20210504,84.8,1.75,5.57,264.0,608336,573124,,swinging_strike,8.0,L,L,MIN,TEX,S,,,0.13,2.01,Erich Bacchus,-0.045,
586858,FF,20210504,93.0,-2.87,6.01,215.0,666969,608648,strikeout,swinging_strike,6.0,R,R,MIN,TEX,S,2.0,,0.43,2.76,Erich Bacchus,-0.315,
586859,KC,20210504,85.0,-2.9,5.91,30.0,666969,608648,,ball,14.0,R,R,MIN,TEX,B,,,0.78,1.31,Erich Bacchus,0.046,r
586860,FF,20210504,92.8,-2.99,6.01,216.0,666969,608648,,called_strike,1.0,R,R,MIN,TEX,S,,,-0.8,3.11,Erich Bacchus,-0.073,r
586861,KC,20210504,83.8,-3.13,5.87,31.0,666969,608648,,swinging_strike,14.0,R,R,MIN,TEX,S,,,0.22,1.28,Erich Bacchus,-0.045,
586862,KC,20210504,84.6,-2.99,5.87,49.0,666969,608648,,blocked_ball,14.0,R,R,MIN,TEX,B,,,1.64,0.26,Erich Bacchus,0.032,r
586863,KC,20210504,84.4,-1.83,5.87,41.0,663993,608648,double,hit_into_play,4.0,L,R,MIN,TEX,X,,line_drive,-0.29,2.46,Erich Bacchus,0.36,
586864,FF,20210504,95.5,-1.78,5.93,223.0,663993,608648,,ball,13.0,L,R,MIN,TEX,B,,,-1.15,2.5,Erich Bacchus,0.07,r
586865,KC,20210504,84.5,-1.81,5.85,42.0,663993,608648,,foul,9.0,L,R,MIN,TEX,S,,,0.67,1.99,Erich Bacchus,-0.053,
586866,KC,20210504,85.6,-1.84,5.88,34.0,663993,608648,,ball,14.0,L,R,MIN,TEX,B,,,1.56,0.21,Erich Bacchus,0.038,r
586867,FF,20210504,95.2,-1.9,5.86,223.0,663993,608648,,called_strike,7.0,L,R,MIN,TEX,S,,,-0.75,1.65,Erich Bacchus,-0.032,r
586868,CS,20210504,71.2,-1.79,5.99,37.0,663993,608648,,ball,11.0,L,R,MIN,TEX,B,,,-1.19,2.7,Erich Bacchus,0.026,r
586869,KC,20210504,85.7,-2.77,5.92,43.0,669256,608648,field_out,hit_into_play,13.0,R,R,MIN,TEX,X,4.0,ground_ball,-0.37,1.21,Erich Bacchus,-0.151,
586870,KC,20210504,84.6,-2.58,5.99,29.0,669256,608648,,foul,9.0,R,R,MIN,TEX,S,,,0.39,1.55,Erich Bacchus,-0.052,
586871,FF,20210504,93.6,-2.6,6.13,216.0,669256,608648,,called_strike,3.0,R,R,MIN,TEX,S,,,0.58,3.02,Erich Bacchus,-0.038,r
586872,CH,20210504,84.9,-2.16,6.12,226.0,553902,502043,field_out,hit_into_play,7.0,R,R,MIN,TEX,X,1.0,ground_ball,-0.53,1.63,Erich Bacchus,-0.099,
586873,SI,20210504,91.6,-1.88,6.21,215.0,553902,502043,,foul,13.0,R,R,MIN,TEX,S,,,-1.18,2.23,Erich Bacchus,-0.02,
586874,SI,20210504,92.5,-2.02,6.13,219.0,553902,502043,,ball,13.0,R,R,MIN,TEX,B,,,-1.76,1.2,Erich Bacchus,0.016,r
586875,CH,20210504,85.9,-2.12,6.12,226.0,595909,502043,field_out,hit_into_play,4.0,L,R,MIN,TEX,X,4.0,ground_ball,-0.44,2.11,Erich Bacchus,-0.136,
586876,FC,20210504,89.5,-2.08,6.13,188.0,595909,502043,,called_strike,3.0,L,R,MIN,TEX,S,,,0.38,2.87,Erich Bacchus,-0.027,r
586877,SI,20210504,91.9,-1.9,6.27,214.0,641598,502043,field_out,hit_into_play,11.0,R,R,MIN,TEX,X,6.0,popup,-1.08,2.56,Erich Bacchus,-0.203,
586878,CU,20210504,78.3,-1.96,6.33,50.0,641598,502043,,called_strike,9.0,R,R,MIN,TEX,S,,,0.53,2.22,Erich Bacchus,-0.038,r
586879,FF,20210504,96.6,-0.85,5.18,219.0,643396,570663,field_out,hit_into_play,6.0,R,R,MIN,TEX,X,4.0,ground_ball,0.31,2.38,Erich Bacchus,-0.061,
586880,CH,20210504,91.0,-0.69,5.31,220.0,643396,570663,,foul,9.0,R,R,MIN,TEX,S,,,0.74,1.79,Erich Bacchus,0.0,
586881,FF,20210504,96.9,-0.79,5.14,223.0,643396,570663,,foul,3.0,R,R,MIN,TEX,S,,,0.5,2.82,Erich Bacchus,0.0,
586882,CH,20210504,90.2,-0.72,5.36,224.0,643396,570663,,foul,11.0,R,R,MIN,TEX,S,,,-1.01,2.47,Erich Bacchus,-0.024,
586883,FF,20210504,97.2,-0.96,5.24,221.0,643396,570663,,called_strike,8.0,R,R,MIN,TEX,S,,,0.23,1.69,Erich Bacchus,-0.018,r
586884,CH,20210504,89.0,-0.84,5.4,227.0,641680,570663,field_out,hit_into_play,8.0,L,R,MIN,TEX,X,9.0,fly_ball,-0.03,1.58,Erich Bacchus,-0.136,
586885,SL,20210504,88.7,-0.94,5.34,184.0,641680,570663,,foul,2.0,L,R,MIN,TEX,S,,,0.28,3.12,Erich Bacchus,-0.027,
586886,FF,20210504,94.8,-0.72,5.38,220.0,621311,570663,field_out,hit_into_play,1.0,L,R,MIN,TEX,X,8.0,line_drive,-0.54,3.07,Erich Bacchus,-0.216,
586887,CH,20210504,90.6,-0.68,5.44,231.0,621311,570663,,foul,8.0,L,R,MIN,TEX,S,,,0.11,1.56,Erich Bacchus,0.0,
586888,CH,20210504,90.4,-0.65,5.39,224.0,621311,570663,,foul,7.0,L,R,MIN,TEX,S,,,-0.66,1.68,Erich Bacchus,0.0,
586889,FF,20210504,96.0,-0.96,5.36,222.0,621311,570663,,ball,11.0,L,R,MIN,TEX,B,,,-2.23,3.33,Erich Bacchus,0.043,r
586890,FF,20210504,95.4,-0.93,5.34,219.0,621311,570663,,foul,1.0,L,R,MIN,TEX,S,,,-0.8,2.92,Erich Bacchus,0.0,
586891,CH,20210504,89.8,-0.87,5.36,225.0,621311,570663,,ball,14.0,L,R,MIN,TEX,B,,,0.4,1.1,Erich Bacchus,0.022,r
586892,CH,20210504,86.3,-1.0,5.47,232.0,621311,570663,,foul,4.0,L,R,MIN,TEX,S,,,-0.35,2.5,Erich Bacchus,-0.052,
586893,CH,20210504,87.9,-0.91,5.51,229.0,621311,570663,,called_strike,5.0,L,R,MIN,TEX,S,,,-0.01,2.41,Erich Bacchus,-0.038,r
586894,SI,20210504,91.9,-1.96,6.22,214.0,593871,502043,strikeout,called_strike,3.0,L,R,MIN,TEX,S,2.0,,0.82,3.27,Erich Bacchus,-0.091,r
586895,CH,20210504,85.4,-2.17,6.11,233.0,593871,502043,,foul,13.0,L,R,MIN,TEX,S,,,-0.14,1.06,Erich Bacchus,0.0,
586896,FF,20210504,91.5,-2.18,6.3,214.0,593871,502043,,ball,11.0,L,R,MIN,TEX,B,,,-0.85,4.59,Erich Bacchus,0.018,r
586897,CH,20210504,85.4,-2.21,6.01,235.0,593871,502043,,called_strike,7.0,L,R,MIN,TEX,S,,,-0.53,1.82,Erich Bacchus,-0.027,r
586898,CH,20210504,85.2,-2.15,6.09,229.0,593871,502043,,called_strike,14.0,L,R,MIN,TEX,S,,,0.31,1.61,Erich Bacchus,-0.02,r
586899,CU,20210504,79.8,-2.04,6.24,54.0,593871,502043,,ball,14.0,L,R,MIN,TEX,B,,,0.92,1.72,Erich Bacchus,0.016,w
586900,SI,20210504,92.7,-1.73,6.37,209.0,443558,502043,field_out,hit_into_play,1.0,R,R,MIN,TEX,X,4.0,popup,-0.76,3.27,Erich Bacchus,-0.163,
586901,CH,20210504,85.1,-1.93,6.21,228.0,621439,502043,strikeout,called_strike,8.0,R,R,MIN,TEX,S,2.0,,-0.05,1.6,Erich Bacchus,-0.173,r
586902,CH,20210504,83.9,-1.98,6.16,228.0,621439,502043,,swinging_strike,7.0,R,R,MIN,TEX,S,,,-0.28,2.01,Erich Bacchus,-0.057,
586903,SI,20210504,91.5,-1.7,6.36,209.0,621439,502043,,foul,13.0,R,R,MIN,TEX,S,,,-1.18,2.36,Erich Bacchus,-0.049,
586904,SI,20210504,91.5,-1.85,6.4,210.0,621439,502043,,ball,11.0,R,R,MIN,TEX,B,,,-1.71,3.55,Erich Bacchus,0.038,r
586905,FF,20210504,98.5,-0.81,5.3,220.0,518586,570663,strikeout,called_strike,9.0,R,R,MIN,TEX,S,2.0,,0.78,1.87,Erich Bacchus,-0.278,r
586906,FF,20210504,95.7,-0.79,5.29,220.0,518586,570663,,foul,1.0,R,R,MIN,TEX,S,,,-0.45,2.9,Erich Bacchus,-0.097,
586907,FF,20210504,96.6,-0.99,5.31,219.0,518586,570663,,called_strike,4.0,R,R,MIN,TEX,S,,,-0.7,2.24,Erich Bacchus,-0.075,r
586908,SI,20210504,96.0,-0.77,5.4,217.0,641432,570663,walk,ball,11.0,L,R,MIN,TEX,B,,,-0.82,3.39,Erich Bacchus,0.032,w
586909,CH,20210504,90.9,-0.99,5.4,228.0,641432,570663,,ball,13.0,L,R,MIN,TEX,B,,,-0.95,1.67,Erich Bacchus,0.047,w
586910,CH,20210504,89.6,-0.78,5.38,230.0,641432,570663,,ball,14.0,L,R,MIN,TEX,B,,,0.47,1.25,Erich Bacchus,0.039,r
586911,CH,20210504,90.4,-0.85,5.4,226.0,641432,570663,,ball,7.0,L,R,MIN,TEX,B,,,-0.47,1.41,Erich Bacchus,0.025,r
586912,CH,20210504,91.1,-0.76,5.44,226.0,608336,570663,field_out,hit_into_play,14.0,L,R,MIN,TEX,X,3.0,ground_ball,0.05,1.34,Erich Bacchus,-0.311,
586913,FF,20210504,97.0,-0.91,5.41,220.0,608336,570663,,ball,13.0,L,R,MIN,TEX,B,,,-1.5,1.85,Erich Bacchus,0.051,r
586914,CH,20210504,87.4,-1.05,5.48,226.0,608336,570663,,ball,11.0,L,R,MIN,TEX,B,,,-0.97,2.99,Erich Bacchus,0.022,w
586915,CH,20210504,89.4,-0.88,5.43,231.0,608336,570663,,swinging_strike,13.0,L,R,MIN,TEX,S,,,-1.25,1.95,Erich Bacchus,-0.064,
586916,CH,20210504,90.6,-1.02,5.4,230.0,608336,570663,,called_strike,6.0,L,R,MIN,TEX,S,,,0.38,2.49,Erich Bacchus,-0.048,r
586917,FF,20210504,91.2,1.77,6.25,142.0,666969,457918,single,hit_into_play,5.0,R,L,MIN,TEX,X,8.0,ground_ball,0.1,2.16,Erich Bacchus,0.213,
586918,SL,20210504,81.7,2.03,6.25,219.0,666969,457918,,ball,13.0,R,L,MIN,TEX,B,,,-0.81,1.24,Erich Bacchus,0.07,r
586919,FF,20210504,90.7,1.97,6.19,139.0,666969,457918,,foul,3.0,R,L,MIN,TEX,S,,,0.48,3.45,Erich Bacchus,0.0,
586920,FF,20210504,89.8,1.87,6.22,143.0,666969,457918,,ball,12.0,R,L,MIN,TEX,B,,,0.37,4.45,Erich Bacchus,0.028,r
586921,SL,20210504,81.4,1.87,6.32,260.0,666969,457918,,foul,13.0,R,L,MIN,TEX,S,,,-0.19,1.43,Erich Bacchus,0.0,
586922,CH,20210504,86.9,1.85,6.22,129.0,666969,457918,,foul,6.0,R,L,MIN,TEX,S,,,0.34,2.2,Erich Bacchus,-0.043,
586923,SI,20210504,87.5,2.03,6.2,130.0,666969,457918,,ball,14.0,R,L,MIN,TEX,B,,,1.36,1.1,Erich Bacchus,0.021,r
