,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp
659856,639497,CH,20210420,83.0,-1.83,5.81,244.0,606132,677651,,ball,14.0,L,R,COL,HOU,B,,,0.68,0.7,Ryan Wills,0.027
659857,639498,FF,20210420,91.0,-1.68,5.96,207.0,606132,677651,,called_strike,4.0,L,R,COL,HOU,S,,,-0.68,2.78,Ryan Wills,-0.038
659858,639499,SL,20210420,85.9,-2.12,5.84,123.0,663656,592351,field_out,hit_into_play,4.0,L,R,COL,HOU,X,7.0,fly_ball,-0.44,2.71,Ryan Wills,-0.192
659859,639500,FF,20210420,94.1,-2.18,5.61,221.0,663656,592351,,foul,7.0,L,R,COL,HOU,S,,,-0.67,2.19,Ryan Wills,-0.063
659860,639501,CH,20210420,86.8,-1.98,5.77,242.0,663656,592351,,blocked_ball,13.0,L,R,COL,HOU,B,,,-0.22,0.21,Ryan Wills,0.041
659861,639502,CH,20210420,87.5,-2.1,5.73,239.0,663656,592351,,ball,13.0,L,R,COL,HOU,B,,,-0.38,1.0,Ryan Wills,0.029
659862,639503,FF,20210420,94.9,-2.18,5.65,221.0,663656,592351,,foul,2.0,L,R,COL,HOU,S,,,-0.08,3.42,Ryan Wills,-0.041
659863,639504,FF,20210420,94.9,-2.02,5.65,216.0,621043,592351,strikeout,swinging_strike,12.0,R,R,COL,HOU,S,2.0,,1.02,3.31,Ryan Wills,-0.21
659864,639505,SL,20210420,86.3,-2.02,5.97,126.0,621043,592351,,swinging_strike,9.0,R,R,COL,HOU,S,,,0.71,1.51,Ryan Wills,-0.086
659865,639506,FF,20210420,93.9,-2.17,5.59,220.0,621043,592351,,foul,5.0,R,R,COL,HOU,S,,,-0.21,2.47,Ryan Wills,-0.051
659866,639507,SL,20210420,86.0,-1.96,5.92,157.0,621043,592351,,ball,14.0,R,R,COL,HOU,B,,,0.29,0.99,Ryan Wills,0.046
659867,639508,SL,20210420,86.1,-2.07,5.84,155.0,608324,592351,strikeout,called_strike,9.0,R,R,COL,HOU,S,2.0,,0.66,1.37,Ryan Wills,-0.504
659868,639509,SL,20210420,87.0,-2.02,5.81,139.0,608324,592351,,ball,14.0,R,R,COL,HOU,B,,,1.45,1.86,Ryan Wills,0.172
659869,639510,CH,20210420,87.0,-2.07,5.8,242.0,608324,592351,,ball,14.0,R,R,COL,HOU,B,,,0.51,0.85,Ryan Wills,0.064
659870,639511,FF,20210420,94.7,-1.91,5.77,219.0,608324,592351,,ball,11.0,R,R,COL,HOU,B,,,-1.0,4.45,Ryan Wills,0.03
659871,639512,FF,20210420,93.8,-2.09,5.69,219.0,608324,592351,,foul,1.0,R,R,COL,HOU,S,,,-0.68,3.34,Ryan Wills,-0.088
659872,639513,SL,20210420,86.9,-1.95,5.93,159.0,608324,592351,,swinging_strike,14.0,R,R,COL,HOU,S,,,0.91,1.5,Ryan Wills,-0.057
659873,639514,SL,20210420,87.1,-2.09,5.81,138.0,488726,592351,single,hit_into_play,13.0,L,R,COL,HOU,X,8.0,ground_ball,-0.19,1.2,Ryan Wills,0.428
659874,639515,CH,20210420,87.0,-1.97,5.83,239.0,488726,592351,,ball,13.0,L,R,COL,HOU,B,,,-0.11,0.35,Ryan Wills,0.043
659875,639516,SL,20210420,86.1,-2.15,5.85,118.0,488726,592351,,foul,14.0,L,R,COL,HOU,S,,,1.1,1.12,Ryan Wills,0.0
659876,639517,FF,20210420,93.5,-2.09,5.72,220.0,488726,592351,,called_strike,3.0,L,R,COL,HOU,S,,,0.28,3.39,Ryan Wills,-0.057
659877,639518,CH,20210420,85.1,-2.0,5.84,235.0,488726,592351,,foul,5.0,L,R,COL,HOU,S,,,0.15,2.82,Ryan Wills,-0.049
659878,639519,FF,20210420,92.6,-2.38,5.7,224.0,488726,592351,,ball,11.0,L,R,COL,HOU,B,,,-1.29,2.87,Ryan Wills,0.038
659879,639520,SL,20210420,79.4,-2.21,5.74,46.0,592351,677651,strikeout,swinging_strike,14.0,R,R,COL,HOU,S,2.0,,0.92,1.26,Ryan Wills,-0.073
659880,639521,FC,20210420,86.8,-2.16,5.86,178.0,592351,677651,,swinging_strike,14.0,R,R,COL,HOU,S,,,1.29,2.05,Ryan Wills,-0.027
659881,639522,FC,20210420,88.0,-2.06,5.82,187.0,592351,677651,,ball,14.0,R,R,COL,HOU,B,,,2.35,0.32,Ryan Wills,0.014
659882,639523,FF,20210420,92.1,-1.84,5.95,208.0,592351,677651,,called_strike,6.0,R,R,COL,HOU,S,,,0.55,2.87,Ryan Wills,-0.018
659883,639524,FF,20210420,93.3,-1.59,5.89,210.0,624513,677651,field_out,hit_into_play,8.0,L,R,COL,HOU,X,4.0,ground_ball,-0.26,1.47,Ryan Wills,-0.142
659884,639525,CH,20210420,83.4,-1.76,5.75,242.0,624513,677651,,ball,14.0,L,R,COL,HOU,B,,,0.53,1.19,Ryan Wills,0.028
659885,639526,CH,20210420,83.8,-1.91,5.77,240.0,624513,677651,,swinging_strike,8.0,L,R,COL,HOU,S,,,-0.15,1.79,Ryan Wills,-0.043
659886,639527,FF,20210420,91.6,-1.55,5.95,207.0,624513,677651,,called_strike,2.0,L,R,COL,HOU,S,,,-0.01,3.0,Ryan Wills,-0.032
659887,639528,CU,20210420,76.0,-1.53,5.95,30.0,624513,677651,,ball,14.0,L,R,COL,HOU,B,,,0.71,0.0,Ryan Wills,0.026
659888,639529,FC,20210420,87.7,-2.22,5.93,172.0,658069,677651,field_out,hit_into_play,14.0,R,R,COL,HOU,X,3.0,ground_ball,0.97,2.35,Ryan Wills,-0.23
659889,639530,FF,20210420,92.1,-1.75,6.0,203.0,658069,677651,,ball,12.0,R,R,COL,HOU,B,,,1.5,2.82,Ryan Wills,0.027
659890,639531,FF,20210420,91.1,-1.94,5.97,206.0,658069,677651,,foul,14.0,R,R,COL,HOU,S,,,1.04,2.16,Ryan Wills,-0.038
659891,639532,SL,20210420,86.3,-2.04,5.95,161.0,664702,592351,strikeout,foul_tip,9.0,R,R,COL,HOU,S,2.0,,0.77,1.77,Ryan Wills,-0.155
659892,639533,SL,20210420,86.2,-1.87,6.11,144.0,664702,592351,,called_strike,4.0,R,R,COL,HOU,S,,,-0.75,2.23,Ryan Wills,-0.059
659893,639534,FF,20210420,93.6,-2.09,5.77,218.0,664702,592351,,ball,11.0,R,R,COL,HOU,B,,,-1.15,3.66,Ryan Wills,0.029
659894,639535,SL,20210420,85.5,-2.03,5.97,130.0,664702,592351,,called_strike,4.0,R,R,COL,HOU,S,,,-0.57,2.66,Ryan Wills,-0.041
659895,639536,FF,20210420,91.0,-1.97,6.02,213.0,677651,592351,force_out,hit_into_play,11.0,R,R,COL,HOU,X,3.0,ground_ball,-0.99,3.42,Ryan Wills,-0.214
659896,639537,FF,20210420,91.8,-1.97,6.0,205.0,677651,592351,,ball,6.0,R,R,COL,HOU,B,,,0.81,2.88,Ryan Wills,0.046
659897,639538,SL,20210420,86.5,-2.06,5.98,143.0,455117,592351,walk,ball,14.0,R,R,COL,HOU,B,,,1.0,0.89,Ryan Wills,0.214
659898,639539,SL,20210420,85.7,-2.0,6.04,128.0,455117,592351,,ball,14.0,R,R,COL,HOU,B,,,0.44,1.41,Ryan Wills,0.07
659899,639540,SL,20210420,86.7,-1.94,5.98,172.0,455117,592351,,ball,14.0,R,R,COL,HOU,B,,,1.26,1.19,Ryan Wills,0.028
659900,639541,FF,20210420,94.0,-2.12,5.73,219.0,455117,592351,,ball,14.0,R,R,COL,HOU,B,,,0.23,1.36,Ryan Wills,0.013
659901,639542,CU,20210420,74.7,-1.79,6.2,41.0,455117,592351,,called_strike,14.0,R,R,COL,HOU,S,,,0.88,2.0,Ryan Wills,-0.035
659902,639543,FF,20210420,94.1,-2.08,5.73,214.0,455117,592351,,called_strike,6.0,R,R,COL,HOU,S,,,0.37,2.77,Ryan Wills,-0.027
659903,639544,SL,20210420,85.9,-2.03,5.91,160.0,649557,592351,field_out,hit_into_play,14.0,R,R,COL,HOU,X,6.0,ground_ball,1.16,1.85,Ryan Wills,-0.173
659904,639545,FF,20210420,93.8,-2.03,5.84,212.0,649557,592351,,ball,12.0,R,R,COL,HOU,B,,,0.92,3.86,Ryan Wills,0.022
659905,639546,SL,20210420,86.1,-2.05,5.92,187.0,649557,592351,,swinging_strike,9.0,R,R,COL,HOU,S,,,0.74,1.57,Ryan Wills,-0.052
659906,639547,SL,20210420,82.8,-2.0,5.99,97.0,649557,592351,,swinging_strike,6.0,R,R,COL,HOU,S,,,0.76,2.6,Ryan Wills,-0.038
659907,639548,FF,20210420,92.9,-1.92,5.98,208.0,602074,677651,field_out,hit_into_play,4.0,R,R,COL,HOU,X,5.0,ground_ball,-0.29,2.72,Ryan Wills,-0.134
659908,639549,SL,20210420,79.7,-2.24,5.73,44.0,602074,677651,,ball,14.0,R,R,COL,HOU,B,,,1.61,0.03,Ryan Wills,0.043
659909,639550,FF,20210420,93.3,-1.32,6.12,200.0,602074,677651,,foul,14.0,R,R,COL,HOU,S,,,1.0,2.41,Ryan Wills,0.0
659910,639551,FF,20210420,92.5,-1.77,6.06,207.0,602074,677651,,foul,3.0,R,R,COL,HOU,S,,,0.37,3.46,Ryan Wills,-0.028
659911,639552,SL,20210420,80.4,-2.1,5.86,41.0,602074,677651,,ball,14.0,R,R,COL,HOU,B,,,2.34,0.01,Ryan Wills,0.02
659912,639553,FF,20210420,92.6,-1.79,6.02,204.0,602074,677651,,ball,14.0,R,R,COL,HOU,B,,,0.94,2.45,Ryan Wills,0.014
659913,639554,FF,20210420,93.2,-1.71,5.98,210.0,602074,677651,,called_strike,8.0,R,R,COL,HOU,S,,,-0.02,2.27,Ryan Wills,-0.018
659914,639555,SL,20210420,78.5,-2.23,5.84,48.0,543068,677651,field_out,hit_into_play,14.0,R,R,COL,HOU,X,3.0,popup,1.22,1.27,Ryan Wills,-0.142
659915,639556,FF,20210420,93.0,-1.67,6.04,202.0,543068,677651,,swinging_strike,14.0,R,R,COL,HOU,S,,,1.67,2.23,Ryan Wills,-0.053
659916,639557,FF,20210420,92.3,-1.99,5.98,207.0,543068,677651,,ball,13.0,R,R,COL,HOU,B,,,-1.72,2.32,Ryan Wills,0.038
659917,639558,SL,20210420,78.3,-2.14,5.8,50.0,543068,677651,,called_strike,9.0,R,R,COL,HOU,S,,,0.57,1.81,Ryan Wills,-0.032
659918,639559,FC,20210420,87.0,-2.04,5.88,174.0,543068,677651,,ball,14.0,R,R,COL,HOU,B,,,1.25,0.91,Ryan Wills,0.026
659919,639560,FC,20210420,87.3,-1.41,5.94,184.0,453568,677651,strikeout,swinging_strike,14.0,L,R,COL,HOU,S,2.0,,1.21,1.52,Ryan Wills,-0.173
659920,639561,FF,20210420,91.8,-1.42,6.07,203.0,453568,677651,,ball,11.0,L,R,COL,HOU,B,,,-1.04,3.61,Ryan Wills,0.022
659921,639562,FF,20210420,90.8,-1.55,5.88,209.0,453568,677651,,called_strike,7.0,L,R,COL,HOU,S,,,-0.34,1.55,Ryan Wills,-0.052
659922,639563,CU,20210420,74.9,-1.38,5.98,29.0,453568,677651,,called_strike,9.0,L,R,COL,HOU,S,,,0.59,2.2,Ryan Wills,-0.038
659923,639564,SL,20210420,86.5,-2.07,6.04,162.0,493329,592351,field_out,hit_into_play,4.0,R,R,COL,HOU,X,5.0,ground_ball,-0.44,2.62,Ryan Wills,-0.091
659924,639565,FF,20210420,93.6,-2.23,5.68,218.0,493329,592351,,ball,13.0,R,R,COL,HOU,B,,,-0.91,1.49,Ryan Wills,0.018
659925,639566,FF,20210420,94.4,-2.03,5.79,217.0,493329,592351,,called_strike,8.0,R,R,COL,HOU,S,,,0.08,2.06,Ryan Wills,-0.027
659926,639567,SL,20210420,85.9,-2.04,5.97,150.0,493329,592351,,foul,6.0,R,R,COL,HOU,S,,,0.63,2.44,Ryan Wills,-0.02
659927,639568,SL,20210420,84.2,-1.93,5.96,116.0,493329,592351,,ball,1.0,R,R,COL,HOU,B,,,-0.55,3.68,Ryan Wills,0.016
659928,639569,FF,20210420,94.3,-2.22,5.7,219.0,663656,592351,strikeout,called_strike,3.0,L,R,COL,HOU,S,2.0,,0.57,3.38,Ryan Wills,-0.114
659929,639570,FF,20210420,93.1,-2.04,5.78,212.0,663656,592351,,foul,1.0,L,R,COL,HOU,S,,,-0.41,3.12,Ryan Wills,-0.043
659930,639571,FF,20210420,93.3,-2.13,5.78,210.0,663656,592351,,ball,11.0,L,R,COL,HOU,B,,,-1.77,4.91,Ryan Wills,0.021
659931,639572,SL,20210420,83.0,-2.23,5.97,95.0,663656,592351,,called_strike,7.0,L,R,COL,HOU,S,,,-0.62,2.01,Ryan Wills,-0.027
659932,639573,SL,20210420,85.3,-1.94,6.03,135.0,621043,592351,field_out,hit_into_play,5.0,R,R,COL,HOU,X,6.0,ground_ball,-0.01,2.71,Ryan Wills,-0.203
659933,639574,FF,20210420,91.7,-2.13,5.74,216.0,621043,592351,,called_strike,9.0,R,R,COL,HOU,S,,,0.7,2.36,Ryan Wills,-0.038
659934,639575,SL,20210420,79.2,-2.12,5.73,42.0,596115,677651,strikeout,swinging_strike,14.0,R,R,COL,HOU,S,2.0,,0.88,1.15,Ryan Wills,-0.091
659935,639576,FF,20210420,93.5,-1.77,6.05,199.0,596115,677651,,ball,11.0,R,R,COL,HOU,B,,,-0.79,4.04,Ryan Wills,0.018
659936,639577,FF,20210420,94.0,-1.79,5.99,201.0,596115,677651,,foul,9.0,R,R,COL,HOU,S,,,0.54,1.85,Ryan Wills,-0.027
659937,639578,FF,20210420,93.4,-1.71,5.98,202.0,596115,677651,,foul,6.0,R,R,COL,HOU,S,,,0.73,2.6,Ryan Wills,-0.02
659938,639579,FC,20210420,89.3,-1.83,5.94,170.0,596115,677651,,ball,14.0,R,R,COL,HOU,B,,,2.16,-0.56,Ryan Wills,0.016
659939,639580,FF,20210420,93.0,-1.54,5.97,204.0,641857,677651,strikeout_double_play,called_strike,7.0,L,R,COL,HOU,S,2.0,,-0.54,2.24,Ryan Wills,-0.332
659940,639581,FF,20210420,93.6,-1.18,6.03,201.0,641857,677651,,foul,5.0,L,R,COL,HOU,S,,,0.17,2.62,Ryan Wills,0.0
659941,639582,CH,20210420,82.6,-2.01,5.76,247.0,641857,677651,,blocked_ball,13.0,L,R,COL,HOU,B,,,-0.38,0.67,Ryan Wills,0.064
659942,639583,FC,20210420,84.9,-1.82,5.83,164.0,641857,677651,,foul,6.0,L,R,COL,HOU,S,,,0.44,2.81,Ryan Wills,0.0
659943,639584,FF,20210420,90.4,-1.97,5.97,211.0,641857,677651,,swinging_strike,1.0,L,R,COL,HOU,S,,,-0.62,3.26,Ryan Wills,-0.098
659944,639585,CU,20210420,75.8,-1.63,5.92,31.0,641857,677651,,foul,4.0,L,R,COL,HOU,S,,,-0.4,2.3,Ryan Wills,-0.073
659945,639586,FF,20210420,91.6,-1.56,5.94,205.0,641857,677651,,ball,11.0,L,R,COL,HOU,B,,,-1.28,4.75,Ryan Wills,0.055
659946,639587,FF,20210420,92.7,-1.84,5.84,208.0,606132,677651,walk,ball,1.0,L,R,COL,HOU,B,,,-0.53,3.57,Ryan Wills,0.251
659947,639588,CH,20210420,84.0,-1.95,5.72,241.0,606132,677651,,ball,14.0,L,R,COL,HOU,B,,,1.01,0.84,Ryan Wills,0.113
659948,639589,FF,20210420,93.6,-1.44,6.06,207.0,606132,677651,,ball,12.0,L,R,COL,HOU,B,,,1.04,3.62,Ryan Wills,0.052
659949,639590,FF,20210420,92.1,-1.66,5.95,206.0,606132,677651,,foul,5.0,L,R,COL,HOU,S,,,-0.06,2.48,Ryan Wills,-0.049
659950,639591,FF,20210420,92.0,-1.67,5.92,211.0,606132,677651,,ball,1.0,L,R,COL,HOU,B,,,-0.76,3.08,Ryan Wills,0.038
659951,639592,FF,20210420,94.0,-2.11,5.56,222.0,608324,592351,grounded_into_double_play,hit_into_play,5.0,R,R,COL,HOU,X,6.0,ground_ball,-0.14,2.58,Ryan Wills,-0.543
659952,639593,FF,20210420,93.0,-2.24,5.65,221.0,608324,592351,,called_strike,4.0,R,R,COL,HOU,S,,,-0.42,2.65,Ryan Wills,-0.055
659953,639594,FF,20210420,95.0,-2.14,5.72,215.0,608324,592351,,ball,11.0,R,R,COL,HOU,B,,,-0.72,3.55,Ryan Wills,0.131
659954,639595,SL,20210420,87.2,-2.11,5.86,176.0,608324,592351,,blocked_ball,14.0,R,R,COL,HOU,B,,,0.79,0.74,Ryan Wills,0.07
659955,639596,FF,20210420,95.0,-2.12,5.64,225.0,608324,592351,,ball,12.0,R,R,COL,HOU,B,,,0.38,3.57,Ryan Wills,0.046
659956,639597,SL,20210420,84.5,-2.17,5.89,140.0,488726,592351,walk,ball,14.0,L,R,COL,HOU,B,,,0.92,2.1,Ryan Wills,0.214
659957,639598,FF,20210420,93.4,-2.19,5.64,218.0,488726,592351,,called_strike,5.0,L,R,COL,HOU,S,,,0.1,2.22,Ryan Wills,-0.065
659958,639599,FF,20210420,94.3,-2.18,5.8,218.0,488726,592351,,called_strike,1.0,L,R,COL,HOU,S,,,-0.36,3.36,Ryan Wills,-0.049
659959,639600,SL,20210420,87.1,-2.19,5.84,161.0,488726,592351,,ball,13.0,L,R,COL,HOU,B,,,-0.4,0.86,Ryan Wills,0.088
659960,639601,FF,20210420,94.7,-2.26,5.72,214.0,488726,592351,,ball,14.0,L,R,COL,HOU,B,,,1.05,2.44,Ryan Wills,0.05
659961,639602,FF,20210420,95.1,-2.17,5.73,215.0,488726,592351,,ball,14.0,L,R,COL,HOU,B,,,1.14,1.64,Ryan Wills,0.026
659962,639603,FF,20210420,93.9,-2.15,5.76,215.0,664702,592351,field_out,hit_into_play,2.0,R,R,COL,HOU,X,9.0,fly_ball,-0.18,2.84,Ryan Wills,-0.203
659963,639604,FF,20210420,93.6,-2.19,5.68,221.0,664702,592351,,called_strike,9.0,R,R,COL,HOU,S,,,0.54,1.85,Ryan Wills,-0.038
680875,655688,SI,20210415,97.2,-1.07,5.71,229.0,520471,608665,field_out,hit_into_play,1.0,L,R,BAL,SEA,X,7.0,fly_ball,-0.7,2.9,Ryan Wills,-0.103
680876,655689,FF,20210415,97.5,-1.2,5.62,220.0,621466,608665,strikeout,foul_tip,4.0,L,R,BAL,SEA,S,2.0,,-0.54,2.65,Ryan Wills,-0.142
680877,655690,SI,20210415,96.7,-1.06,5.68,221.0,621466,608665,,called_strike,6.0,L,R,BAL,SEA,S,,,0.78,2.29,Ryan Wills,-0.053
680878,655691,SI,20210415,98.9,-1.05,5.65,224.0,621466,608665,,ball,12.0,L,R,BAL,SEA,B,,,1.39,2.46,Ryan Wills,0.038
680879,655692,SI,20210415,98.3,-1.11,5.64,222.0,621466,608665,,foul,8.0,L,R,BAL,SEA,S,,,0.02,2.08,Ryan Wills,-0.032
680880,655693,SI,20210415,97.4,-1.05,5.7,222.0,621466,608665,,ball,14.0,L,R,BAL,SEA,B,,,1.35,1.44,Ryan Wills,0.026
680881,655694,SI,20210415,98.0,-1.1,5.77,224.0,663624,608665,field_out,hit_into_play,13.0,R,R,BAL,SEA,X,5.0,ground_ball,-0.85,2.13,Ryan Wills,-0.151
680882,655695,SI,20210415,96.2,-1.13,5.74,219.0,663624,608665,,foul,13.0,R,R,BAL,SEA,S,,,-0.97,1.23,Ryan Wills,-0.052
680883,655696,SI,20210415,96.2,-1.1,5.73,219.0,663624,608665,,called_strike,8.0,R,R,BAL,SEA,S,,,0.11,2.29,Ryan Wills,-0.038
680884,655697,FF,20210415,94.9,-2.5,6.02,208.0,572122,542888,field_out,hit_into_play,9.0,L,R,BAL,SEA,X,7.0,fly_ball,0.33,1.78,Ryan Wills,-0.134
680885,655698,FF,20210415,93.9,-2.59,5.97,206.0,572122,542888,,ball,11.0,L,R,BAL,SEA,B,,,-1.66,2.64,Ryan Wills,0.043
680886,655699,FF,20210415,94.1,-2.58,5.96,212.0,572122,542888,,foul,9.0,L,R,BAL,SEA,S,,,0.53,1.62,Ryan Wills,-0.028
680887,655700,FF,20210415,93.6,-2.55,5.97,206.0,572122,542888,,ball,14.0,L,R,BAL,SEA,B,,,0.87,2.45,Ryan Wills,0.02
680888,655701,SL,20210415,83.5,-2.48,6.17,80.0,572122,542888,,ball,7.0,L,R,BAL,SEA,B,,,-0.65,1.6,Ryan Wills,0.014
680889,655702,FF,20210415,94.0,-2.49,6.05,201.0,572122,542888,,called_strike,2.0,L,R,BAL,SEA,S,,,-0.23,3.25,Ryan Wills,-0.018
680890,655703,FC,20210415,89.7,-2.37,6.08,135.0,664034,542888,field_out,hit_into_play,8.0,R,R,BAL,SEA,X,9.0,fly_ball,0.23,1.84,Ryan Wills,-0.277
680891,655704,FC,20210415,89.0,-2.34,6.05,131.0,664034,542888,,ball,14.0,R,R,BAL,SEA,B,,,1.44,0.96,Ryan Wills,0.083
680892,655705,FF,20210415,93.2,-2.42,6.06,192.0,664034,542888,,swinging_strike,6.0,R,R,BAL,SEA,S,,,0.4,2.67,Ryan Wills,-0.044
680893,655706,FF,20210415,92.8,-2.5,6.03,199.0,664034,542888,,ball,12.0,R,R,BAL,SEA,B,,,1.07,3.21,Ryan Wills,0.05
680894,655707,FC,20210415,89.7,-2.29,6.09,144.0,664034,542888,,ball,14.0,R,R,BAL,SEA,B,,,0.63,1.01,Ryan Wills,0.026
680895,655708,FC,20210415,87.6,-2.49,6.1,123.0,571745,542888,field_out,hit_into_play,9.0,R,R,BAL,SEA,X,5.0,ground_ball,0.73,1.72,Ryan Wills,-0.317
680896,655709,FF,20210415,92.0,-2.57,6.03,204.0,571745,542888,,ball,11.0,R,R,BAL,SEA,B,,,-0.6,4.17,Ryan Wills,0.101
680897,655710,FC,20210415,88.7,-2.47,6.11,153.0,571745,542888,,foul,14.0,R,R,BAL,SEA,S,,,1.32,2.03,Ryan Wills,-0.066
680898,655711,FC,20210415,90.1,-2.46,6.07,191.0,571745,542888,,ball,14.0,R,R,BAL,SEA,B,,,1.14,0.73,Ryan Wills,0.052
680899,655712,SL,20210415,82.9,-2.36,6.12,87.0,571745,542888,,ball,14.0,R,R,BAL,SEA,B,,,1.67,0.16,Ryan Wills,0.027
680900,655713,FF,20210415,93.0,-2.58,6.03,206.0,571745,542888,,called_strike,8.0,R,R,BAL,SEA,S,,,0.14,1.78,Ryan Wills,-0.038
680901,655714,SI,20210415,96.0,-0.92,5.18,217.0,600474,606160,field_out,hit_into_play,4.0,R,R,BAL,SEA,X,5.0,ground_ball,-0.41,2.24,Ryan Wills,-0.085
680902,655715,SL,20210415,85.7,-1.0,5.18,84.0,600474,606160,,called_strike,6.0,R,R,BAL,SEA,S,,,0.43,2.8,Ryan Wills,-0.018
680903,655716,SI,20210415,94.4,-0.9,5.14,209.0,641820,606160,grounded_into_double_play,hit_into_play,1.0,R,R,BAL,SEA,X,6.0,ground_ball,-0.33,3.29,Ryan Wills,-0.445
680904,655717,CH,20210415,90.5,-1.1,4.88,232.0,641820,606160,,ball,14.0,R,R,BAL,SEA,B,,,0.74,0.96,Ryan Wills,0.064
680905,655718,SI,20210415,93.8,-1.12,5.16,217.0,641820,606160,,swinging_strike,11.0,R,R,BAL,SEA,S,,,-0.93,2.98,Ryan Wills,-0.098
680906,655719,SI,20210415,94.8,-1.31,5.13,216.0,641820,606160,,called_strike,7.0,R,R,BAL,SEA,S,,,-0.64,2.35,Ryan Wills,-0.073
680907,655720,SL,20210415,84.9,-0.88,5.19,85.0,641820,606160,,ball,14.0,R,R,BAL,SEA,B,,,1.72,1.63,Ryan Wills,0.055
680908,655721,FF,20210415,96.6,-0.75,5.32,219.0,596748,606160,single,hit_into_play,6.0,R,R,BAL,SEA,X,9.0,ground_ball,0.33,2.39,Ryan Wills,0.471
680909,655722,SI,20210415,94.0,-1.09,5.26,211.0,596748,606160,,called_strike,6.0,R,R,BAL,SEA,S,,,0.48,2.4,Ryan Wills,-0.057
680910,655723,SL,20210415,86.0,-1.05,5.08,77.0,596748,606160,,ball,14.0,R,R,BAL,SEA,B,,,1.52,0.22,Ryan Wills,0.027
680911,655724,SI,20210415,94.3,-1.11,5.21,218.0,596748,606160,,called_strike,13.0,R,R,BAL,SEA,S,,,-0.47,1.46,Ryan Wills,-0.038
680912,655725,FF,20210415,92.8,3.12,5.31,137.0,664059,643316,field_out,hit_into_play,8.0,R,L,BAL,SEA,X,6.0,ground_ball,-0.22,1.8,Ryan Wills,-0.317
680913,655726,SL,20210415,88.9,2.87,5.53,255.0,641487,656945,double,hit_into_play,7.0,L,L,BAL,SEA,X,9.0,ground_ball,-0.34,1.84,Ryan Wills,1.646
680914,655727,FF,20210415,96.1,2.54,5.71,149.0,641487,656945,,ball,12.0,L,L,BAL,SEA,B,,,0.42,3.79,Ryan Wills,0.078
680915,655728,SL,20210415,89.4,2.79,5.58,174.0,641487,656945,,foul_tip,13.0,L,L,BAL,SEA,S,,,-0.22,1.31,Ryan Wills,-0.116
680916,655729,FF,20210415,97.3,2.71,5.55,152.0,641487,656945,,ball,13.0,L,L,BAL,SEA,B,,,-0.85,1.29,Ryan Wills,0.054
680917,655730,FF,20210415,97.2,2.59,5.7,149.0,641487,656945,,called_strike,8.0,L,L,BAL,SEA,S,,,-0.01,1.88,Ryan Wills,-0.075
680918,655731,SL,20210415,89.4,2.79,5.48,256.0,664238,656945,single,hit_into_play,13.0,R,L,BAL,SEA,X,7.0,ground_ball,-0.23,1.38,Ryan Wills,0.309
680919,655732,SL,20210415,87.3,2.77,5.51,268.0,664238,656945,,swinging_strike,13.0,R,L,BAL,SEA,S,,,-0.81,1.41,Ryan Wills,-0.063
680920,655733,SL,20210415,88.6,2.77,5.52,257.0,664238,656945,,called_strike,2.0,R,L,BAL,SEA,S,,,-0.21,3.0,Ryan Wills,-0.057
680921,655734,FF,20210415,95.7,2.77,5.61,137.0,664238,656945,,ball,12.0,R,L,BAL,SEA,B,,,1.18,3.54,Ryan Wills,0.05
680922,655735,FF,20210415,97.1,2.66,5.63,150.0,664238,656945,,ball,13.0,R,L,BAL,SEA,B,,,-0.1,1.36,Ryan Wills,0.036
680923,655736,SL,20210415,88.8,2.8,5.58,251.0,666211,656945,strikeout,called_strike,9.0,L,L,BAL,SEA,S,2.0,,0.37,1.7,Ryan Wills,-0.378
680924,655737,SL,20210415,88.5,2.85,5.58,243.0,666211,656945,,foul,7.0,L,L,BAL,SEA,S,,,-0.64,1.53,Ryan Wills,0.0
680925,655738,SL,20210415,89.6,2.95,5.51,242.0,666211,656945,,swinging_strike,7.0,L,L,BAL,SEA,S,,,-0.82,1.92,Ryan Wills,-0.115
680926,655739,SL,20210415,89.5,2.82,5.6,265.0,666211,656945,,ball,13.0,L,L,BAL,SEA,B,,,-1.83,1.87,Ryan Wills,0.136
680927,655740,SL,20210415,89.0,2.87,5.56,268.0,666211,656945,,called_strike,8.0,L,L,BAL,SEA,S,,,0.26,1.97,Ryan Wills,-0.06
680928,655741,FF,20210415,96.2,2.65,5.75,152.0,666211,656945,,ball,12.0,L,L,BAL,SEA,B,,,0.84,3.52,Ryan Wills,0.07
680929,655742,SL,20210415,89.5,2.7,5.63,262.0,666211,656945,,ball,13.0,L,L,BAL,SEA,B,,,-1.0,1.72,Ryan Wills,0.046
680930,655743,SL,20210415,89.2,2.82,5.71,268.0,620443,656945,strikeout,called_strike,2.0,R,L,BAL,SEA,S,2.0,,0.18,3.31,Ryan Wills,-0.504
680931,655744,FF,20210415,97.8,2.72,5.74,152.0,620443,656945,,ball,12.0,R,L,BAL,SEA,B,,,0.51,4.07,Ryan Wills,0.172
