Unnamed: 0,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp,call
567990,FF,20210508,94.2,-1.58,6.3,204.0,664761,666120,field_out,hit_into_play,1.0,R,R,ATL,PHI,X,4.0,ground_ball,-0.76,3.5,Dan Merzel,-0.442,
567991,FF,20210508,95.0,-1.53,6.22,204.0,664761,666120,,ball,13.0,R,R,ATL,PHI,B,,,-1.28,1.14,Dan Merzel,0.13,r
567992,CH,20210508,87.4,-1.77,6.33,215.0,664761,666120,,blocked_ball,13.0,R,R,ATL,PHI,B,,,-1.8,0.46,Dan Merzel,0.059,r
567993,CH,20210508,87.3,-1.72,6.28,210.0,664761,666120,,blocked_ball,13.0,R,R,ATL,PHI,B,,,-0.8,-0.16,Dan Merzel,0.055,r
567994,FF,20210508,94.0,-1.49,6.32,200.0,664761,666120,,called_strike,7.0,R,R,ATL,PHI,S,,,-0.78,2.07,Dan Merzel,-0.114,r
567995,FF,20210508,94.0,-1.42,6.25,206.0,592663,666120,double,hit_into_play,5.0,R,R,ATL,PHI,X,8.0,line_drive,0.15,2.22,Dan Merzel,0.918,
567996,CH,20210508,88.0,-1.42,6.25,222.0,547180,666120,walk,ball,14.0,L,R,ATL,PHI,B,,,0.46,1.12,Dan Merzel,0.099,r
567997,CH,20210508,87.8,-1.53,6.34,222.0,547180,666120,,ball,11.0,L,R,ATL,PHI,B,,,-1.01,4.05,Dan Merzel,0.088,r
567998,CU,20210508,82.0,-1.6,6.26,25.0,547180,666120,,ball,14.0,L,R,ATL,PHI,B,,,1.31,-0.17,Dan Merzel,0.05,r
567999,FF,20210508,95.4,-1.54,6.3,205.0,547180,666120,,ball,11.0,L,R,ATL,PHI,B,,,-0.92,3.16,Dan Merzel,0.026,w
568000,CU,20210508,80.9,-1.67,6.29,29.0,516416,666120,home_run,hit_into_play,7.0,R,R,ATL,PHI,X,,line_drive,-0.34,2.04,Dan Merzel,1.0,
568001,FF,20210508,96.3,-1.41,6.25,198.0,457705,666120,field_out,hit_into_play,14.0,R,R,ATL,PHI,X,1.0,ground_ball,0.95,1.83,Dan Merzel,-0.395,
568002,FF,20210508,95.5,-1.41,6.28,198.0,457705,666120,,ball,14.0,R,R,ATL,PHI,B,,,1.2,2.17,Dan Merzel,0.113,r
568003,CU,20210508,82.1,-1.56,6.27,28.0,457705,666120,,ball,14.0,R,R,ATL,PHI,B,,,0.55,-1.26,Dan Merzel,0.052,r
568004,FF,20210508,95.4,-1.44,6.28,207.0,457705,666120,,foul,2.0,R,R,ATL,PHI,S,,,-0.05,2.93,Dan Merzel,-0.049,
568005,FF,20210508,96.6,-1.59,6.29,201.0,457705,666120,,ball,9.0,R,R,ATL,PHI,B,,,0.35,1.52,Dan Merzel,0.038,w
582407,SI,20210504,99.0,-1.61,5.98,214.0,598265,656322,field_out,hit_into_play,1.0,L,R,PHI,MIL,X,7.0,fly_ball,-0.44,3.07,Dan Merzel,-0.41,
582408,SL,20210504,89.7,-1.87,5.83,123.0,598265,656322,,foul,14.0,L,R,PHI,MIL,S,,,0.87,2.19,Dan Merzel,0.0,
582409,FF,20210504,98.2,-1.55,6.08,217.0,598265,656322,,ball,11.0,L,R,PHI,MIL,B,,,-1.25,4.51,Dan Merzel,0.07,r
582410,SI,20210504,98.5,-1.68,6.04,215.0,598265,656322,,foul,11.0,L,R,PHI,MIL,S,,,-0.86,2.62,Dan Merzel,0.0,
582411,CH,20210504,88.8,-1.82,5.76,242.0,598265,656322,,ball,11.0,L,R,PHI,MIL,B,,,-1.7,3.69,Dan Merzel,0.026,r
582412,SI,20210504,97.2,-1.54,5.91,219.0,598265,656322,,foul,5.0,L,R,PHI,MIL,S,,,-0.02,2.58,Dan Merzel,-0.105,
582413,SI,20210504,97.8,-1.63,5.9,218.0,598265,656322,,called_strike,5.0,L,R,PHI,MIL,S,,,0.07,2.18,Dan Merzel,-0.067,r
582414,FF,20210504,99.8,-1.53,6.05,220.0,543768,656322,single,hit_into_play,5.0,L,R,PHI,MIL,X,8.0,line_drive,0.19,2.31,Dan Merzel,0.346,
582415,SI,20210504,97.7,-1.69,5.9,219.0,543768,656322,,swinging_strike,2.0,L,R,PHI,MIL,S,,,-0.2,3.08,Dan Merzel,-0.059,
582416,SI,20210504,98.4,-1.63,5.96,216.0,543768,656322,,swinging_strike,14.0,L,R,PHI,MIL,S,,,0.21,1.17,Dan Merzel,-0.048,
582417,SI,20210504,98.9,-1.7,6.07,212.0,543768,656322,,ball,11.0,L,R,PHI,MIL,B,,,-0.26,3.9,Dan Merzel,0.036,r
582418,SI,20210504,98.8,-1.59,6.0,214.0,622569,656322,single,hit_into_play,7.0,R,R,PHI,MIL,X,8.0,line_drive,-0.37,1.92,Dan Merzel,0.121,
582419,SI,20210504,97.0,-1.71,5.99,213.0,649966,656322,field_out,hit_into_play,4.0,R,R,PHI,MIL,X,6.0,ground_ball,-0.3,2.24,Dan Merzel,-0.212,
582420,SI,20210504,97.7,-1.71,6.03,212.0,649966,656322,,ball,11.0,R,R,PHI,MIL,B,,,-0.73,4.19,Dan Merzel,0.07,r
582421,SI,20210504,97.0,-1.69,6.06,215.0,649966,656322,,foul,2.0,R,R,PHI,MIL,S,,,-0.15,2.96,Dan Merzel,0.0,
582422,SI,20210504,98.5,-1.6,5.95,215.0,649966,656322,,ball,14.0,R,R,PHI,MIL,B,,,0.88,1.86,Dan Merzel,0.028,w
582423,FF,20210504,99.0,-1.51,6.11,216.0,649966,656322,,foul,11.0,R,R,PHI,MIL,S,,,-1.02,2.91,Dan Merzel,0.0,
582424,SL,20210504,88.6,-1.84,5.9,107.0,649966,656322,,called_strike,1.0,R,R,PHI,MIL,S,,,-0.41,2.97,Dan Merzel,-0.043,r
582425,SL,20210504,87.7,-1.8,5.86,92.0,649966,656322,,ball,9.0,R,R,PHI,MIL,B,,,0.82,1.63,Dan Merzel,0.021,w
582426,SI,20210504,97.0,-1.58,6.13,219.0,649966,656322,,foul,13.0,R,R,PHI,MIL,S,,,-0.92,1.82,Dan Merzel,-0.027,
582427,SI,20210504,96.9,-1.57,6.13,213.0,543939,656322,field_out,hit_into_play,8.0,L,R,PHI,MIL,X,6.0,ground_ball,-0.25,1.6,Dan Merzel,-0.241,
582428,CH,20210504,88.3,-0.98,6.1,235.0,544369,656420,strikeout,swinging_strike_blocked,14.0,L,R,PHI,MIL,S,2.0,,0.57,0.47,Dan Merzel,-0.091,
582429,CH,20210504,86.6,-1.21,6.07,237.0,544369,656420,,ball,13.0,L,R,PHI,MIL,B,,,-1.75,1.24,Dan Merzel,0.018,r
582430,FF,20210504,93.2,-0.27,6.49,197.0,544369,656420,,foul,7.0,L,R,PHI,MIL,S,,,-0.38,1.79,Dan Merzel,-0.027,
582431,FF,20210504,93.2,-0.41,6.56,202.0,544369,656420,,ball,11.0,L,R,PHI,MIL,B,,,-1.07,5.19,Dan Merzel,0.014,r
582432,FF,20210504,94.3,-0.23,6.57,202.0,544369,656420,,swinging_strike,12.0,L,R,PHI,MIL,S,,,0.95,3.34,Dan Merzel,-0.018,
582433,CH,20210504,88.3,-2.76,6.1,237.0,664761,656420,strikeout,swinging_strike,8.0,R,R,PHI,MIL,S,2.0,,-0.16,1.92,Dan Merzel,-0.142,
582434,FF,20210504,93.2,-2.0,6.6,199.0,664761,656420,,foul_tip,12.0,R,R,PHI,MIL,S,,,1.04,2.91,Dan Merzel,-0.053,
582435,SL,20210504,86.1,-2.78,6.25,89.0,664761,656420,,ball,14.0,R,R,PHI,MIL,B,,,1.36,0.57,Dan Merzel,0.038,r
582436,SL,20210504,86.5,-2.73,6.22,111.0,664761,656420,,ball,14.0,R,R,PHI,MIL,B,,,1.5,1.26,Dan Merzel,0.021,r
582437,CH,20210504,88.2,-2.75,6.18,235.0,664761,656420,,swinging_strike,9.0,R,R,PHI,MIL,S,,,0.43,1.89,Dan Merzel,-0.027,
582438,CH,20210504,87.4,-2.73,6.06,232.0,592663,656420,strikeout,swinging_strike,14.0,R,R,PHI,MIL,S,2.0,,0.27,1.14,Dan Merzel,-0.151,
582439,FF,20210504,93.9,-1.74,6.62,196.0,592663,656420,,foul_tip,11.0,R,R,PHI,MIL,S,,,-0.62,3.81,Dan Merzel,-0.052,
582440,SL,20210504,85.8,-2.68,6.26,112.0,592663,656420,,called_strike,9.0,R,R,PHI,MIL,S,,,0.62,2.05,Dan Merzel,-0.038,r
582441,FF,20210504,99.9,-1.52,6.16,217.0,541645,656322,strikeout,swinging_strike,3.0,R,R,PHI,MIL,S,2.0,,0.51,3.39,Dan Merzel,-0.073,
582442,FF,20210504,99.9,-1.32,6.14,218.0,541645,656322,,foul,9.0,R,R,PHI,MIL,S,,,0.7,2.04,Dan Merzel,0.0,
582443,SI,20210504,98.6,-1.51,6.06,215.0,541645,656322,,foul,8.0,R,R,PHI,MIL,S,,,-0.08,2.01,Dan Merzel,-0.027,
582444,SI,20210504,97.7,-1.53,6.06,216.0,541645,656322,,swinging_strike,13.0,R,R,PHI,MIL,S,,,-0.46,1.33,Dan Merzel,-0.02,
582445,SI,20210504,97.6,-1.67,6.06,221.0,541645,656322,,ball,14.0,R,R,PHI,MIL,B,,,0.57,1.61,Dan Merzel,0.016,w
582446,SI,20210504,97.4,-1.56,6.06,215.0,641924,656322,field_out,hit_into_play,4.0,R,R,PHI,MIL,X,6.0,line_drive,-0.51,2.43,Dan Merzel,-0.189,
582447,SL,20210504,92.7,-1.83,5.96,169.0,641924,656322,,ball,11.0,R,R,PHI,MIL,B,,,-1.24,3.36,Dan Merzel,0.026,r
582448,SL,20210504,84.9,1.41,5.76,262.0,641856,668941,field_out,hit_into_play,4.0,L,L,PHI,MIL,X,9.0,line_drive,-0.56,2.41,Dan Merzel,-0.173,
582449,CH,20210504,85.5,1.47,5.94,115.0,641856,668941,,ball,13.0,L,L,PHI,MIL,B,,,-0.47,1.14,Dan Merzel,0.022,r
582450,CH,20210504,84.4,1.42,5.9,115.0,641856,668941,,swinging_strike,14.0,L,L,PHI,MIL,S,,,1.72,1.99,Dan Merzel,-0.052,
582451,SI,20210504,94.0,1.52,6.01,141.0,641856,668941,,called_strike,8.0,L,L,PHI,MIL,S,,,-0.08,1.82,Dan Merzel,-0.038,r
582452,CH,20210504,82.5,-1.54,5.63,237.0,656555,502202,strikeout,foul_tip,14.0,R,R,PHI,MIL,S,2.0,,0.89,1.69,Dan Merzel,-0.134,
582453,CH,20210504,80.7,-1.69,5.65,247.0,656555,502202,,foul,11.0,R,R,PHI,MIL,S,,,-1.19,2.62,Dan Merzel,0.0,
582454,FF,20210504,95.8,-1.43,5.72,200.0,656555,502202,,ball,14.0,R,R,PHI,MIL,B,,,1.01,0.81,Dan Merzel,0.043,r
582455,CH,20210504,81.2,-1.44,5.58,235.0,656555,502202,,ball,14.0,R,R,PHI,MIL,B,,,0.83,1.23,Dan Merzel,0.018,r
582456,FF,20210504,93.9,-1.54,5.79,207.0,656555,502202,,foul,6.0,R,R,PHI,MIL,S,,,0.44,2.7,Dan Merzel,-0.027,
582457,SL,20210504,83.4,-1.58,5.91,107.0,656555,502202,,foul,4.0,R,R,PHI,MIL,S,,,-0.73,2.59,Dan Merzel,-0.02,
582458,SL,20210504,87.8,-1.81,5.81,165.0,656555,502202,,ball,11.0,R,R,PHI,MIL,B,,,-0.96,3.19,Dan Merzel,0.016,w
582459,FF,20210504,94.9,-1.47,5.79,199.0,457705,502202,field_out,hit_into_play,9.0,R,R,PHI,MIL,X,6.0,ground_ball,0.66,1.46,Dan Merzel,-0.212,
582460,CH,20210504,82.3,-1.56,5.56,234.0,457705,502202,,ball,14.0,R,R,PHI,MIL,B,,,1.24,0.57,Dan Merzel,0.07,r
582461,CH,20210504,81.5,-1.59,5.61,234.0,457705,502202,,foul,6.0,R,R,PHI,MIL,S,,,0.43,2.3,Dan Merzel,0.0,
582462,FF,20210504,94.0,-1.63,5.75,199.0,457705,502202,,ball,13.0,R,R,PHI,MIL,B,,,-1.19,2.27,Dan Merzel,0.028,r
582463,SL,20210504,88.9,-1.58,5.85,163.0,457705,502202,,foul,8.0,R,R,PHI,MIL,S,,,-0.12,1.62,Dan Merzel,0.0,
582464,FF,20210504,94.7,-1.7,5.86,205.0,457705,502202,,foul,7.0,R,R,PHI,MIL,S,,,-0.36,2.06,Dan Merzel,-0.043,
582465,SL,20210504,87.7,-1.75,5.82,164.0,457705,502202,,called_strike,13.0,R,R,PHI,MIL,S,,,-0.23,1.38,Dan Merzel,-0.032,w
582466,SL,20210504,88.8,-1.83,5.82,174.0,457705,502202,,ball,14.0,R,R,PHI,MIL,B,,,0.79,0.99,Dan Merzel,0.026,r
582467,FF,20210504,92.4,-1.73,5.82,208.0,459964,502202,field_out,hit_into_play,8.0,L,R,PHI,MIL,X,8.0,fly_ball,-0.16,2.17,Dan Merzel,-0.279,
582468,FF,20210504,92.3,-1.83,5.82,203.0,459964,502202,,ball,11.0,L,R,PHI,MIL,B,,,-0.76,3.78,Dan Merzel,0.038,r
582469,CH,20210504,86.3,1.52,5.77,112.0,621438,668941,strikeout,swinging_strike,9.0,R,L,PHI,MIL,S,2.0,,0.3,1.52,Dan Merzel,-0.073,
582470,CH,20210504,86.7,1.77,5.83,111.0,621438,668941,,ball,14.0,R,L,PHI,MIL,B,,,1.37,1.63,Dan Merzel,0.011,r
582471,CH,20210504,87.4,1.66,5.84,110.0,621438,668941,,swinging_strike,9.0,R,L,PHI,MIL,S,,,0.57,1.66,Dan Merzel,-0.024,
582472,SI,20210504,93.1,1.65,5.83,131.0,621438,668941,,foul,8.0,R,L,PHI,MIL,S,,,0.24,2.06,Dan Merzel,-0.018,
582473,FF,20210504,95.5,1.35,6.0,137.0,598265,668941,home_run,hit_into_play,2.0,L,L,PHI,MIL,X,,fly_ball,0.13,3.24,Dan Merzel,1.729,
582474,FF,20210504,97.0,1.36,6.01,131.0,598265,668941,,foul,5.0,L,L,PHI,MIL,S,,,-0.19,2.7,Dan Merzel,0.0,
582475,CH,20210504,86.7,1.53,5.84,118.0,598265,668941,,foul,6.0,L,L,PHI,MIL,S,,,0.34,2.07,Dan Merzel,0.0,
582476,SI,20210504,95.2,1.34,5.95,144.0,598265,668941,,ball,14.0,L,L,PHI,MIL,B,,,0.17,1.47,Dan Merzel,0.084,r
582477,FF,20210504,97.1,1.54,5.99,136.0,598265,668941,,ball,3.0,L,L,PHI,MIL,B,,,0.64,3.52,Dan Merzel,0.037,r
582478,SI,20210504,95.5,1.5,5.98,140.0,598265,668941,,called_strike,5.0,L,L,PHI,MIL,S,,,-0.18,2.24,Dan Merzel,-0.095,r
582479,FC,20210504,86.3,1.34,5.88,254.0,598265,668941,,blocked_ball,13.0,L,L,PHI,MIL,B,,,-2.33,0.59,Dan Merzel,0.012,r
582480,FC,20210504,86.7,1.67,5.8,205.0,598265,668941,,swinging_strike,7.0,L,L,PHI,MIL,S,,,-0.66,1.68,Dan Merzel,-0.039,
582481,SI,20210504,94.5,1.46,6.0,144.0,543768,668941,field_out,hit_into_play,9.0,L,L,PHI,MIL,X,4.0,ground_ball,0.62,1.83,Dan Merzel,-0.21,
582482,SI,20210504,96.3,1.36,6.01,150.0,543768,668941,,blocked_ball,13.0,L,L,PHI,MIL,B,,,-1.19,0.78,Dan Merzel,0.039,r
582483,SL,20210504,82.7,1.62,5.72,291.0,543768,668941,,foul,4.0,L,L,PHI,MIL,S,,,-0.69,2.33,Dan Merzel,0.0,
582484,FF,20210504,96.1,1.42,5.99,129.0,543768,668941,,foul,5.0,L,L,PHI,MIL,S,,,0.2,2.38,Dan Merzel,-0.079,
582485,SI,20210504,94.1,1.22,6.05,144.0,543768,668941,,called_strike,5.0,L,L,PHI,MIL,S,,,0.08,3.02,Dan Merzel,-0.046,r
582486,SI,20210504,94.7,1.55,5.91,147.0,456715,668941,field_out,hit_into_play,5.0,R,L,PHI,MIL,X,3.0,ground_ball,-0.12,2.76,Dan Merzel,-0.459,
582487,CH,20210504,86.7,1.68,5.85,118.0,456715,668941,,ball,14.0,R,L,PHI,MIL,B,,,1.53,2.47,Dan Merzel,0.024,r
582488,SI,20210504,91.4,-1.75,5.75,210.0,649966,571735,single,hit_into_play,4.0,R,R,PHI,MIL,X,7.0,line_drive,-0.7,2.42,Dan Merzel,0.913,
582489,SI,20210504,92.0,-1.94,5.75,212.0,649966,571735,,ball,11.0,R,R,PHI,MIL,B,,,-1.53,2.69,Dan Merzel,0.079,r
582490,CU,20210504,83.4,-1.83,5.79,70.0,543939,571735,hit_by_pitch,hit_by_pitch,14.0,L,R,PHI,MIL,B,,,2.59,-0.58,Dan Merzel,0.754,
582491,CH,20210504,82.6,-1.97,5.66,242.0,543939,571735,,foul,13.0,L,R,PHI,MIL,S,,,-1.1,2.15,Dan Merzel,-0.098,
582492,FF,20210504,93.0,-1.83,5.75,220.0,543939,571735,,ball,12.0,L,R,PHI,MIL,B,,,1.19,2.36,Dan Merzel,0.039,r
582493,FF,20210504,93.0,-1.93,5.75,216.0,543939,571735,,foul,2.0,L,R,PHI,MIL,S,,,-0.06,3.03,Dan Merzel,-0.057,
582494,FF,20210504,93.9,-1.85,5.83,219.0,541645,571735,single,hit_into_play,5.0,R,R,PHI,MIL,X,9.0,line_drive,-0.1,2.75,Dan Merzel,0.471,
582495,CU,20210504,82.8,-1.62,5.78,72.0,541645,571735,,ball,14.0,R,R,PHI,MIL,B,,,2.22,1.14,Dan Merzel,0.022,r
582496,SI,20210504,91.4,-1.96,5.65,216.0,541645,571735,,foul,13.0,R,R,PHI,MIL,S,,,-1.03,2.4,Dan Merzel,-0.052,
582497,FF,20210504,93.1,-1.85,5.75,217.0,541645,571735,,called_strike,9.0,R,R,PHI,MIL,S,,,0.44,2.37,Dan Merzel,-0.038,r
582498,FF,20210504,93.9,2.16,6.16,115.0,665155,641778,strikeout,swinging_strike,4.0,L,L,PHI,MIL,S,2.0,,-0.32,2.41,Dan Merzel,-0.091,
582499,CU,20210504,79.9,2.29,6.17,319.0,665155,641778,,foul,13.0,L,L,PHI,MIL,S,,,-0.47,1.22,Dan Merzel,0.0,
582500,CU,20210504,80.1,2.1,6.18,314.0,665155,641778,,swinging_strike,13.0,L,L,PHI,MIL,S,,,-0.52,1.37,Dan Merzel,-0.028,
582501,FC,20210504,89.6,2.33,6.07,152.0,665155,641778,,ball,12.0,L,L,PHI,MIL,B,,,0.23,4.41,Dan Merzel,0.02,r
582502,CU,20210504,78.6,2.23,6.22,302.0,665155,641778,,foul,6.0,L,L,PHI,MIL,S,,,0.29,2.61,Dan Merzel,-0.02,
582503,FF,20210504,91.7,2.02,6.17,139.0,665155,641778,,ball,11.0,L,L,PHI,MIL,B,,,-0.83,2.6,Dan Merzel,0.016,w
582504,CU,20210504,80.6,2.11,6.18,308.0,546318,641778,strikeout,foul_tip,7.0,L,L,PHI,MIL,S,2.0,,-0.47,1.93,Dan Merzel,-0.101,
582505,FC,20210504,88.8,2.22,6.11,156.0,546318,641778,,foul,11.0,L,L,PHI,MIL,S,,,-1.04,2.93,Dan Merzel,-0.035,
582506,CU,20210504,77.4,2.34,6.23,311.0,546318,641778,,called_strike,7.0,L,L,PHI,MIL,S,,,-0.28,2.13,Dan Merzel,-0.027,r
582507,CU,20210504,77.8,2.26,6.19,319.0,543543,641778,field_out,hit_into_play,9.0,L,L,PHI,MIL,X,4.0,ground_ball,0.51,1.99,Dan Merzel,-0.241,
582508,FF,20210504,94.0,-1.87,5.15,232.0,641924,605400,strikeout,swinging_strike,2.0,R,R,PHI,MIL,S,2.0,,0.15,3.28,Dan Merzel,-0.521,
582509,FF,20210504,93.0,-1.86,5.14,227.0,641924,605400,,foul_tip,12.0,R,R,PHI,MIL,S,,,0.83,3.25,Dan Merzel,-0.21,
582510,FF,20210504,92.8,-1.77,5.15,226.0,641924,605400,,ball,12.0,R,R,PHI,MIL,B,,,0.97,3.23,Dan Merzel,0.069,w
582511,KC,20210504,78.2,-1.87,5.27,53.0,641924,605400,,foul,8.0,R,R,PHI,MIL,S,,,0.05,2.03,Dan Merzel,-0.139,
582512,FF,20210504,92.6,-1.91,5.17,232.0,641856,605400,field_out,hit_into_play,6.0,L,R,PHI,MIL,X,7.0,fly_ball,0.44,2.63,Dan Merzel,-0.41,
582513,FF,20210504,92.2,-1.92,5.12,235.0,641856,605400,,foul,14.0,L,R,PHI,MIL,S,,,1.18,2.31,Dan Merzel,-0.229,
582514,CH,20210504,84.2,-1.92,5.03,262.0,641856,605400,,called_strike,1.0,L,R,PHI,MIL,S,,,-0.65,3.17,Dan Merzel,-0.253,r
582515,KC,20210504,79.0,-1.8,5.26,49.0,641856,605400,,blocked_ball,14.0,L,R,PHI,MIL,B,,,2.11,0.72,Dan Merzel,0.219,r
582516,KC,20210504,78.8,-1.87,5.27,55.0,641856,605400,,ball,14.0,L,R,PHI,MIL,B,,,0.48,1.23,Dan Merzel,0.132,r
582517,SI,20210504,87.6,-2.03,5.12,235.0,621438,605400,hit_by_pitch,hit_by_pitch,11.0,R,R,PHI,MIL,B,,,-2.27,3.46,Dan Merzel,0.917,
582518,SI,20210504,90.1,-1.97,5.15,233.0,621438,605400,,foul,7.0,R,R,PHI,MIL,S,,,-0.7,2.05,Dan Merzel,-0.111,
582519,SI,20210504,91.8,-1.92,5.14,231.0,621438,605400,,called_strike,9.0,R,R,PHI,MIL,S,,,0.62,1.77,Dan Merzel,-0.072,r
582520,SI,20210504,91.5,-1.88,5.17,225.0,598265,605400,strikeout,called_strike,3.0,L,R,PHI,MIL,S,2.0,,0.45,2.99,Dan Merzel,-0.552,r
582521,KC,20210504,78.7,-1.89,5.34,47.0,598265,605400,,ball,14.0,L,R,PHI,MIL,B,,,1.2,1.12,Dan Merzel,0.096,r
582522,CH,20210504,86.0,-2.05,4.95,254.0,598265,605400,,foul,5.0,L,R,PHI,MIL,S,,,-0.27,2.17,Dan Merzel,-0.124,
582523,CH,20210504,84.8,-2.09,4.99,258.0,598265,605400,,called_strike,13.0,L,R,PHI,MIL,S,,,-0.93,2.35,Dan Merzel,-0.104,r
582524,CH,20210504,84.4,-2.11,5.06,252.0,598265,605400,,ball,11.0,L,R,PHI,MIL,B,,,-1.36,2.55,Dan Merzel,0.079,r
582525,CH,20210504,84.9,-1.96,5.0,254.0,543768,605400,single,hit_into_play,4.0,L,R,PHI,MIL,X,9.0,line_drive,-0.79,2.8,Dan Merzel,0.749,
582526,FF,20210504,92.2,-1.73,5.21,231.0,543768,605400,,foul,6.0,L,R,PHI,MIL,S,,,0.52,2.94,Dan Merzel,0.0,
582527,FF,20210504,93.1,-1.9,5.22,231.0,543768,605400,,foul,4.0,L,R,PHI,MIL,S,,,-0.62,2.57,Dan Merzel,0.0,
582528,KC,20210504,78.5,-1.8,5.23,54.0,543768,605400,,foul,14.0,L,R,PHI,MIL,S,,,0.82,1.09,Dan Merzel,0.0,
582529,SI,20210504,92.4,-1.78,5.14,229.0,543768,605400,,ball,12.0,L,R,PHI,MIL,B,,,1.17,3.28,Dan Merzel,0.064,r
582530,CH,20210504,84.7,-2.04,4.98,257.0,543768,605400,,foul,13.0,L,R,PHI,MIL,S,,,-1.55,1.96,Dan Merzel,0.0,
582531,KC,20210504,78.2,-1.93,5.26,56.0,543768,605400,,called_strike,13.0,L,R,PHI,MIL,S,,,-0.85,2.5,Dan Merzel,-0.098,r
582532,FF,20210504,91.8,-1.81,5.19,229.0,543768,605400,,ball,11.0,L,R,PHI,MIL,B,,,-0.22,5.38,Dan Merzel,0.039,r
582533,FF,20210504,91.6,-1.79,5.2,230.0,543768,605400,,foul,5.0,L,R,PHI,MIL,S,,,0.08,2.89,Dan Merzel,-0.057,
582534,FF,20210504,92.2,-1.67,5.19,232.0,596129,605400,single,hit_into_play,3.0,L,R,PHI,MIL,X,7.0,fly_ball,0.83,3.23,Dan Merzel,0.441,
582535,KC,20210504,77.7,-1.84,5.33,56.0,596129,605400,,called_strike,4.0,L,R,PHI,MIL,S,,,-0.51,2.57,Dan Merzel,-0.038,r
582536,CU,20210504,79.5,2.23,6.2,317.0,544369,641778,field_out,hit_into_play,13.0,L,L,PHI,MIL,X,4.0,ground_ball,-0.87,2.2,Dan Merzel,-0.161,
582537,CU,20210504,79.4,2.28,6.22,312.0,544369,641778,,called_strike,5.0,L,L,PHI,MIL,S,,,-0.03,2.2,Dan Merzel,-0.02,r
582538,FC,20210504,90.4,2.29,6.02,150.0,544369,641778,,ball,13.0,L,L,PHI,MIL,B,,,-0.74,0.95,Dan Merzel,0.038,r
582539,FF,20210504,92.7,2.27,6.09,139.0,544369,641778,,ball,13.0,L,L,PHI,MIL,B,,,-0.22,1.61,Dan Merzel,0.024,w
582540,CU,20210504,79.5,2.16,6.2,320.0,544369,641778,,ball,13.0,L,L,PHI,MIL,B,,,-1.84,0.62,Dan Merzel,0.016,r
582541,CU,20210504,79.4,2.34,6.25,321.0,664761,641778,field_out,hit_into_play,8.0,R,L,PHI,MIL,X,8.0,line_drive,0.1,2.15,Dan Merzel,-0.101,
582542,FF,20210504,92.1,2.06,6.33,143.0,664761,641778,,foul,4.0,R,L,PHI,MIL,S,,,-0.54,2.76,Dan Merzel,-0.035,
582543,CU,20210504,79.7,2.27,6.19,309.0,664761,641778,,foul,7.0,R,L,PHI,MIL,S,,,-0.36,1.86,Dan Merzel,-0.027,
582544,FF,20210504,91.9,2.17,6.24,144.0,592663,641778,strikeout,swinging_strike,3.0,R,L,PHI,MIL,S,2.0,,0.61,2.89,Dan Merzel,-0.317,
582545,CU,20210504,79.7,2.24,6.18,306.0,592663,641778,,called_strike,5.0,R,L,PHI,MIL,S,,,-0.23,2.68,Dan Merzel,-0.077,r
582546,FC,20210504,90.3,2.29,6.19,149.0,592663,641778,,called_strike,7.0,R,L,PHI,MIL,S,,,-0.31,1.87,Dan Merzel,-0.081,r
582547,FF,20210504,91.5,2.21,6.16,146.0,592663,641778,,ball,12.0,R,L,PHI,MIL,B,,,1.0,2.96,Dan Merzel,0.126,w
582548,FC,20210504,88.5,2.48,6.05,154.0,592663,641778,,ball,12.0,R,L,PHI,MIL,B,,,0.35,4.59,Dan Merzel,0.07,r
582549,FC,20210504,89.1,2.49,6.17,155.0,592663,641778,,ball,12.0,R,L,PHI,MIL,B,,,2.24,3.5,Dan Merzel,0.038,r
582550,SI,20210504,89.2,-1.96,5.1,233.0,649966,605400,strikeout,swinging_strike,13.0,R,R,PHI,MIL,S,2.0,,-1.15,1.91,Dan Merzel,-0.192,
582551,CH,20210504,83.5,-1.97,5.07,260.0,649966,605400,,blocked_ball,13.0,R,R,PHI,MIL,B,,,-0.31,0.33,Dan Merzel,0.037,r
582552,CH,20210504,83.6,-1.89,4.99,263.0,649966,605400,,foul,13.0,R,R,PHI,MIL,S,,,-1.16,1.77,Dan Merzel,0.0,
582553,FF,20210504,93.0,-1.71,5.19,231.0,649966,605400,,ball,14.0,R,R,PHI,MIL,B,,,1.31,2.24,Dan Merzel,0.017,r
582554,SI,20210504,89.8,-1.95,5.04,232.0,649966,605400,,foul_tip,13.0,R,R,PHI,MIL,S,,,-0.97,1.64,Dan Merzel,-0.047,
582555,FF,20210504,90.3,-1.75,5.18,235.0,649966,605400,,swinging_strike,4.0,R,R,PHI,MIL,S,,,-0.29,2.55,Dan Merzel,-0.041,
582556,CH,20210504,84.1,-1.96,4.97,261.0,543939,605400,single,hit_into_play,4.0,L,R,PHI,MIL,X,9.0,line_drive,-0.7,2.05,Dan Merzel,0.139,
582557,FF,20210504,92.6,-1.86,5.09,234.0,543939,605400,,called_strike,8.0,L,R,PHI,MIL,S,,,0.14,1.64,Dan Merzel,-0.018,r
