Unnamed: 0,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp,call
37494,CH,20210924,86.3,-1.2,5.53,237.0,657757,669456,,ball,14.0,L,R,CLE,CHW,B,,,0.54,0.68,Alex Tosi,0.024,r
37495,KC,20210924,81.4,-1.18,5.56,16.0,657757,669456,,ball,14.0,L,R,CLE,CHW,B,,,0.02,1.11,Alex Tosi,0.016,r
37496,SL,20210924,83.3,-1.19,5.53,42.0,673357,669456,strikeout,called_strike,14.0,R,R,CLE,CHW,S,2.0,,0.8,1.51,Alex Tosi,-0.114,r
37497,SL,20210924,82.7,-1.28,5.62,58.0,673357,669456,,swinging_strike,11.0,R,R,CLE,CHW,S,,,-1.1,3.8,Alex Tosi,-0.043,
37498,KC,20210924,81.6,-1.25,5.64,21.0,673357,669456,,ball,11.0,R,R,CLE,CHW,B,,,-1.45,5.09,Alex Tosi,0.021,r
37499,FF,20210924,91.4,-1.15,5.61,207.0,673357,669456,,foul,2.0,R,R,CLE,CHW,S,,,0.24,2.89,Alex Tosi,-0.027,
37500,FC,20210924,85.6,-1.25,5.65,197.0,650391,669456,field_out,hit_into_play,11.0,R,R,CLE,CHW,X,6.0,ground_ball,-0.13,4.04,Alex Tosi,-0.282,
37501,SL,20210924,84.4,-1.23,5.57,250.0,650391,669456,,ball,14.0,R,R,CLE,CHW,B,,,1.58,0.11,Alex Tosi,0.052,r
37502,FF,20210924,90.7,-1.13,5.63,211.0,650391,669456,,ball,14.0,R,R,CLE,CHW,B,,,0.09,1.29,Alex Tosi,0.027,r
37503,FF,20210924,90.4,-1.03,5.68,211.0,650391,669456,,called_strike,14.0,R,R,CLE,CHW,S,,,0.83,2.47,Alex Tosi,-0.038,r
37504,FF,20210924,97.7,-1.86,6.34,193.0,608070,656302,grounded_into_double_play,hit_into_play,4.0,L,R,CLE,CHW,X,6.0,ground_ball,-0.63,2.24,Alex Tosi,-0.346,
37505,KC,20210924,77.6,-1.7,6.3,12.0,608070,656302,,called_strike,2.0,L,R,CLE,CHW,S,,,-0.05,3.2,Alex Tosi,-0.051,r
37506,CH,20210924,76.5,-1.47,6.33,189.0,608070,656302,,ball,11.0,L,R,CLE,CHW,B,,,-1.26,3.56,Alex Tosi,0.046,r
37507,KC,20210924,80.3,-1.31,6.38,13.0,642708,656302,single,hit_into_play,13.0,R,R,CLE,CHW,X,5.0,ground_ball,-0.33,0.99,Alex Tosi,0.311,
37508,FF,20210924,97.1,-1.37,6.38,196.0,642708,656302,,swinging_strike,4.0,R,R,CLE,CHW,S,,,-0.66,2.8,Alex Tosi,-0.043,
37509,SL,20210924,86.1,-1.6,6.33,58.0,642708,656302,,ball,12.0,R,R,CLE,CHW,B,,,1.14,3.18,Alex Tosi,0.021,r
37510,SL,20210924,85.8,-1.41,6.31,58.0,642708,656302,,swinging_strike,14.0,R,R,CLE,CHW,S,,,0.04,0.62,Alex Tosi,-0.027,
37511,KC,20210924,80.7,-1.44,6.32,20.0,605548,656302,field_out,hit_into_play,1.0,L,R,CLE,CHW,X,5.0,ground_ball,-0.51,3.05,Alex Tosi,-0.173,
37512,FF,20210924,96.5,-1.45,6.35,200.0,605548,656302,,foul,5.0,L,R,CLE,CHW,S,,,0.18,2.43,Alex Tosi,-0.057,
37513,FF,20210924,96.3,-1.29,6.44,197.0,605548,656302,,ball,14.0,L,R,CLE,CHW,B,,,1.03,1.37,Alex Tosi,0.027,r
37514,FF,20210924,94.9,-1.43,6.44,194.0,605548,656302,,called_strike,1.0,L,R,CLE,CHW,S,,,-0.68,2.98,Alex Tosi,-0.038,r
37515,FF,20210924,92.1,-1.1,5.64,208.0,547989,669456,field_out,hit_into_play,6.0,R,R,CLE,CHW,X,9.0,line_drive,0.81,2.26,Alex Tosi,-0.085,
37516,FF,20210924,91.4,-1.13,5.62,208.0,547989,669456,,called_strike,9.0,R,R,CLE,CHW,S,,,0.63,1.52,Alex Tosi,-0.018,r
37517,KC,20210924,81.6,-1.07,5.59,17.0,660162,669456,strikeout,swinging_strike,9.0,L,R,CLE,CHW,S,2.0,,0.52,1.47,Alex Tosi,-0.114,
37518,KC,20210924,82.5,-1.16,5.59,19.0,660162,669456,,swinging_strike,9.0,L,R,CLE,CHW,S,,,0.36,1.47,Alex Tosi,-0.043,
37519,FF,20210924,92.0,-1.18,5.6,217.0,660162,669456,,called_strike,13.0,L,R,CLE,CHW,S,,,-0.88,2.11,Alex Tosi,-0.032,r
37520,FF,20210924,91.9,-1.17,5.61,214.0,660162,669456,,ball,14.0,L,R,CLE,CHW,B,,,1.23,1.54,Alex Tosi,0.026,r
37521,FF,20210924,92.5,-1.13,5.61,212.0,641313,669456,field_out,hit_into_play,2.0,R,R,CLE,CHW,X,9.0,fly_ball,-0.2,3.28,Alex Tosi,-0.317,
37522,FF,20210924,92.0,-1.09,5.64,208.0,641313,669456,,ball,14.0,R,R,CLE,CHW,B,,,1.21,1.46,Alex Tosi,0.101,r
37523,SL,20210924,84.4,-1.31,5.58,293.0,641313,669456,,foul,14.0,R,R,CLE,CHW,S,,,0.37,1.34,Alex Tosi,0.0,
37524,SL,20210924,85.1,-1.25,5.57,12.0,641313,669456,,ball,14.0,R,R,CLE,CHW,B,,,1.99,0.24,Alex Tosi,0.043,r
37525,SL,20210924,84.1,-1.24,5.55,354.0,641313,669456,,ball,14.0,R,R,CLE,CHW,B,,,1.79,0.28,Alex Tosi,0.022,r
37526,FF,20210924,91.7,-1.27,5.64,209.0,641313,669456,,foul,6.0,R,R,CLE,CHW,S,,,0.3,2.54,Alex Tosi,-0.052,
37527,FF,20210924,90.7,-1.32,5.66,213.0,641313,669456,,foul,2.0,R,R,CLE,CHW,S,,,-0.21,2.89,Alex Tosi,-0.038,
50310,FC,20210921,101.3,-0.41,6.35,181.0,664728,661403,strikeout,swinging_strike,9.0,L,R,CLE,KC,S,2.0,,0.53,1.44,Alex Tosi,-0.248,
50311,FC,20210921,101.1,-0.5,6.28,187.0,664728,661403,,swinging_strike,14.0,L,R,CLE,KC,S,,,0.82,1.22,Alex Tosi,-0.068,
50312,SL,20210921,94.4,-0.6,6.22,126.0,664728,661403,,called_strike,2.0,L,R,CLE,KC,S,,,-0.14,2.86,Alex Tosi,-0.039,r
50313,FC,20210921,100.6,-0.74,6.22,177.0,641531,661403,field_out,hit_into_play,9.0,R,R,CLE,KC,X,3.0,ground_ball,0.53,2.03,Alex Tosi,-0.297,
50314,FC,20210921,101.2,-0.62,6.22,188.0,572191,661403,double,hit_into_play,8.0,R,R,CLE,KC,X,8.0,line_drive,-0.22,1.67,Alex Tosi,0.384,
50315,FC,20210921,101.9,-0.49,6.28,187.0,572191,661403,,ball,11.0,R,R,CLE,KC,B,,,-1.53,2.65,Alex Tosi,0.026,r
50316,FC,20210921,100.9,-0.69,6.22,192.0,609275,661403,strikeout,swinging_strike,9.0,L,R,CLE,KC,S,2.0,,0.81,1.48,Alex Tosi,-0.216,
50317,SL,20210921,92.8,-0.51,6.19,84.0,609275,661403,,ball,14.0,L,R,CLE,KC,B,,,0.03,0.78,Alex Tosi,0.043,r
50318,SL,20210921,91.4,-0.66,6.19,87.0,609275,661403,,swinging_strike,9.0,L,R,CLE,KC,S,,,0.4,1.61,Alex Tosi,-0.057,
50319,FC,20210921,99.5,-0.84,6.24,186.0,609275,661403,,foul,2.0,L,R,CLE,KC,S,,,-0.11,3.28,Alex Tosi,-0.049,
50320,SL,20210921,90.4,-0.78,6.16,84.0,609275,661403,,ball,11.0,L,R,CLE,KC,B,,,-0.87,3.09,Alex Tosi,0.038,w
50321,SL,20210921,85.3,-0.05,6.03,159.0,644374,518813,field_out,hit_into_play,6.0,R,R,CLE,KC,X,3.0,ground_ball,0.82,2.43,Alex Tosi,-0.103,
50322,SL,20210921,87.3,-0.17,5.98,153.0,614177,518813,field_out,hit_into_play,6.0,R,R,CLE,KC,X,6.0,ground_ball,0.49,2.47,Alex Tosi,-0.212,
50323,FF,20210921,92.0,0.39,6.1,183.0,614177,518813,,swinging_strike,12.0,R,R,CLE,KC,S,,,0.43,3.99,Alex Tosi,-0.065,
50324,FF,20210921,91.0,0.06,6.09,195.0,614177,518813,,foul,11.0,R,R,CLE,KC,S,,,-0.86,3.69,Alex Tosi,-0.049,
50325,FF,20210921,91.6,0.2,6.13,194.0,614177,518813,,ball,11.0,R,R,CLE,KC,B,,,-0.69,4.87,Alex Tosi,0.088,r
50326,FF,20210921,91.1,0.37,6.09,192.0,614177,518813,,ball,12.0,R,R,CLE,KC,B,,,1.86,4.45,Alex Tosi,0.05,r
50327,SL,20210921,84.1,0.02,6.14,149.0,614177,518813,,ball,12.0,R,R,CLE,KC,B,,,1.19,4.91,Alex Tosi,0.026,r
50328,FF,20210921,92.4,0.16,6.13,193.0,608070,518813,field_out,hit_into_play,11.0,L,R,CLE,KC,X,4.0,ground_ball,-0.11,3.48,Alex Tosi,-0.151,
50329,SL,20210921,86.6,-0.26,6.02,164.0,608070,518813,,swinging_strike,13.0,L,R,CLE,KC,S,,,-0.18,1.14,Alex Tosi,-0.052,
50330,CU,20210921,76.6,-0.22,6.19,37.0,608070,518813,,called_strike,2.0,L,R,CLE,KC,S,,,-0.18,2.77,Alex Tosi,-0.038,r
50331,FC,20210921,93.5,-3.26,6.11,171.0,467793,543766,field_out,hit_into_play,8.0,L,R,CLE,KC,X,3.0,ground_ball,-0.26,1.39,Alex Tosi,-0.119,
50332,FC,20210921,93.0,-3.07,6.17,177.0,467793,543766,,ball,13.0,L,R,CLE,KC,B,,,-0.76,1.32,Alex Tosi,0.016,r
50333,FC,20210921,93.9,-3.16,6.19,178.0,643217,543766,field_out,hit_into_play,2.0,L,R,CLE,KC,X,8.0,line_drive,-0.24,2.94,Alex Tosi,-0.136,
50334,CH,20210921,84.6,-2.84,6.33,207.0,643217,543766,,called_strike,2.0,L,R,CLE,KC,S,,,0.04,2.98,Alex Tosi,-0.027,r
50335,SL,20210921,85.4,-3.32,5.99,56.0,521692,543766,field_out,hit_into_play,9.0,R,R,CLE,KC,X,6.0,line_drive,0.38,2.12,Alex Tosi,-0.317,
50336,FC,20210921,93.9,-3.02,6.2,167.0,521692,543766,,foul,2.0,R,R,CLE,KC,S,,,0.07,3.05,Alex Tosi,0.0,
50337,FF,20210921,95.7,-3.02,6.05,207.0,521692,543766,,ball,14.0,R,R,CLE,KC,B,,,0.23,1.25,Alex Tosi,0.101,r
50338,FC,20210921,92.3,-2.91,6.32,169.0,521692,543766,,foul,6.0,R,R,CLE,KC,S,,,0.59,2.38,Alex Tosi,0.0,
50339,SL,20210921,85.8,-3.29,6.07,51.0,521692,543766,,ball,14.0,R,R,CLE,KC,B,,,2.08,1.04,Alex Tosi,0.043,r
50340,SL,20210921,85.2,-3.14,6.11,51.0,521692,543766,,foul,14.0,R,R,CLE,KC,S,,,0.9,1.34,Alex Tosi,0.0,
50341,SL,20210921,85.0,-3.26,6.16,53.0,521692,543766,,swinging_strike,14.0,R,R,CLE,KC,S,,,0.87,1.2,Alex Tosi,-0.057,
50342,FC,20210921,92.0,-3.04,6.24,179.0,521692,543766,,foul,7.0,R,R,CLE,KC,S,,,-0.32,1.48,Alex Tosi,-0.049,
50343,SL,20210921,85.8,-3.3,6.09,66.0,521692,543766,,ball,12.0,R,R,CLE,KC,B,,,1.0,3.36,Alex Tosi,0.038,w
50344,FF,20210921,99.8,-2.18,6.01,217.0,640458,669395,field_out,hit_into_play,12.0,R,R,CLE,KC,X,3.0,popup,0.44,3.78,Alex Tosi,-0.32,
50345,SL,20210921,86.1,-1.88,5.94,88.0,640458,669395,,ball,14.0,R,R,CLE,KC,B,,,2.21,-0.43,Alex Tosi,0.072,r
50346,SL,20210921,86.2,-1.86,5.97,79.0,640458,669395,,ball,14.0,R,R,CLE,KC,B,,,2.04,1.51,Alex Tosi,0.037,r
50347,SL,20210921,84.0,-2.07,5.94,86.0,640458,669395,,swinging_strike,8.0,R,R,CLE,KC,S,,,0.06,2.0,Alex Tosi,-0.059,
50348,FF,20210921,99.5,-2.04,6.06,221.0,640458,669395,,ball,14.0,R,R,CLE,KC,B,,,0.68,1.44,Alex Tosi,0.029,r
50349,SL,20210921,84.1,-2.05,6.01,79.0,640458,669395,,called_strike,2.0,R,R,CLE,KC,S,,,-0.01,3.26,Alex Tosi,-0.041,r
50350,SL,20210921,85.2,-2.09,5.93,94.0,664702,669395,field_out,hit_into_play,6.0,R,R,CLE,KC,X,9.0,fly_ball,0.35,2.51,Alex Tosi,-0.266,
50351,FF,20210921,97.1,-2.3,5.98,214.0,664702,669395,,foul,2.0,R,R,CLE,KC,S,,,-0.14,2.99,Alex Tosi,-0.096,
50352,FF,20210921,97.8,-2.24,5.98,215.0,664702,669395,,foul,2.0,R,R,CLE,KC,S,,,-0.21,3.14,Alex Tosi,-0.06,
50353,SL,20210921,83.8,-2.07,5.88,81.0,664702,669395,,ball,3.0,R,R,CLE,KC,B,,,0.77,3.06,Alex Tosi,0.07,w
50354,FF,20210921,98.3,-2.25,6.05,212.0,664702,669395,,ball,12.0,R,R,CLE,KC,B,,,0.09,4.68,Alex Tosi,0.046,r
50355,FF,20210921,100.6,-2.22,6.12,221.0,676391,669395,single,hit_into_play,8.0,R,R,CLE,KC,X,9.0,line_drive,-0.22,1.83,Alex Tosi,0.324,
50356,SL,20210921,86.3,-2.06,6.04,91.0,676391,669395,,foul,5.0,R,R,CLE,KC,S,,,0.03,2.7,Alex Tosi,-0.035,
50357,FF,20210921,99.5,-2.22,6.14,221.0,676391,669395,,foul,2.0,R,R,CLE,KC,S,,,-0.15,3.4,Alex Tosi,-0.027,
50358,FF,20210921,99.2,-2.14,6.0,223.0,595978,669395,field_out,hit_into_play,7.0,R,R,CLE,KC,X,5.0,ground_ball,-0.38,1.96,Alex Tosi,-0.317,
50359,SL,20210921,84.8,-2.22,5.96,88.0,595978,669395,,ball,11.0,R,R,CLE,KC,B,,,-0.26,3.86,Alex Tosi,0.101,r
50360,FF,20210921,99.5,-2.23,5.98,222.0,595978,669395,,foul,14.0,R,R,CLE,KC,S,,,0.83,2.37,Alex Tosi,-0.066,
50361,FF,20210921,99.3,-2.34,6.02,221.0,595978,669395,,ball,14.0,R,R,CLE,KC,B,,,0.2,1.06,Alex Tosi,0.052,r
50362,FF,20210921,99.7,-2.37,5.98,222.0,595978,669395,,called_strike,6.0,R,R,CLE,KC,S,,,0.53,2.56,Alex Tosi,-0.049,r
50363,FF,20210921,99.9,-2.14,6.01,217.0,595978,669395,,ball,14.0,R,R,CLE,KC,B,,,2.03,0.9,Alex Tosi,0.038,r
50364,CU,20210921,76.2,-0.38,6.41,46.0,670032,453284,field_out,hit_into_play,6.0,L,R,CLE,KC,X,4.0,ground_ball,0.56,2.16,Alex Tosi,-0.441,
50365,FS,20210921,80.0,-0.33,6.32,248.0,593160,453284,single,hit_into_play,9.0,R,R,CLE,KC,X,7.0,ground_ball,0.29,2.13,Alex Tosi,0.346,
50366,FF,20210921,91.6,-0.26,6.43,198.0,593160,453284,,foul,1.0,R,R,CLE,KC,S,,,-0.58,3.22,Alex Tosi,-0.059,
50367,FC,20210921,88.8,-0.35,6.36,189.0,593160,453284,,foul,8.0,R,R,CLE,KC,S,,,0.08,1.9,Alex Tosi,-0.048,
50368,FC,20210921,88.6,-0.25,6.46,186.0,593160,453284,,ball,12.0,R,R,CLE,KC,B,,,0.42,4.43,Alex Tosi,0.036,r
50369,FF,20210921,92.4,-1.12,6.32,218.0,664728,615698,walk,ball,14.0,L,R,CLE,KC,B,,,0.8,1.03,Alex Tosi,0.066,r
50370,SI,20210921,93.6,-1.47,6.31,219.0,664728,615698,,ball,11.0,L,R,CLE,KC,B,,,-1.22,2.77,Alex Tosi,0.042,r
50371,SI,20210921,92.6,-1.61,6.25,220.0,664728,615698,,foul,4.0,L,R,CLE,KC,S,,,-0.74,2.23,Alex Tosi,-0.024,
50372,SL,20210921,88.7,-1.76,6.12,221.0,664728,615698,,ball,14.0,L,R,CLE,KC,B,,,0.5,0.98,Alex Tosi,0.024,r
50373,SL,20210921,87.5,-1.76,6.19,204.0,664728,615698,,ball,13.0,L,R,CLE,KC,B,,,-0.18,1.26,Alex Tosi,0.016,r
50374,SL,20210921,87.1,-1.42,6.23,201.0,641531,615698,home_run,hit_into_play,5.0,R,R,CLE,KC,X,,fly_ball,-0.19,2.44,Alex Tosi,1.004,
50375,CU,20210921,78.3,-1.35,6.32,36.0,641531,615698,,ball,14.0,R,R,CLE,KC,B,,,1.49,-0.82,Alex Tosi,0.014,r
50376,SL,20210921,86.5,-1.61,6.29,154.0,641531,615698,,called_strike,1.0,R,R,CLE,KC,S,,,-0.45,2.81,Alex Tosi,-0.018,r
50377,SI,20210921,93.5,-1.37,6.26,212.0,572191,615698,field_out,hit_into_play,13.0,R,R,CLE,KC,X,5.0,ground_ball,-1.14,2.23,Alex Tosi,-0.157,
50378,SL,20210921,86.7,-1.75,6.17,200.0,572191,615698,,called_strike,5.0,R,R,CLE,KC,S,,,-0.09,2.37,Alex Tosi,-0.032,r
50379,SI,20210921,93.4,-1.36,6.37,216.0,572191,615698,,ball,11.0,R,R,CLE,KC,B,,,-1.09,3.92,Alex Tosi,0.026,r
50380,SI,20210921,94.0,-1.29,6.31,221.0,609275,615698,strikeout,swinging_strike,2.0,L,R,CLE,KC,S,2.0,,0.26,3.13,Alex Tosi,-0.173,
50381,SL,20210921,86.8,-1.78,6.17,200.0,609275,615698,,called_strike,1.0,L,R,CLE,KC,S,,,-0.83,3.43,Alex Tosi,-0.057,r
50382,SI,20210921,93.3,-1.73,6.2,221.0,609275,615698,,ball,11.0,L,R,CLE,KC,B,,,-0.92,4.44,Alex Tosi,0.027,r
50383,SL,20210921,87.4,-1.71,6.24,209.0,609275,615698,,foul,5.0,L,R,CLE,KC,S,,,0.06,2.49,Alex Tosi,-0.038,
50384,FF,20210921,93.2,0.88,6.04,145.0,605548,663738,field_out,hit_into_play,11.0,L,L,CLE,KC,X,6.0,line_drive,-0.97,3.13,Alex Tosi,-0.41,
50385,FF,20210921,92.0,1.17,6.02,141.0,605548,663738,,foul,5.0,L,L,CLE,KC,S,,,0.21,2.65,Alex Tosi,-0.125,
50386,SI,20210921,92.4,1.08,5.98,145.0,605548,663738,,called_strike,11.0,L,L,CLE,KC,S,,,-0.91,2.98,Alex Tosi,-0.061,r
50387,FF,20210921,93.0,0.89,6.02,147.0,605548,663738,,ball,11.0,L,L,CLE,KC,B,,,-0.92,3.65,Alex Tosi,0.059,r
50388,SL,20210921,85.2,1.14,6.02,142.0,605548,663738,,blocked_ball,13.0,L,L,CLE,KC,B,,,-2.39,-0.02,Alex Tosi,0.051,r
50389,FF,20210921,93.0,0.86,6.07,144.0,680911,663738,single,hit_into_play,2.0,R,L,CLE,KC,X,9.0,line_drive,0.17,3.49,Alex Tosi,0.237,
50390,FF,20210921,92.7,0.84,6.11,144.0,680911,663738,,foul_tip,12.0,R,L,CLE,KC,S,,,0.21,3.78,Alex Tosi,-0.069,
50391,FF,20210921,91.6,0.88,6.11,145.0,680911,663738,,called_strike,5.0,R,L,CLE,KC,S,,,-0.08,2.44,Alex Tosi,-0.048,r
50392,FF,20210921,91.2,1.05,6.16,148.0,680911,663738,,ball,12.0,R,L,CLE,KC,B,,,0.01,4.06,Alex Tosi,0.068,r
50393,FF,20210921,91.4,1.14,5.96,141.0,680911,663738,,ball,11.0,R,L,CLE,KC,B,,,-0.49,4.14,Alex Tosi,0.05,r
50394,FF,20210921,90.4,1.09,5.95,145.0,680911,663738,,ball,12.0,R,L,CLE,KC,B,,,0.38,5.22,Alex Tosi,0.036,r
50395,SL,20210921,84.9,0.89,6.14,134.0,644374,663738,hit_by_pitch,hit_by_pitch,13.0,R,L,CLE,KC,B,,,-2.73,1.97,Alex Tosi,0.123,
50396,SL,20210921,83.8,0.8,6.05,128.0,614177,663738,strikeout,swinging_strike,3.0,R,L,CLE,KC,S,2.0,,0.73,3.19,Alex Tosi,-0.142,
50397,FF,20210921,93.2,0.72,6.21,149.0,614177,663738,,ball,12.0,R,L,CLE,KC,B,,,0.19,5.42,Alex Tosi,0.028,r
50398,SI,20210921,93.0,0.82,6.0,144.0,614177,663738,,foul,2.0,R,L,CLE,KC,S,,,0.05,3.46,Alex Tosi,-0.043,
50399,FF,20210921,92.9,0.93,6.08,144.0,614177,663738,,ball,11.0,R,L,CLE,KC,B,,,-0.32,4.79,Alex Tosi,0.021,r
50400,FF,20210921,92.0,0.94,5.99,144.0,614177,663738,,swinging_strike,1.0,R,L,CLE,KC,S,,,-0.34,3.59,Alex Tosi,-0.027,
50401,SI,20210921,91.6,1.02,6.01,145.0,608070,663738,field_out,hit_into_play,2.0,R,L,CLE,KC,X,7.0,fly_ball,0.18,2.89,Alex Tosi,-0.279,
50402,SI,20210921,90.4,1.16,5.96,146.0,608070,663738,,ball,13.0,R,L,CLE,KC,B,,,-0.33,0.92,Alex Tosi,0.038,r
50403,SI,20210921,93.3,-1.45,6.32,217.0,467793,615698,field_out,hit_into_play,1.0,L,R,CLE,KC,X,4.0,ground_ball,-0.41,3.13,Alex Tosi,-0.262,
50404,SI,20210921,92.7,-1.52,6.26,215.0,467793,615698,,swinging_strike,2.0,L,R,CLE,KC,S,,,-0.2,3.12,Alex Tosi,-0.069,
50405,SL,20210921,87.1,-1.76,6.22,188.0,467793,615698,,ball,11.0,L,R,CLE,KC,B,,,-0.56,4.07,Alex Tosi,0.077,r
50406,SI,20210921,92.6,-1.69,6.26,218.0,467793,615698,,foul,11.0,L,R,CLE,KC,S,,,-0.88,2.6,Alex Tosi,-0.057,
50407,SI,20210921,92.6,-1.71,6.23,214.0,467793,615698,,ball,11.0,L,R,CLE,KC,B,,,-1.0,3.56,Alex Tosi,0.05,r
50408,SI,20210921,93.2,-1.42,6.41,217.0,467793,615698,,ball,11.0,L,R,CLE,KC,B,,,-1.6,4.39,Alex Tosi,0.036,r
50409,SL,20210921,89.4,-1.75,6.18,219.0,643217,615698,force_out,hit_into_play,7.0,L,R,CLE,KC,X,3.0,ground_ball,-0.4,1.66,Alex Tosi,-0.311,
50410,CH,20210921,81.7,-1.93,6.07,239.0,643217,615698,,ball,13.0,L,R,CLE,KC,B,,,-1.89,2.29,Alex Tosi,0.051,r
50411,SL,20210921,88.4,-1.83,6.18,194.0,643217,615698,,called_strike,4.0,L,R,CLE,KC,S,,,-0.64,2.41,Alex Tosi,-0.086,r
50412,CH,20210921,81.9,-1.73,6.14,232.0,643217,615698,,blocked_ball,13.0,L,R,CLE,KC,B,,,-0.66,0.36,Alex Tosi,0.043,r
50413,CH,20210921,82.0,-1.58,6.35,227.0,643217,615698,,swinging_strike,7.0,L,R,CLE,KC,S,,,-0.57,1.53,Alex Tosi,-0.048,
50414,FF,20210921,93.7,-1.33,6.29,217.0,521692,615698,single,hit_into_play,8.0,R,R,CLE,KC,X,8.0,line_drive,0.09,1.68,Alex Tosi,0.236,
50415,SL,20210921,88.4,-1.28,6.3,202.0,521692,615698,,ball,14.0,R,R,CLE,KC,B,,,0.15,1.39,Alex Tosi,0.026,r
50416,FF,20210921,93.4,-1.27,6.35,217.0,670032,615698,field_out,hit_into_play,3.0,L,R,CLE,KC,X,8.0,line_drive,0.63,2.77,Alex Tosi,-0.23,
50417,FF,20210921,93.6,-1.05,6.45,213.0,670032,615698,,ball,14.0,L,R,CLE,KC,B,,,1.15,1.86,Alex Tosi,0.027,r
50418,SL,20210921,87.9,-1.73,6.18,215.0,670032,615698,,called_strike,8.0,L,R,CLE,KC,S,,,-0.16,1.52,Alex Tosi,-0.038,r
50419,FF,20210921,92.4,0.71,6.0,143.0,640458,663738,field_out,hit_into_play,2.0,R,L,CLE,KC,X,4.0,popup,-0.1,2.98,Alex Tosi,-0.073,
50420,FF,20210921,92.7,0.99,5.97,148.0,640458,663738,,ball,12.0,R,L,CLE,KC,B,,,1.33,4.5,Alex Tosi,0.011,r
50421,FF,20210921,92.9,0.78,6.14,142.0,640458,663738,,foul,12.0,R,L,CLE,KC,S,,,1.04,2.71,Alex Tosi,-0.024,
50422,FF,20210921,92.2,0.85,6.09,146.0,640458,663738,,called_strike,5.0,R,L,CLE,KC,S,,,-0.09,2.75,Alex Tosi,-0.018,r
50423,FF,20210921,92.7,0.96,6.08,144.0,664702,663738,field_out,hit_into_play,1.0,R,L,CLE,KC,X,9.0,fly_ball,-0.63,3.23,Alex Tosi,-0.136,
50424,FF,20210921,91.6,1.08,5.97,140.0,664702,663738,,foul,2.0,R,L,CLE,KC,S,,,-0.13,3.06,Alex Tosi,-0.027,
50425,SL,20210921,83.7,1.14,6.02,72.0,676391,663738,field_out,hit_into_play,13.0,R,L,CLE,KC,X,3.0,popup,-0.21,1.12,Alex Tosi,-0.279,
50426,SI,20210921,90.8,1.06,6.04,147.0,676391,663738,,ball,14.0,R,L,CLE,KC,B,,,1.37,2.4,Alex Tosi,0.038,r
50427,SL,20210921,87.7,-1.8,6.21,188.0,593160,615698,field_out,hit_into_play,5.0,R,R,CLE,KC,X,8.0,fly_ball,-0.11,2.64,Alex Tosi,-0.383,
50428,SL,20210921,88.6,-1.69,6.19,204.0,593160,615698,,ball,14.0,R,R,CLE,KC,B,,,0.28,1.02,Alex Tosi,0.039,r
50429,SI,20210921,93.8,-1.48,6.38,212.0,593160,615698,,ball,11.0,R,R,CLE,KC,B,,,-1.07,3.98,Alex Tosi,0.025,r
50430,SI,20210921,93.8,-1.64,6.22,226.0,664728,615698,double,hit_into_play,4.0,L,R,CLE,KC,X,7.0,ground_ball,-0.56,2.36,Alex Tosi,0.217,
50431,SL,20210921,87.1,-1.71,6.2,203.0,641531,615698,field_out,hit_into_play,8.0,R,R,CLE,KC,X,6.0,ground_ball,0.27,1.69,Alex Tosi,-0.277,
50432,SL,20210921,88.0,-1.54,6.17,177.0,641531,615698,,ball,11.0,R,R,CLE,KC,B,,,-1.19,2.96,Alex Tosi,0.083,r
50433,SL,20210921,89.3,-1.51,6.09,204.0,641531,615698,,ball,14.0,R,R,CLE,KC,B,,,0.95,0.36,Alex Tosi,0.038,r
50434,SL,20210921,87.8,-1.63,6.15,186.0,641531,615698,,called_strike,8.0,R,R,CLE,KC,S,,,-0.12,1.55,Alex Tosi,-0.032,r
50435,SL,20210921,88.6,-1.68,6.12,207.0,641531,615698,,ball,14.0,R,R,CLE,KC,B,,,0.33,1.25,Alex Tosi,0.026,r
50436,SI,20210921,93.6,-1.19,6.28,224.0,572191,615698,strikeout,swinging_strike,14.0,R,R,CLE,KC,S,2.0,,0.11,1.05,Alex Tosi,-0.216,
50437,SL,20210921,89.0,-1.54,6.17,198.0,572191,615698,,foul,8.0,R,R,CLE,KC,S,,,0.18,1.79,Alex Tosi,0.0,
50438,SL,20210921,88.0,-1.43,6.24,209.0,572191,615698,,ball,14.0,R,R,CLE,KC,B,,,1.38,0.41,Alex Tosi,0.043,r
50439,CH,20210921,85.1,-1.54,6.18,227.0,572191,615698,,ball,14.0,R,R,CLE,KC,B,,,0.28,-0.28,Alex Tosi,0.022,r
50440,SI,20210921,92.9,-1.4,6.3,214.0,572191,615698,,called_strike,7.0,R,R,CLE,KC,S,,,-0.65,1.52,Alex Tosi,-0.052,r
50441,SL,20210921,87.3,-1.65,6.22,214.0,572191,615698,,swinging_strike,14.0,R,R,CLE,KC,S,,,0.61,1.06,Alex Tosi,-0.038,
50442,SI,20210921,93.8,0.89,5.98,148.0,595978,663738,field_out,hit_into_play,2.0,R,L,CLE,KC,X,9.0,line_drive,0.11,3.37,Alex Tosi,-0.061,
