,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp,prox_x,prox_z,prox_pos_x,prox_pos_z,call
128,128,128,11882,SL,20200925,84.3,-1.3,6.32,63.0,527038,659275,,blocked_ball,14.0,R,R,SD,SF,B,,,0.78,-0.04,Edwin Moscoso,0.043,0.2199999999999999,1.54,in,out,w
129,129,129,11883,SL,20200925,81.1,-1.38,6.36,49.0,527038,659275,,swinging_strike,6.0,R,R,SD,SF,S,,,0.58,2.67,Edwin Moscoso,-0.098,0.42,0.8300000000000001,in,in,r
130,130,130,11884,FF,20200925,95.7,-1.14,6.22,209.0,527038,659275,,ball,14.0,R,R,SD,SF,B,,,1.46,1.96,Edwin Moscoso,0.074,0.4599999999999999,0.4599999999999999,out,in,w
131,131,131,11885,SL,20200925,84.6,-1.39,6.25,45.0,527038,659275,,called_strike,6.0,R,R,SD,SF,S,,,0.68,2.71,Edwin Moscoso,-0.078,0.3199999999999999,0.79,in,in,r
132,132,132,11886,SL,20200925,87.0,-1.31,6.19,178.0,474832,659275,walk,ball,14.0,L,R,SD,SF,B,,,1.51,1.94,Edwin Moscoso,0.363,0.51,0.4399999999999999,out,in,w
133,133,133,11887,SL,20200925,87.0,-1.34,6.14,165.0,474832,659275,,foul,11.0,L,R,SD,SF,S,,,-0.25,3.35,Edwin Moscoso,0.0,0.75,0.1499999999999999,in,in,r
134,134,134,11888,SL,20200925,85.9,-1.43,6.23,142.0,474832,659275,,called_strike,1.0,L,R,SD,SF,S,,,-0.79,3.16,Edwin Moscoso,-0.127,0.2099999999999999,0.3399999999999998,in,in,r
135,135,135,11889,FF,20200925,95.2,-1.41,6.19,210.0,474832,659275,,ball,11.0,L,R,SD,SF,B,,,-0.85,3.45,Edwin Moscoso,0.115,0.15,0.0499999999999998,in,in,r
136,136,136,11890,SL,20200925,85.0,-1.33,6.31,55.0,474832,659275,,ball,12.0,L,R,SD,SF,B,,,0.2,3.96,Edwin Moscoso,0.057,0.8,0.4599999999999999,in,out,w
137,137,137,11891,FF,20200925,96.0,-1.54,6.15,210.0,474832,659275,,ball,11.0,L,R,SD,SF,B,,,-1.59,2.72,Edwin Moscoso,0.013,0.5900000000000001,0.7799999999999998,out,in,w
138,138,138,11892,FF,20200925,96.5,-1.5,6.11,206.0,474832,659275,,called_strike,9.0,L,R,SD,SF,S,,,0.64,1.62,Edwin Moscoso,-0.044,0.36,0.1200000000000001,in,in,r
139,139,139,11893,SL,20200925,84.1,-1.28,6.33,34.0,456781,659275,strikeout,swinging_strike_blocked,14.0,R,R,SD,SF,S,2.0,,0.89,-0.07,Edwin Moscoso,-0.264,0.1099999999999999,1.57,in,out,w
140,140,140,11894,SL,20200925,85.7,-1.51,6.15,80.0,456781,659275,,called_strike,6.0,R,R,SD,SF,S,,,0.79,2.34,Edwin Moscoso,-0.067,0.2099999999999999,0.8399999999999999,in,in,r
141,141,141,11895,SI,20200925,95.7,-1.38,6.25,205.0,456781,659275,,called_strike,4.0,R,R,SD,SF,S,,,-0.75,2.3,Edwin Moscoso,-0.049,0.25,0.7999999999999998,in,in,r
142,142,142,11896,FF,20200925,96.4,-1.46,6.2,212.0,543105,659275,field_error,hit_into_play,8.0,L,R,SD,SF,X,6.0,ground_ball,0.01,1.94,Edwin Moscoso,0.45,0.99,0.4399999999999999,in,in,r
143,143,143,11897,SL,20200925,82.9,-1.43,6.34,59.0,543105,659275,,swinging_strike,5.0,L,R,SD,SF,S,,,0.24,2.41,Edwin Moscoso,-0.05,0.76,0.91,in,in,r
144,144,144,11898,SL,20200925,82.7,-1.55,6.3,61.0,543105,659275,,ball,11.0,L,R,SD,SF,B,,,-1.07,4.28,Edwin Moscoso,0.041,0.07,0.7800000000000002,out,out,w
145,145,145,11899,KC,20200925,80.8,-2.58,6.07,132.0,592518,502188,field_out,hit_into_play,7.0,R,R,SD,SF,X,7.0,fly_ball,-0.3,1.91,Edwin Moscoso,-0.096,0.7,0.4099999999999999,in,in,r
146,146,146,11900,SL,20200925,81.5,-2.57,6.12,247.0,592518,502188,,foul,3.0,R,R,SD,SF,S,,,0.34,3.33,Edwin Moscoso,0.0,0.6599999999999999,0.1699999999999999,in,in,r
147,147,147,11901,FC,20200925,86.8,-2.57,6.07,204.0,592518,502188,,called_strike,3.0,R,R,SD,SF,S,,,0.42,3.57,Edwin Moscoso,-0.032,0.5800000000000001,0.0699999999999998,in,out,w
148,148,148,11902,SI,20200925,92.5,-2.61,6.13,221.0,592518,502188,,ball,11.0,R,R,SD,SF,B,,,-1.54,4.09,Edwin Moscoso,0.021,0.54,0.5899999999999999,out,out,w
149,149,149,11903,FC,20200925,87.8,-2.53,6.05,124.0,592518,502188,,ball,14.0,R,R,SD,SF,B,,,1.0,1.55,Edwin Moscoso,0.013,0.0,0.05,in,in,r
150,150,150,11904,SI,20200925,92.0,-2.49,6.03,213.0,592518,502188,,called_strike,9.0,R,R,SD,SF,S,,,0.82,1.95,Edwin Moscoso,-0.017,0.18,0.4499999999999999,in,in,r
151,151,151,11905,FC,20200925,86.2,-2.73,6.13,180.0,665487,502188,home_run,hit_into_play,13.0,R,R,SD,SF,X,,fly_ball,-0.37,1.56,Edwin Moscoso,1.781,0.63,0.06,in,in,r
152,152,152,11906,FF,20200925,90.5,-2.6,6.17,211.0,665487,502188,,ball,11.0,R,R,SD,SF,B,,,-1.31,3.16,Edwin Moscoso,0.044,0.31,0.3399999999999998,out,in,w
153,153,153,11907,KC,20200925,83.5,-2.57,6.08,244.0,665487,502188,,blocked_ball,14.0,R,R,SD,SF,B,,,0.79,0.56,Edwin Moscoso,0.033,0.2099999999999999,0.94,in,out,w
154,154,154,11908,SL,20200925,81.9,-2.67,6.1,241.0,663757,502188,single,hit_into_play,8.0,L,R,SD,SF,X,8.0,line_drive,0.03,1.81,Edwin Moscoso,0.849,0.97,0.31,in,in,r
155,155,155,11909,FC,20200925,86.0,-2.76,5.98,209.0,663757,502188,,ball,13.0,L,R,SD,SF,B,,,-1.04,1.89,Edwin Moscoso,0.013,0.04,0.3899999999999999,out,in,w
156,156,156,11910,SL,20200925,84.8,-2.6,6.04,238.0,663757,502188,,swinging_strike,14.0,L,R,SD,SF,S,,,0.64,1.33,Edwin Moscoso,-0.075,0.36,0.1699999999999999,in,out,w
157,157,157,11911,SL,20200925,82.2,-2.59,6.01,230.0,663757,502188,,ball,14.0,L,R,SD,SF,B,,,0.0,0.88,Edwin Moscoso,0.043,,0.62,in,out,w
158,158,158,11912,FF,20200925,91.3,-2.57,6.2,223.0,663757,502188,,foul,5.0,L,R,SD,SF,S,,,0.24,2.82,Edwin Moscoso,-0.051,0.76,0.6800000000000002,in,in,r
159,159,159,11913,FF,20200925,91.5,-2.51,6.05,220.0,594824,502188,field_out,hit_into_play,5.0,L,R,SD,SF,X,5.0,popup,0.21,2.55,Edwin Moscoso,-0.384,0.79,0.9500000000000002,in,in,r
160,160,160,11914,FC,20200925,91.9,-2.54,6.09,217.0,594824,502188,,ball,12.0,L,R,SD,SF,B,,,0.09,3.88,Edwin Moscoso,0.019,0.91,0.3799999999999999,in,out,w
161,161,161,11915,FF,20200925,92.2,-2.65,5.99,221.0,488771,502188,double,hit_into_play,4.0,L,R,SD,SF,X,7.0,line_drive,-0.48,2.42,Edwin Moscoso,0.361,0.52,0.92,in,in,r
162,162,162,11916,SL,20200925,84.3,-2.54,6.07,172.0,488771,502188,,ball,12.0,L,R,SD,SF,B,,,1.03,2.83,Edwin Moscoso,0.04,0.03,0.6699999999999999,out,in,w
163,163,163,11917,SL,20200925,82.2,-2.46,6.03,173.0,488771,502188,,ball,11.0,L,R,SD,SF,B,,,-0.23,4.17,Edwin Moscoso,0.027,0.77,0.6699999999999999,in,out,w
164,164,164,11918,FS,20200925,82.8,-2.65,6.08,232.0,502054,502188,strikeout,swinging_strike,6.0,R,R,SD,SF,S,2.0,,0.52,2.76,Edwin Moscoso,-0.18,0.48,0.7400000000000002,in,in,r
165,165,165,11919,SI,20200925,92.2,-2.5,6.0,226.0,502054,502188,,foul,8.0,R,R,SD,SF,S,,,-0.16,1.58,Edwin Moscoso,-0.06,0.84,0.08,in,in,r
166,166,166,11920,FF,20200925,90.9,-2.5,6.11,214.0,502054,502188,,ball,11.0,R,R,SD,SF,B,,,-0.86,4.93,Edwin Moscoso,0.032,0.14,1.4299999999999995,in,out,w
167,167,167,11921,SI,20200925,92.7,-2.31,6.06,225.0,502054,502188,,called_strike,6.0,R,R,SD,SF,S,,,0.33,2.41,Edwin Moscoso,-0.042,0.6699999999999999,0.91,in,in,r
168,168,168,11922,FF,20200925,96.8,-1.47,6.07,214.0,573262,659275,field_out,hit_into_play,4.0,L,R,SD,SF,X,9.0,line_drive,-0.56,2.65,Edwin Moscoso,-0.135,0.4399999999999999,0.8500000000000001,in,in,r
169,169,169,11923,SL,20200925,88.1,-1.53,6.08,166.0,573262,659275,,foul,11.0,L,R,SD,SF,S,,,-1.02,2.52,Edwin Moscoso,0.0,0.02,0.98,out,in,w
170,170,170,11924,FF,20200925,96.2,-1.48,6.13,215.0,573262,659275,,foul,4.0,L,R,SD,SF,S,,,-0.81,2.76,Edwin Moscoso,-0.041,0.1899999999999999,0.7400000000000002,in,in,r
171,171,171,11925,FF,20200925,95.4,-1.59,6.17,217.0,573262,659275,,ball,11.0,L,R,SD,SF,B,,,-1.66,2.82,Edwin Moscoso,0.047,0.6599999999999999,0.6800000000000002,out,in,w
172,172,172,11926,SL,20200925,86.2,-1.66,6.11,121.0,573262,659275,,ball,13.0,L,R,SD,SF,B,,,-0.68,1.07,Edwin Moscoso,0.021,0.3199999999999999,0.4299999999999999,in,out,w
173,173,173,11927,FF,20200925,94.6,-1.49,6.18,206.0,573262,659275,,called_strike,8.0,L,R,SD,SF,S,,,-0.11,1.67,Edwin Moscoso,-0.022,0.89,0.1699999999999999,in,in,r
174,174,174,11928,SL,20200925,83.9,-1.57,6.15,75.0,573262,659275,,ball,11.0,L,R,SD,SF,B,,,-1.48,2.81,Edwin Moscoso,0.018,0.48,0.69,out,in,w
175,175,175,11929,SL,20200925,85.0,-1.59,6.24,114.0,663698,659275,field_out,hit_into_play,6.0,R,R,SD,SF,X,7.0,fly_ball,0.46,2.35,Edwin Moscoso,-0.168,0.54,0.8500000000000001,in,in,r
176,176,176,11930,SL,20200925,87.6,-1.52,6.15,53.0,643289,659275,strikeout,swinging_strike,14.0,R,R,SD,SF,S,2.0,,1.06,2.18,Edwin Moscoso,-0.18,0.06,0.6800000000000002,out,in,w
177,177,177,11931,SL,20200925,86.5,-1.38,6.21,79.0,643289,659275,,foul,3.0,R,R,SD,SF,S,,,0.38,3.01,Edwin Moscoso,0.0,0.62,0.4900000000000002,in,in,r
178,178,178,11932,SI,20200925,96.9,-1.42,6.17,220.0,643289,659275,,foul,3.0,R,R,SD,SF,S,,,0.39,3.52,Edwin Moscoso,0.0,0.61,0.02,in,out,w
179,179,179,11933,SL,20200925,85.9,-1.37,6.23,62.0,643289,659275,,ball,12.0,R,R,SD,SF,B,,,0.99,3.59,Edwin Moscoso,0.027,0.01,0.0899999999999998,in,out,w
180,180,180,11934,FF,20200925,96.3,-1.6,6.26,211.0,643289,659275,,foul,3.0,R,R,SD,SF,S,,,0.54,2.93,Edwin Moscoso,-0.056,0.4599999999999999,0.5699999999999998,in,in,r
181,181,181,11935,SL,20200925,83.6,-1.7,6.31,90.0,643289,659275,,called_strike,1.0,R,R,SD,SF,S,,,-0.47,3.49,Edwin Moscoso,-0.042,0.53,0.0099999999999997,in,in,r
182,182,182,11936,FF,20200925,92.2,-2.5,5.91,223.0,519048,502188,field_out,hit_into_play,2.0,L,R,SD,SF,X,6.0,popup,0.24,3.43,Edwin Moscoso,-0.067,0.76,0.0699999999999998,in,in,r
183,183,183,11937,FF,20200925,92.6,-2.55,5.95,230.0,519048,502188,,foul,1.0,L,R,SD,SF,S,,,-0.35,3.12,Edwin Moscoso,-0.027,0.65,0.3799999999999999,in,in,r
184,184,184,11938,SL,20200925,84.1,-2.59,5.93,187.0,519048,502188,,foul,6.0,L,R,SD,SF,S,,,0.79,2.73,Edwin Moscoso,-0.017,0.2099999999999999,0.77,in,in,r
185,185,185,11939,SI,20200925,93.8,-2.75,6.04,221.0,571976,502188,field_out,hit_into_play,8.0,R,R,SD,SF,X,4.0,ground_ball,-0.19,1.7,Edwin Moscoso,-0.148,0.81,0.1999999999999999,in,in,r
186,186,186,11940,FF,20200925,92.7,-2.49,6.01,215.0,571976,502188,,ball,11.0,R,R,SD,SF,B,,,-0.41,4.76,Edwin Moscoso,0.03,0.5900000000000001,1.2599999999999998,in,out,w
187,187,187,11941,SI,20200925,93.5,-2.4,5.96,225.0,571976,502188,,called_strike,8.0,R,R,SD,SF,S,,,0.15,1.75,Edwin Moscoso,-0.044,0.85,0.25,in,in,r
188,188,188,11942,SI,20200925,93.3,-2.42,5.99,224.0,571976,502188,,ball,14.0,R,R,SD,SF,B,,,2.0,1.38,Edwin Moscoso,0.02,1.0,0.1200000000000001,out,out,w
189,189,189,11943,SI,20200925,93.5,-2.5,6.04,224.0,571976,502188,,called_strike,4.0,R,R,SD,SF,S,,,-0.53,2.47,Edwin Moscoso,-0.026,0.47,0.9700000000000002,in,in,r
190,190,190,11944,KC,20200925,81.6,-2.65,5.95,130.0,543333,502188,field_out,hit_into_play,4.0,L,R,SD,SF,X,7.0,fly_ball,-0.33,2.73,Edwin Moscoso,-0.215,0.6699999999999999,0.77,in,in,r
191,191,191,11945,SL,20200925,83.5,-2.6,5.9,190.0,543333,502188,,foul,4.0,L,R,SD,SF,S,,,-0.44,2.8,Edwin Moscoso,0.0,0.56,0.7000000000000002,in,in,r
192,192,192,11946,FF,20200925,91.7,-2.58,5.98,219.0,543333,502188,,foul,3.0,L,R,SD,SF,S,,,0.41,3.61,Edwin Moscoso,-0.076,0.5900000000000001,0.1099999999999998,in,out,w
193,193,193,11947,FF,20200925,90.9,-2.56,6.02,218.0,543333,502188,,ball,11.0,L,R,SD,SF,B,,,-1.37,4.16,Edwin Moscoso,0.051,0.3700000000000001,0.6600000000000001,out,out,w
194,194,194,11948,SL,20200925,83.1,-2.45,6.0,148.0,543333,502188,,ball,14.0,L,R,SD,SF,B,,,1.17,2.58,Edwin Moscoso,0.032,0.1699999999999999,0.92,out,in,w
195,195,195,11949,FF,20200925,91.2,-2.63,6.03,229.0,543333,502188,,swinging_strike,11.0,L,R,SD,SF,S,,,-0.71,4.03,Edwin Moscoso,-0.042,0.29,0.5300000000000002,in,out,w
196,196,196,11950,FF,20200925,95.9,-1.13,6.33,201.0,543063,659275,strikeout,called_strike,8.0,L,R,SD,SF,S,2.0,,-0.06,1.93,Edwin Moscoso,-0.067,0.94,0.4299999999999999,in,in,r
197,197,197,11951,FF,20200925,97.0,-1.38,6.14,218.0,543063,659275,,foul,11.0,L,R,SD,SF,S,,,-0.11,3.54,Edwin Moscoso,0.0,0.89,0.04,in,out,w
198,198,198,11952,SL,20200925,87.1,-1.66,6.1,20.0,543063,659275,,foul,6.0,L,R,SD,SF,S,,,0.49,2.32,Edwin Moscoso,-0.027,0.51,0.8199999999999998,in,in,r
199,199,199,11953,FF,20200925,96.7,-1.58,6.07,219.0,543063,659275,,swinging_strike,5.0,L,R,SD,SF,S,,,-0.12,2.52,Edwin Moscoso,-0.017,0.88,0.98,in,in,r
200,200,200,11954,SL,20200925,88.4,-1.45,6.15,103.0,446334,659275,field_out,hit_into_play,8.0,R,R,SD,SF,X,3.0,ground_ball,-0.2,1.89,Edwin Moscoso,-0.313,0.8,0.3899999999999999,in,in,r
201,201,201,11955,SL,20200925,86.7,-1.68,6.19,103.0,527038,659275,field_out,hit_into_play,8.0,R,R,SD,SF,X,6.0,ground_ball,0.25,2.0,Edwin Moscoso,-0.257,0.75,0.5,in,in,r
202,202,202,11956,FF,20200925,98.9,-1.35,6.29,217.0,474832,659275,double,hit_into_play,6.0,L,R,SD,SF,X,7.0,ground_ball,0.69,2.46,Edwin Moscoso,0.702,0.31,0.96,in,in,r
203,203,203,11957,SL,20200925,85.2,-1.39,6.25,43.0,474832,659275,,foul,3.0,L,R,SD,SF,S,,,0.7,2.9,Edwin Moscoso,0.0,0.3,0.6000000000000001,in,in,r
204,204,204,11958,SL,20200925,85.7,-1.31,6.3,336.0,474832,659275,,ball,14.0,L,R,SD,SF,B,,,1.84,-0.27,Edwin Moscoso,0.027,0.8400000000000001,1.77,out,out,w
205,205,205,11959,FF,20200925,96.9,-1.44,6.29,207.0,474832,659275,,foul,9.0,L,R,SD,SF,S,,,0.72,1.98,Edwin Moscoso,0.0,0.28,0.48,in,in,r
206,206,206,11960,SL,20200925,84.5,-1.56,6.35,,474832,659275,,called_strike,6.0,L,R,SD,SF,S,,,0.71,2.47,Edwin Moscoso,-0.056,0.29,0.9700000000000002,in,in,r
207,207,207,11961,FF,20200925,95.0,-1.3,6.35,142.0,474832,659275,,called_strike,6.0,L,R,SD,SF,S,,,0.33,2.28,Edwin Moscoso,-0.042,0.6699999999999999,0.7799999999999998,in,in,r
208,208,208,11962,SL,20200925,81.8,-2.78,6.02,257.0,592518,502188,field_out,hit_into_play,4.0,R,R,SD,SF,X,9.0,fly_ball,-0.51,3.07,Edwin Moscoso,-0.067,0.49,0.4300000000000001,in,in,r
209,209,209,11963,KC,20200925,81.0,-2.66,5.99,259.0,592518,502188,,foul,14.0,R,R,SD,SF,S,,,0.82,0.92,Edwin Moscoso,-0.027,0.18,0.58,in,out,w
210,210,210,11964,SI,20200925,91.8,-2.63,5.98,219.0,592518,502188,,called_strike,6.0,R,R,SD,SF,S,,,0.69,2.33,Edwin Moscoso,-0.017,0.31,0.8300000000000001,in,in,r
211,211,211,11965,SI,20200925,92.8,-2.66,5.92,220.0,665487,502188,field_out,hit_into_play,7.0,R,R,SD,SF,X,7.0,line_drive,-0.79,1.86,Edwin Moscoso,-0.118,0.2099999999999999,0.3600000000000001,in,in,r
212,212,212,11966,SI,20200925,92.1,-2.72,6.04,217.0,665487,502188,,foul,13.0,R,R,SD,SF,S,,,-0.96,2.01,Edwin Moscoso,-0.044,0.04,0.5099999999999998,in,in,r
213,213,213,11967,SI,20200925,91.9,-2.75,6.05,220.0,665487,502188,,foul,4.0,R,R,SD,SF,S,,,-0.73,2.88,Edwin Moscoso,-0.033,0.27,0.6200000000000001,in,in,r
214,214,214,11968,SI,20200925,92.2,-2.74,5.98,218.0,665487,502188,,ball,13.0,R,R,SD,SF,B,,,-1.83,2.12,Edwin Moscoso,0.027,0.8300000000000001,0.6200000000000001,out,in,w
215,215,215,11969,KC,20200925,79.1,-2.66,6.03,254.0,663757,502188,field_out,hit_into_play,7.0,L,R,SD,SF,X,7.0,fly_ball,-0.57,1.98,Edwin Moscoso,-0.209,0.43,0.48,in,in,r
216,216,216,11970,FF,20200925,91.2,-2.72,5.94,219.0,663757,502188,,foul,9.0,L,R,SD,SF,S,,,0.55,2.25,Edwin Moscoso,-0.042,0.4499999999999999,0.75,in,in,r
217,217,217,11971,SI,20200925,97.0,-1.53,6.02,219.0,456781,659275,field_out,hit_into_play,11.0,R,R,SD,SF,X,5.0,popup,-1.34,3.03,Edwin Moscoso,-0.112,0.3400000000000001,0.4700000000000002,out,in,w
218,218,218,11972,SL,20200925,88.5,-1.52,6.17,59.0,543105,659275,field_out,hit_into_play,9.0,L,R,SD,SF,X,3.0,ground_ball,0.76,2.19,Edwin Moscoso,-0.148,0.24,0.69,in,in,r
219,219,219,11973,SL,20200925,87.0,-1.72,6.1,64.0,543105,659275,,called_strike,7.0,L,R,SD,SF,S,,,-0.81,1.94,Edwin Moscoso,-0.047,0.1899999999999999,0.4399999999999999,in,in,r
220,220,220,11974,FF,20200925,96.7,-1.21,6.24,198.0,543105,659275,,ball,12.0,L,R,SD,SF,B,,,1.35,2.88,Edwin Moscoso,0.033,0.3500000000000001,0.6200000000000001,out,in,w
221,221,221,11975,FF,20200925,96.7,-1.34,6.26,211.0,543105,659275,,swinging_strike,5.0,L,R,SD,SF,S,,,0.04,2.9,Edwin Moscoso,-0.033,0.96,0.6000000000000001,in,in,r
222,222,222,11976,SL,20200925,86.0,-1.66,6.27,44.0,543105,659275,,ball,11.0,L,R,SD,SF,B,,,-1.3,3.36,Edwin Moscoso,0.027,0.3,0.1400000000000001,out,in,w
223,223,223,11977,SL,20200925,86.2,-1.28,6.35,37.0,573262,659275,strikeout,swinging_strike,14.0,L,R,SD,SF,S,2.0,,1.03,1.26,Edwin Moscoso,-0.153,0.03,0.24,out,out,w
224,224,224,11978,SL,20200925,86.6,-1.42,6.22,32.0,573262,659275,,foul,6.0,L,R,SD,SF,S,,,0.73,2.66,Edwin Moscoso,0.0,0.27,0.8399999999999999,in,in,r
225,225,225,11979,SL,20200925,86.4,-1.89,6.21,345.0,573262,659275,,foul,9.0,L,R,SD,SF,S,,,0.33,1.94,Edwin Moscoso,-0.056,0.6699999999999999,0.4399999999999999,in,in,r
226,226,226,11980,FF,20200925,96.0,-1.69,6.22,204.0,573262,659275,,called_strike,1.0,L,R,SD,SF,S,,,-0.52,3.04,Edwin Moscoso,-0.042,0.48,0.4599999999999999,in,in,r
227,227,227,24242,SL,20200922,86.3,-2.04,5.75,79.0,630105,594577,strikeout,swinging_strike,14.0,L,R,SD,LAA,S,2.0,,0.77,0.89,Edwin Moscoso,-0.078,0.2299999999999999,0.61,in,out,w
228,228,228,24243,SL,20200922,85.6,-2.18,5.72,118.0,630105,594577,,called_strike,7.0,L,R,SD,LAA,S,,,-0.76,1.91,Edwin Moscoso,-0.029,0.24,0.4099999999999999,in,in,r
229,229,229,24244,FC,20200922,91.5,-2.33,5.69,206.0,630105,594577,,ball,1.0,L,R,SD,LAA,B,,,-0.78,3.45,Edwin Moscoso,0.013,0.2199999999999999,0.0499999999999998,in,in,r
230,230,230,24245,FF,20200922,94.1,-1.9,5.72,221.0,630105,594577,,called_strike,5.0,L,R,SD,LAA,S,,,-0.15,2.73,Edwin Moscoso,-0.017,0.85,0.77,in,in,r
231,231,231,24246,FC,20200922,91.6,-2.23,5.74,203.0,543592,594577,grounded_into_double_play,hit_into_play,5.0,R,R,SD,LAA,X,6.0,ground_ball,-0.12,2.46,Edwin Moscoso,-0.499,0.88,0.96,in,in,r
232,232,232,24247,SL,20200922,87.2,-2.16,5.74,114.0,571976,594577,single,hit_into_play,9.0,R,R,SD,LAA,X,9.0,fly_ball,0.53,1.76,Edwin Moscoso,0.356,0.47,0.26,in,in,r
233,233,233,24248,SL,20200922,85.7,-2.22,5.75,123.0,571976,594577,,called_strike,2.0,R,R,SD,LAA,S,,,0.18,2.78,Edwin Moscoso,-0.059,0.8200000000000001,0.7200000000000002,in,in,r
234,234,234,24249,FF,20200922,94.5,-1.86,5.72,220.0,571976,594577,,ball,14.0,R,R,SD,LAA,B,,,1.51,1.33,Edwin Moscoso,0.06,0.51,0.1699999999999999,out,out,w
235,235,235,24250,SL,20200922,85.2,-2.16,5.8,196.0,571976,594577,,ball,14.0,R,R,SD,LAA,B,,,0.93,0.81,Edwin Moscoso,0.041,0.0699999999999999,0.69,in,out,w
236,236,236,24251,SL,20200922,91.2,-2.49,5.7,216.0,457708,572070,field_out,hit_into_play,13.0,R,R,SD,LAA,X,8.0,fly_ball,-0.65,1.43,Edwin Moscoso,-0.078,0.35,0.07,in,out,w
237,237,237,24252,FF,20200922,96.4,-2.42,5.76,193.0,457708,572070,,foul,2.0,R,R,SD,LAA,S,,,0.11,3.11,Edwin Moscoso,-0.029,0.89,0.3900000000000001,in,in,r
238,238,238,24253,SL,20200922,90.8,-2.5,5.72,266.0,457708,572070,,called_strike,9.0,R,R,SD,LAA,S,,,0.4,2.04,Edwin Moscoso,-0.022,0.6,0.54,in,in,r
239,239,239,24254,SL,20200922,91.8,-2.49,5.7,140.0,457708,572070,,ball,14.0,R,R,SD,LAA,B,,,1.55,-0.57,Edwin Moscoso,0.018,0.55,2.07,out,out,w
240,240,240,24255,SL,20200922,89.8,-2.46,5.82,212.0,405395,572070,field_out,hit_into_play,14.0,R,R,SD,LAA,X,7.0,line_drive,0.41,1.33,Edwin Moscoso,-0.103,0.5900000000000001,0.1699999999999999,in,out,w
241,241,241,24256,SL,20200922,88.7,-2.43,5.84,217.0,405395,572070,,foul,8.0,R,R,SD,LAA,S,,,0.08,1.7,Edwin Moscoso,0.0,0.92,0.1999999999999999,in,in,r
242,242,242,24257,SL,20200922,90.4,-2.49,5.78,212.0,405395,572070,,swinging_strike,14.0,R,R,SD,LAA,S,,,0.84,2.02,Edwin Moscoso,-0.039,0.16,0.52,in,in,r
243,243,243,24258,SL,20200922,89.1,-2.47,5.83,56.0,405395,572070,,called_strike,1.0,R,R,SD,LAA,S,,,-0.56,3.29,Edwin Moscoso,-0.026,0.4399999999999999,0.2099999999999999,in,in,r
244,244,244,24259,SL,20200922,91.0,-2.47,5.75,35.0,543685,572070,field_out,hit_into_play,5.0,R,R,SD,LAA,X,9.0,fly_ball,0.03,2.31,Edwin Moscoso,-0.241,0.97,0.81,in,in,r
245,245,245,24260,SL,20200922,90.7,-2.59,5.67,195.0,543685,572070,,ball,14.0,R,R,SD,LAA,B,,,0.98,0.5,Edwin Moscoso,0.032,0.02,1.0,in,out,w
246,246,246,24261,FF,20200922,96.7,-2.5,5.85,192.0,543685,572070,,called_strike,1.0,R,R,SD,LAA,S,,,-0.53,3.16,Edwin Moscoso,-0.042,0.47,0.3399999999999998,in,in,r
247,247,247,24262,FC,20200922,91.7,-2.24,5.71,201.0,519048,594577,strikeout,swinging_strike,1.0,L,R,SD,LAA,S,2.0,,-0.63,3.42,Edwin Moscoso,-0.446,0.37,0.08,in,in,r
248,248,248,24263,SL,20200922,85.4,-2.3,5.75,90.0,519048,594577,,ball,11.0,L,R,SD,LAA,B,,,-1.56,3.67,Edwin Moscoso,0.041,0.56,0.1699999999999999,out,out,w
249,249,249,24264,FF,20200922,95.8,-1.95,5.8,219.0,519048,594577,,ball,11.0,L,R,SD,LAA,B,,,-0.25,4.54,Edwin Moscoso,0.043,0.75,1.04,in,out,w
250,250,250,24265,FC,20200922,91.3,-2.22,5.79,208.0,519048,594577,,foul,7.0,L,R,SD,LAA,S,,,-0.4,2.13,Edwin Moscoso,-0.115,0.6,0.6299999999999999,in,in,r
251,251,251,24266,FF,20200922,94.6,-2.02,5.8,218.0,519048,594577,,called_strike,1.0,L,R,SD,LAA,S,,,-0.71,3.35,Edwin Moscoso,-0.071,0.29,0.1499999999999999,in,in,r
252,252,252,24267,FF,20200922,95.5,-1.9,5.79,217.0,502054,594577,walk,ball,12.0,R,R,SD,LAA,B,,,1.25,3.06,Edwin Moscoso,0.138,0.25,0.4399999999999999,out,in,w
253,253,253,24268,SL,20200922,86.8,-2.05,5.85,79.0,502054,594577,,ball,14.0,R,R,SD,LAA,B,,,1.24,2.14,Edwin Moscoso,0.073,0.24,0.6400000000000001,out,in,w
254,254,254,24269,SL,20200922,86.1,-2.13,5.87,122.0,502054,594577,,called_strike,6.0,R,R,SD,LAA,S,,,0.41,2.66,Edwin Moscoso,-0.046,0.5900000000000001,0.8399999999999999,in,in,r
255,255,255,24270,FC,20200922,90.3,-2.12,5.78,190.0,502054,594577,,ball,12.0,R,R,SD,LAA,B,,,1.12,3.57,Edwin Moscoso,0.061,0.1200000000000001,0.0699999999999998,out,out,w
256,256,256,24271,SL,20200922,83.4,-2.17,6.06,95.0,502054,594577,,ball,12.0,R,R,SD,LAA,B,,,1.42,3.53,Edwin Moscoso,0.01,0.4199999999999999,0.0299999999999998,out,out,w
