,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp
204269,FF,20200808,88.0,2.13,5.65,141.0,596748,626929,,ball,13.0,R,L,KC,MIN,B,,,-0.53,1.1,Jose Navas,0.041
204270,CH,20200808,82.5,0.84,5.62,117.0,501303,518633,field_out,hit_into_play,14.0,R,L,KC,MIN,X,9.0,fly_ball,0.99,1.78,Jose Navas,-0.078
204271,FF,20200808,91.7,0.39,5.81,158.0,501303,518633,,ball,13.0,R,L,KC,MIN,B,,,-1.4,1.43,Jose Navas,0.011
204272,SL,20200808,81.8,0.79,5.68,339.0,501303,518633,,foul,8.0,R,L,KC,MIN,S,,,0.16,1.71,Jose Navas,0.0
204273,SI,20200808,93.8,0.45,5.86,77.0,501303,518633,,foul,6.0,R,L,KC,MIN,S,,,0.81,2.39,Jose Navas,0.0
204274,CU,20200808,76.0,0.32,5.85,347.0,501303,518633,,called_strike,12.0,R,L,KC,MIN,S,,,0.27,3.39,Jose Navas,-0.027
204275,SI,20200808,94.1,0.59,5.72,176.0,501303,518633,,swinging_strike,6.0,R,L,KC,MIN,S,,,0.55,2.16,Jose Navas,-0.017
204276,SL,20200808,83.2,0.86,5.69,245.0,621439,518633,home_run,hit_into_play,5.0,R,L,KC,MIN,X,,fly_ball,-0.12,2.13,Jose Navas,2.639
204277,FF,20200808,92.6,0.49,5.82,150.0,621439,518633,,ball,11.0,R,L,KC,MIN,B,,,-0.92,4.05,Jose Navas,0.099
204278,FF,20200808,91.0,0.52,5.81,149.0,621439,518633,,foul,2.0,R,L,KC,MIN,S,,,0.06,2.81,Jose Navas,-0.113
204279,SL,20200808,83.6,0.77,5.77,316.0,621439,518633,,swinging_strike,9.0,R,L,KC,MIN,S,,,0.49,1.48,Jose Navas,-0.105
204280,SL,20200808,83.2,0.68,5.73,20.0,621439,518633,,ball,13.0,R,L,KC,MIN,B,,,-0.98,2.33,Jose Navas,0.061
204281,CU,20200808,75.8,0.45,5.85,346.0,621439,518633,,ball,14.0,R,L,KC,MIN,B,,,0.18,1.04,Jose Navas,0.055
204282,SI,20200808,91.5,0.46,5.74,285.0,650333,518633,walk,ball,13.0,L,L,KC,MIN,B,,,-0.78,1.06,Jose Navas,0.2
204283,FF,20200808,92.1,0.54,5.83,142.0,650333,518633,,ball,11.0,L,L,KC,MIN,B,,,-0.54,3.64,Jose Navas,0.062
204284,FF,20200808,92.3,0.36,5.86,148.0,650333,518633,,ball,11.0,L,L,KC,MIN,B,,,-1.22,2.56,Jose Navas,0.039
204285,SI,20200808,92.8,0.41,5.79,155.0,650333,518633,,foul,3.0,L,L,KC,MIN,S,,,0.69,2.85,Jose Navas,-0.057
204286,SI,20200808,91.8,0.63,5.8,157.0,650333,518633,,foul,14.0,L,L,KC,MIN,S,,,1.33,2.28,Jose Navas,-0.052
204287,SI,20200808,91.3,0.57,5.83,159.0,650333,518633,,ball,12.0,L,L,KC,MIN,B,,,0.33,4.41,Jose Navas,0.033
204288,SI,20200808,92.1,0.61,5.77,157.0,503556,518633,single,hit_into_play,14.0,R,L,KC,MIN,X,8.0,line_drive,1.3,2.43,Jose Navas,0.094
204289,SI,20200808,92.3,0.75,5.68,156.0,503556,518633,,ball,14.0,R,L,KC,MIN,B,,,1.48,1.59,Jose Navas,0.027
204290,SI,20200808,91.8,0.68,5.75,96.0,503556,518633,,ball,11.0,R,L,KC,MIN,B,,,-0.51,4.33,Jose Navas,0.018
204291,FF,20200808,91.1,0.49,5.78,148.0,592696,518633,field_out,hit_into_play,2.0,L,L,KC,MIN,X,8.0,fly_ball,0.1,2.91,Jose Navas,-0.266
204292,FF,20200808,91.2,0.45,5.83,165.0,592696,518633,,ball,12.0,L,L,KC,MIN,B,,,0.18,4.44,Jose Navas,0.072
204293,FF,20200808,90.7,0.35,5.9,151.0,592696,518633,,foul,3.0,L,L,KC,MIN,S,,,0.35,3.03,Jose Navas,-0.039
204294,FF,20200808,91.8,0.46,5.87,151.0,592696,518633,,ball,11.0,L,L,KC,MIN,B,,,-0.28,3.55,Jose Navas,0.04
204295,SL,20200808,84.4,0.63,5.75,345.0,592696,518633,,ball,13.0,L,L,KC,MIN,B,,,-0.77,1.33,Jose Navas,0.027
204296,SL,20200808,84.3,0.4,5.84,282.0,593934,518633,field_out,hit_into_play,8.0,R,L,KC,MIN,X,8.0,fly_ball,0.18,1.64,Jose Navas,-0.18
204297,FF,20200808,92.4,0.72,5.83,138.0,593934,518633,,ball,11.0,R,L,KC,MIN,B,,,-0.08,5.48,Jose Navas,0.027
204298,FF,20200808,92.2,0.54,5.85,152.0,593934,518633,,swinging_strike,12.0,R,L,KC,MIN,S,,,0.07,3.74,Jose Navas,-0.056
204299,SI,20200808,92.5,0.57,5.78,67.0,593934,518633,,called_strike,14.0,R,L,KC,MIN,S,,,0.87,2.31,Jose Navas,-0.042
204300,SI,20200808,87.6,0.63,5.76,128.0,443558,518633,home_run,hit_into_play,3.0,R,L,KC,MIN,X,,fly_ball,0.55,2.99,Jose Navas,1.07
204301,FF,20200808,93.5,0.68,5.7,149.0,443558,518633,,foul,5.0,R,L,KC,MIN,S,,,-0.24,2.43,Jose Navas,0.0
204302,FF,20200808,92.2,0.47,5.88,250.0,443558,518633,,ball,11.0,R,L,KC,MIN,B,,,-0.14,4.19,Jose Navas,0.027
204303,CU,20200808,77.6,0.37,5.87,337.0,443558,518633,,called_strike,9.0,R,L,KC,MIN,S,,,0.61,1.85,Jose Navas,-0.056
204304,SI,20200808,91.7,0.6,5.85,343.0,443558,518633,,called_strike,7.0,R,L,KC,MIN,S,,,-0.58,2.04,Jose Navas,-0.042
204305,SL,20200808,84.2,-0.96,5.83,131.0,460086,543606,strikeout,swinging_strike,14.0,L,R,KC,MIN,S,2.0,,1.1,2.08,Jose Navas,-0.177
204306,FF,20200808,93.5,-1.31,5.63,204.0,460086,543606,,called_strike,8.0,L,R,KC,MIN,S,,,0.23,1.92,Jose Navas,-0.057
204307,FC,20200808,89.0,-1.1,5.7,206.0,460086,543606,,foul,6.0,L,R,KC,MIN,S,,,0.52,2.54,Jose Navas,-0.052
204308,FS,20200808,83.3,-1.24,5.68,223.0,460086,543606,,ball,11.0,L,R,KC,MIN,B,,,-1.67,2.59,Jose Navas,0.033
204309,FS,20200808,83.4,-1.33,5.73,228.0,609275,543606,field_out,hit_into_play,13.0,L,R,KC,MIN,X,8.0,line_drive,-0.86,2.35,Jose Navas,-0.326
204310,FS,20200808,83.7,-1.33,5.73,227.0,609275,543606,,ball,13.0,L,R,KC,MIN,B,,,-1.41,2.49,Jose Navas,0.057
204311,FC,20200808,88.7,-1.13,5.79,191.0,609275,543606,,swinging_strike,2.0,L,R,KC,MIN,S,,,-0.14,2.96,Jose Navas,-0.062
204312,FC,20200808,89.6,-1.15,5.74,185.0,609275,543606,,ball,12.0,L,R,KC,MIN,B,,,0.93,2.65,Jose Navas,0.031
204313,FF,20200808,93.5,-1.21,5.65,203.0,656811,543606,walk,ball,14.0,L,R,KC,MIN,B,,,1.05,2.13,Jose Navas,0.226
204314,FC,20200808,88.9,-1.06,5.72,198.0,656811,543606,,ball,14.0,L,R,KC,MIN,B,,,1.58,0.89,Jose Navas,0.06
204315,FS,20200808,83.2,-1.19,5.74,215.0,656811,543606,,foul,4.0,L,R,KC,MIN,S,,,-0.44,2.67,Jose Navas,0.0
204316,SL,20200808,85.1,-0.88,5.91,345.0,656811,543606,,ball,14.0,L,R,KC,MIN,B,,,2.29,0.17,Jose Navas,0.03
204317,SL,20200808,85.2,-0.99,5.88,96.0,656811,543606,,foul,14.0,L,R,KC,MIN,S,,,1.58,2.38,Jose Navas,0.0
204318,FF,20200808,93.9,-1.21,5.68,288.0,656811,543606,,called_strike,9.0,L,R,KC,MIN,S,,,0.4,2.0,Jose Navas,-0.044
204319,FS,20200808,86.4,-1.1,5.72,230.0,656811,543606,,swinging_strike,8.0,L,R,KC,MIN,S,,,0.14,1.48,Jose Navas,-0.033
204320,FC,20200808,89.8,-1.06,5.8,78.0,656811,543606,,ball,14.0,L,R,KC,MIN,B,,,1.24,1.4,Jose Navas,0.027
204321,SL,20200808,84.5,-0.95,5.86,135.0,521692,543606,field_out,hit_into_play,5.0,R,R,KC,MIN,X,4.0,popup,0.2,2.31,Jose Navas,-0.319
204322,FF,20200808,92.1,-1.1,5.8,216.0,521692,543606,,swinging_strike,12.0,R,R,KC,MIN,S,,,1.11,2.83,Jose Navas,-0.094
204323,CU,20200808,73.5,-0.91,6.03,52.0,521692,543606,,ball,11.0,R,R,KC,MIN,B,,,-0.25,4.29,Jose Navas,0.122
204324,SL,20200808,83.0,-0.88,5.99,127.0,521692,543606,,foul,6.0,R,R,KC,MIN,S,,,0.82,2.34,Jose Navas,-0.059
204325,SL,20200808,83.2,-0.97,5.95,174.0,521692,543606,,ball,14.0,R,R,KC,MIN,B,,,0.82,0.5,Jose Navas,0.06
204326,SL,20200808,85.3,-0.96,5.97,207.0,521692,543606,,ball,14.0,R,R,KC,MIN,B,,,1.2,0.87,Jose Navas,0.041
204327,FS,20200808,84.7,-1.14,5.85,213.0,624585,543606,home_run,hit_into_play,8.0,R,R,KC,MIN,X,,line_drive,-0.14,1.71,Jose Navas,1.07
204328,FS,20200808,84.6,-1.12,5.81,215.0,624585,543606,,swinging_strike,13.0,R,R,KC,MIN,S,,,-0.29,1.56,Jose Navas,-0.06
204329,FS,20200808,85.3,-1.12,5.73,216.0,624585,543606,,ball,14.0,R,R,KC,MIN,B,,,2.24,0.18,Jose Navas,0.032
204330,CU,20200808,72.8,-1.01,5.98,47.0,624585,543606,,swinging_strike,8.0,R,R,KC,MIN,S,,,0.14,2.23,Jose Navas,-0.042
204331,CU,20200808,77.0,0.33,5.83,339.0,596146,518633,field_out,hit_into_play,4.0,L,L,KC,MIN,X,2.0,popup,-0.63,2.74,Jose Navas,-0.096
204332,FF,20200808,93.6,0.29,5.87,157.0,596146,518633,,foul,13.0,L,L,KC,MIN,S,,,-1.24,2.47,Jose Navas,0.0
204333,CH,20200808,85.7,0.55,5.83,130.0,596146,518633,,foul,4.0,L,L,KC,MIN,S,,,-0.3,2.59,Jose Navas,0.0
204334,FF,20200808,92.9,0.41,5.86,141.0,596146,518633,,ball,13.0,L,L,KC,MIN,B,,,-1.1,1.46,Jose Navas,0.018
204335,FF,20200808,92.4,0.5,5.8,153.0,596146,518633,,called_strike,7.0,L,L,KC,MIN,S,,,-0.54,1.95,Jose Navas,-0.029
204336,SL,20200808,84.6,0.7,5.79,227.0,596146,518633,,ball,13.0,L,L,KC,MIN,B,,,-0.66,1.29,Jose Navas,0.013
204337,SL,20200808,82.7,0.72,5.83,278.0,596146,518633,,called_strike,7.0,L,L,KC,MIN,S,,,-0.5,1.85,Jose Navas,-0.017
204338,FF,20200808,92.2,0.5,5.84,157.0,641598,518633,field_out,hit_into_play,1.0,R,L,KC,MIN,X,7.0,fly_ball,-0.36,3.01,Jose Navas,-0.266
204339,FF,20200808,91.9,0.5,5.8,157.0,641598,518633,,called_strike,4.0,R,L,KC,MIN,S,,,-0.37,2.77,Jose Navas,-0.059
204340,SI,20200808,91.9,0.4,5.83,151.0,641598,518633,,ball,14.0,R,L,KC,MIN,B,,,0.89,1.27,Jose Navas,0.091
204341,CH,20200808,82.8,0.58,5.87,121.0,641598,518633,,ball,12.0,R,L,KC,MIN,B,,,1.71,3.58,Jose Navas,0.04
204342,CU,20200808,76.3,0.51,5.96,334.0,641598,518633,,ball,12.0,R,L,KC,MIN,B,,,1.38,3.54,Jose Navas,0.027
204343,FF,20200808,92.1,0.48,5.92,151.0,501303,518633,strikeout,swinging_strike,12.0,R,L,KC,MIN,S,2.0,,0.86,3.41,Jose Navas,-0.215
204344,FF,20200808,92.4,0.67,5.79,152.0,501303,518633,,ball,12.0,R,L,KC,MIN,B,,,0.76,3.84,Jose Navas,0.035
204345,SL,20200808,83.0,0.67,5.83,316.0,501303,518633,,foul,8.0,R,L,KC,MIN,S,,,-0.23,1.89,Jose Navas,0.0
204346,FF,20200808,91.6,0.42,5.91,211.0,501303,518633,,foul,1.0,R,L,KC,MIN,S,,,-0.39,3.29,Jose Navas,-0.06
204347,SI,20200808,91.1,0.73,5.8,91.0,501303,518633,,foul,2.0,R,L,KC,MIN,S,,,-0.27,2.97,Jose Navas,-0.05
204348,SI,20200808,92.0,0.59,5.85,283.0,501303,518633,,ball,7.0,R,L,KC,MIN,B,,,-0.56,1.68,Jose Navas,0.041
204349,FF,20200808,92.6,-1.16,5.8,258.0,593160,543606,field_out,hit_into_play,3.0,R,R,KC,MIN,X,4.0,ground_ball,0.72,2.99,Jose Navas,-0.096
204350,FF,20200808,92.6,-1.2,5.81,239.0,593160,543606,,swinging_strike,12.0,R,R,KC,MIN,S,,,0.03,3.6,Jose Navas,-0.032
204351,FF,20200808,93.0,-1.19,5.81,215.0,593160,543606,,foul,2.0,R,R,KC,MIN,S,,,-0.01,3.12,Jose Navas,-0.028
204352,SL,20200808,81.5,-1.04,5.9,118.0,593160,543606,,ball,9.0,R,R,KC,MIN,B,,,0.83,2.01,Jose Navas,0.027
204353,CU,20200808,72.7,-0.9,6.05,48.0,593160,543606,,ball,14.0,R,R,KC,MIN,B,,,1.31,1.01,Jose Navas,0.018
204354,FS,20200808,84.3,-1.23,5.68,230.0,621433,543606,field_out,hit_into_play,5.0,L,R,KC,MIN,X,5.0,ground_ball,-0.26,2.37,Jose Navas,-0.208
204355,FS,20200808,82.8,-1.23,5.81,229.0,621433,543606,,ball,11.0,L,R,KC,MIN,B,,,-0.13,3.95,Jose Navas,0.06
204356,FS,20200808,83.9,-1.21,5.81,225.0,621433,543606,,ball,11.0,L,R,KC,MIN,B,,,-1.26,2.8,Jose Navas,0.069
204357,FF,20200808,93.2,-1.2,5.77,195.0,621433,543606,,ball,12.0,L,R,KC,MIN,B,,,0.9,3.81,Jose Navas,0.003
204358,FS,20200808,84.3,-1.16,5.84,225.0,621433,543606,,foul,9.0,L,R,KC,MIN,S,,,0.39,1.76,Jose Navas,-0.067
204359,FS,20200808,84.5,-1.14,5.8,218.0,621433,543606,,swinging_strike,8.0,L,R,KC,MIN,S,,,0.04,1.49,Jose Navas,-0.049
204360,FS,20200808,85.1,-1.2,5.79,224.0,670032,543606,single,hit_into_play,11.0,L,R,KC,MIN,X,7.0,line_drive,-0.19,3.3,Jose Navas,0.432
204361,FF,20200808,91.8,-1.28,5.76,211.0,670032,543606,,swinging_strike,1.0,L,R,KC,MIN,S,,,-0.8,2.76,Jose Navas,-0.076
204362,FC,20200808,88.3,-1.08,5.8,195.0,670032,543606,,ball,14.0,L,R,KC,MIN,B,,,1.64,2.0,Jose Navas,0.051
204363,FC,20200808,87.1,-1.21,5.83,177.0,670032,543606,,called_strike,3.0,L,R,KC,MIN,S,,,0.55,2.71,Jose Navas,-0.05
204364,CU,20200808,71.9,-1.06,5.99,50.0,670032,543606,,ball,14.0,L,R,KC,MIN,B,,,0.46,0.36,Jose Navas,0.041
204365,FF,20200808,93.5,0.42,5.88,162.0,621439,518633,field_out,hit_into_play,3.0,R,L,KC,MIN,X,5.0,line_drive,0.4,3.25,Jose Navas,-0.474
204366,CU,20200808,77.6,0.48,5.78,341.0,650333,518633,single,hit_into_play,9.0,L,L,KC,MIN,X,8.0,line_drive,0.75,1.82,Jose Navas,0.384
204367,SL,20200808,83.5,0.77,5.78,205.0,650333,518633,,called_strike,2.0,L,L,KC,MIN,S,,,0.04,2.47,Jose Navas,-0.057
204368,FF,20200808,92.0,0.43,5.91,145.0,650333,518633,,ball,11.0,L,L,KC,MIN,B,,,-0.51,3.86,Jose Navas,0.023
204369,FF,20200808,91.4,0.5,5.84,156.0,650333,518633,,foul,4.0,L,L,KC,MIN,S,,,-0.6,2.68,Jose Navas,-0.041
204370,CH,20200808,84.8,0.53,5.8,121.0,503556,518633,single,hit_into_play,3.0,R,L,KC,MIN,X,7.0,line_drive,0.65,3.24,Jose Navas,0.143
204371,SL,20200808,83.1,1.01,5.72,298.0,503556,518633,,called_strike,6.0,R,L,KC,MIN,S,,,0.57,2.57,Jose Navas,-0.022
204372,SI,20200808,92.5,0.6,5.72,156.0,503556,518633,,ball,12.0,R,L,KC,MIN,B,,,1.18,3.45,Jose Navas,0.018
204373,SL,20200808,83.7,0.64,5.76,325.0,592696,518633,field_out,hit_into_play,13.0,L,L,KC,MIN,X,4.0,ground_ball,-0.83,1.8,Jose Navas,-0.118
204374,SL,20200808,85.3,0.45,5.83,239.0,592696,518633,,ball,13.0,L,L,KC,MIN,B,,,-1.42,1.28,Jose Navas,0.015
204375,FF,20200808,93.2,0.38,5.87,151.0,592696,518633,,foul,6.0,L,L,KC,MIN,S,,,0.5,2.64,Jose Navas,0.0
204376,FF,20200808,92.6,0.64,5.91,157.0,592696,518633,,swinging_strike,11.0,L,L,KC,MIN,S,,,-0.28,3.95,Jose Navas,-0.039
204377,SL,20200808,84.6,0.77,5.8,308.0,592696,518633,,called_strike,1.0,L,L,KC,MIN,S,,,-0.41,2.89,Jose Navas,-0.026
204378,FF,20200808,92.8,0.48,5.87,156.0,593934,518633,strikeout,swinging_strike,3.0,R,L,KC,MIN,S,2.0,,0.78,3.64,Jose Navas,-0.319
204379,FF,20200808,92.4,0.56,5.81,159.0,593934,518633,,ball,11.0,R,L,KC,MIN,B,,,-1.55,2.92,Jose Navas,0.103
204380,FF,20200808,91.8,0.62,5.83,150.0,593934,518633,,ball,12.0,R,L,KC,MIN,B,,,1.65,4.09,Jose Navas,0.035
204381,CH,20200808,83.4,0.71,5.78,116.0,593934,518633,,called_strike,3.0,R,L,KC,MIN,S,,,0.82,3.06,Jose Navas,-0.06
204382,FF,20200808,91.7,0.64,5.87,151.0,593934,518633,,ball,12.0,R,L,KC,MIN,B,,,0.32,4.23,Jose Navas,0.032
204383,SI,20200808,93.0,0.76,5.8,159.0,593934,518633,,called_strike,6.0,R,L,KC,MIN,S,,,0.28,2.55,Jose Navas,-0.042
204384,FS,20200808,85.2,-1.09,5.78,219.0,596748,543606,force_out,hit_into_play,6.0,R,R,KC,MIN,X,6.0,ground_ball,0.28,2.11,Jose Navas,-0.624
204385,SL,20200808,83.7,-1.08,5.87,183.0,596748,543606,,swinging_strike,6.0,R,R,KC,MIN,S,,,0.7,2.68,Jose Navas,-0.198
204386,FF,20200808,92.8,-1.07,5.87,211.0,596748,543606,,called_strike,7.0,R,R,KC,MIN,S,,,-0.44,1.7,Jose Navas,-0.162
204387,FF,20200808,92.8,-0.91,5.95,205.0,596748,543606,,ball,14.0,R,R,KC,MIN,B,,,1.16,2.43,Jose Navas,0.177
204388,CU,20200808,73.2,-0.83,6.03,30.0,596748,543606,,ball,14.0,R,R,KC,MIN,B,,,1.71,1.23,Jose Navas,0.109
204389,FF,20200808,92.7,-1.16,5.75,214.0,460086,543606,walk,ball,14.0,L,R,KC,MIN,B,,,1.34,1.85,Jose Navas,0.105
204390,FS,20200808,84.3,-1.17,5.73,221.0,460086,543606,,ball,14.0,L,R,KC,MIN,B,,,0.94,1.33,Jose Navas,0.057
204391,FS,20200808,82.1,-1.23,5.75,235.0,460086,543606,,ball,11.0,L,R,KC,MIN,B,,,-1.3,3.49,Jose Navas,0.061
204392,FS,20200808,83.2,-1.26,5.82,224.0,460086,543606,,ball,11.0,L,R,KC,MIN,B,,,-1.4,3.17,Jose Navas,0.055
204393,FS,20200808,83.9,-1.24,5.79,215.0,609275,543606,fielders_choice_out,hit_into_play,7.0,L,R,KC,MIN,X,3.0,ground_ball,-0.53,2.01,Jose Navas,-0.73
204394,FS,20200808,84.1,-1.25,5.86,230.0,609275,543606,,ball,11.0,L,R,KC,MIN,B,,,-1.27,2.79,Jose Navas,0.077
204395,FF,20200808,93.4,-1.2,5.78,216.0,656811,543606,single,hit_into_play,4.0,L,R,KC,MIN,X,8.0,line_drive,-0.55,2.79,Jose Navas,1.208
204396,FF,20200808,92.8,-1.16,5.78,209.0,656811,543606,,foul,2.0,L,R,KC,MIN,S,,,-0.09,3.24,Jose Navas,-0.194
204397,FS,20200808,84.0,-1.22,5.69,217.0,656811,543606,,ball,13.0,L,R,KC,MIN,B,,,-1.51,0.94,Jose Navas,0.074
204398,FS,20200808,84.9,-1.29,5.78,205.0,656811,543606,,called_strike,13.0,L,R,KC,MIN,S,,,-0.84,2.35,Jose Navas,-0.108
204399,FS,20200808,85.6,-1.02,5.86,227.0,521692,543606,double,hit_into_play,8.0,R,R,KC,MIN,X,7.0,ground_ball,-0.07,1.8,Jose Navas,0.881
204400,FF,20200808,92.7,-0.97,5.92,209.0,521692,543606,,ball,14.0,R,R,KC,MIN,B,,,1.97,2.7,Jose Navas,0.031
204401,FS,20200808,84.5,-1.0,5.91,215.0,624585,543606,strikeout,swinging_strike,8.0,R,R,KC,MIN,S,2.0,,0.2,2.0,Jose Navas,-0.267
204402,FS,20200808,83.6,-0.93,5.96,217.0,624585,543606,,ball,13.0,R,R,KC,MIN,B,,,-1.17,1.87,Jose Navas,0.003
204403,SL,20200808,84.7,-0.92,6.0,165.0,624585,543606,,foul,9.0,R,R,KC,MIN,S,,,0.57,1.99,Jose Navas,-0.067
204404,SL,20200808,85.4,-0.94,6.0,202.0,624585,543606,,called_strike,14.0,R,R,KC,MIN,S,,,0.92,1.99,Jose Navas,-0.049
204405,FS,20200808,85.0,-1.08,5.89,215.0,593160,543606,hit_by_pitch,hit_by_pitch,11.0,R,R,KC,MIN,B,,,-2.29,4.09,Jose Navas,0.436
204406,FF,20200808,92.6,-1.11,5.86,222.0,593160,543606,,foul,12.0,R,R,KC,MIN,S,,,1.06,2.46,Jose Navas,0.0
204407,SL,20200808,85.3,-0.96,6.02,69.0,593160,543606,,ball,14.0,R,R,KC,MIN,B,,,0.8,0.98,Jose Navas,0.035
204408,SL,20200808,85.2,-0.96,6.01,83.0,593160,543606,,ball,14.0,R,R,KC,MIN,B,,,2.13,0.91,Jose Navas,0.027
204409,FS,20200808,84.3,-1.17,5.9,229.0,593160,543606,,foul,13.0,R,R,KC,MIN,S,,,-1.24,2.07,Jose Navas,0.0
204410,FS,20200808,85.9,-1.16,5.93,217.0,593160,543606,,foul,4.0,R,R,KC,MIN,S,,,-0.78,2.44,Jose Navas,0.0
204411,FF,20200808,92.6,-1.17,5.91,246.0,593160,543606,,foul,2.0,R,R,KC,MIN,S,,,0.23,3.45,Jose Navas,-0.056
204412,FF,20200808,92.3,-1.18,5.94,209.0,593160,543606,,foul,5.0,R,R,KC,MIN,S,,,0.07,2.38,Jose Navas,-0.042
204413,FF,20200808,94.5,0.45,5.87,157.0,443558,518633,strikeout,swinging_strike,11.0,R,L,KC,MIN,S,2.0,,-0.04,3.91,Jose Navas,-0.135
204414,SI,20200808,94.3,0.72,5.71,149.0,443558,518633,,ball,14.0,R,L,KC,MIN,B,,,1.41,2.48,Jose Navas,0.039
204415,FF,20200808,93.5,0.59,5.93,155.0,443558,518633,,foul,2.0,R,L,KC,MIN,S,,,0.14,3.44,Jose Navas,0.0
204416,FF,20200808,92.3,0.64,5.86,151.0,443558,518633,,swinging_strike,3.0,R,L,KC,MIN,S,,,0.77,3.41,Jose Navas,-0.032
204417,FF,20200808,93.5,0.61,5.8,159.0,443558,518633,,ball,11.0,R,L,KC,MIN,B,,,-1.1,3.67,Jose Navas,0.021
204418,CH,20200808,85.9,0.88,5.73,115.0,443558,518633,,ball,12.0,R,L,KC,MIN,B,,,2.16,3.51,Jose Navas,0.013
204419,FF,20200808,93.8,0.53,5.88,158.0,443558,518633,,called_strike,3.0,R,L,KC,MIN,S,,,0.33,3.55,Jose Navas,-0.017
204420,SL,20200808,83.6,0.65,5.72,304.0,596146,518633,field_out,hit_into_play,2.0,L,L,KC,MIN,X,5.0,ground_ball,-0.1,2.85,Jose Navas,-0.118
204421,FF,20200808,95.2,0.31,5.78,77.0,596146,518633,,ball,13.0,L,L,KC,MIN,B,,,-1.13,0.87,Jose Navas,0.015
204422,FF,20200808,93.3,0.64,5.88,101.0,596146,518633,,foul,2.0,L,L,KC,MIN,S,,,0.03,3.15,Jose Navas,-0.039
204423,FF,20200808,93.5,0.57,5.84,149.0,596146,518633,,foul_tip,2.0,L,L,KC,MIN,S,,,-0.03,2.85,Jose Navas,-0.026
204424,FF,20200808,93.4,0.61,5.74,149.0,641598,518633,strikeout,swinging_strike,2.0,R,L,KC,MIN,S,2.0,,-0.23,3.02,Jose Navas,-0.215
204425,SI,20200808,92.7,0.73,5.76,161.0,641598,518633,,foul,5.0,R,L,KC,MIN,S,,,0.12,2.62,Jose Navas,-0.076
204426,CH,20200808,84.3,0.69,5.79,116.0,641598,518633,,ball,12.0,R,L,KC,MIN,B,,,0.88,3.4,Jose Navas,0.051
204427,SI,20200808,92.8,0.81,5.72,99.0,641598,518633,,foul,4.0,R,L,KC,MIN,S,,,-0.28,2.73,Jose Navas,-0.05
204428,SI,20200808,93.5,0.72,5.82,88.0,641598,518633,,ball,11.0,R,L,KC,MIN,B,,,-0.04,4.08,Jose Navas,0.041
220290,SL,20200804,84.8,-1.32,5.73,76.0,592567,543507,field_out,hit_into_play,8.0,L,R,MIN,PIT,X,5.0,popup,-0.05,1.95,Jose Navas,-0.474
220291,SL,20200804,85.1,-1.4,5.69,72.0,605137,543507,field_out,hit_into_play,4.0,L,R,MIN,PIT,X,7.0,fly_ball,-0.5,2.93,Jose Navas,-0.537
220292,SI,20200804,96.0,-1.53,5.63,219.0,605137,543507,,ball,11.0,L,R,MIN,PIT,B,,,-1.61,4.69,Jose Navas,0.079
220293,SI,20200804,95.7,-1.18,5.68,212.0,605137,543507,,swinging_strike,12.0,L,R,MIN,PIT,S,,,0.22,3.9,Jose Navas,-0.061
220294,SL,20200804,85.4,-1.42,5.75,100.0,605137,543507,,ball,12.0,L,R,MIN,PIT,B,,,1.2,3.01,Jose Navas,0.056
220295,FF,20200804,87.8,1.27,5.85,165.0,595943,573204,single,hit_into_play,4.0,R,L,MIN,PIT,X,7.0,line_drive,-0.31,2.72,Jose Navas,0.895
220296,SL,20200804,76.6,1.16,5.93,290.0,595943,573204,,ball,11.0,R,L,MIN,PIT,B,,,-1.48,2.37,Jose Navas,0.056
220297,FF,20200804,89.8,1.01,5.9,164.0,624428,573204,single,hit_into_play,4.0,L,L,MIN,PIT,X,7.0,line_drive,-0.71,2.45,Jose Navas,0.606
220298,FF,20200804,88.5,1.31,5.91,167.0,624428,573204,,swinging_strike,4.0,L,L,MIN,PIT,S,,,-0.61,2.49,Jose Navas,-0.059
220299,FF,20200804,87.2,1.12,5.93,162.0,624428,573204,,swinging_strike,2.0,L,L,MIN,PIT,S,,,-0.15,2.78,Jose Navas,-0.044
220300,SL,20200804,76.1,1.37,5.84,302.0,571974,573204,single,hit_into_play,8.0,R,L,MIN,PIT,X,7.0,line_drive,-0.17,2.0,Jose Navas,0.802
220301,SL,20200804,76.0,1.29,5.85,298.0,571974,573204,,swinging_strike,1.0,R,L,MIN,PIT,S,,,-0.4,2.8,Jose Navas,-0.07
220302,SL,20200804,76.0,1.33,5.86,298.0,571974,573204,,swinging_strike,4.0,R,L,MIN,PIT,S,,,-0.77,2.46,Jose Navas,-0.045
220303,FF,20200804,87.4,1.29,5.83,163.0,502481,573204,field_out,hit_into_play,4.0,L,L,MIN,PIT,X,3.0,popup,-0.37,2.47,Jose Navas,-0.334
220304,SL,20200804,76.9,1.25,5.87,264.0,502481,573204,,ball,7.0,L,L,MIN,PIT,B,,,-0.67,1.64,Jose Navas,0.047
220305,FF,20200804,88.1,1.27,5.86,176.0,502481,573204,,called_strike,8.0,L,L,MIN,PIT,S,,,0.03,2.11,Jose Navas,-0.067
